message,label
"Don't miss out on our Christmas offer! Get the latest smartphones from Motorola, SonyEricsson, and Nokia plus a complimentary Bluetooth device. Enjoy double minutes and 1000 text messages on the Orange network. Contact MobileUpd8 at 08000839402 to redeem your offer or call 2 opt-out and include F4Q in your message.",spam
"Congratulations! You've won a Nokia 7250i in our free auction. To participate, simply send the word 'Nokia' to the number 86021. Good luck!",spam
Confidential: Your 2003 statement shows 800 outstanding S. I. M. points. Please contact 08719899230 using the identifier code 41685 before 07/11/04 to redeem them.,spam
"Get your phone ready for Halloween with our spooky collection of Nokia logos and picture messages. Plus, claim your FREE eerie ringtone by texting CARD SPOOK to 8007.",spam
88066 HAS LOST 3POUND. PLEASE CONTACT 88066 FOR ASSISTANCE,spam
One message is currently being held for you. Contact us on 08718723815 to retrieve your message.,spam
"Enjoy double minutes and 1000 texts on Orange plans. Get the latest Motorola, SonyEricsson, and Nokia phones with Bluetooth completely free! Contact MobileUpd8 at 08000839402 or opt-out by calling 2optout/HF8.",spam
"Hello! This is Mandy Sullivan from HOTMIX FM calling to inform you that you've been selected as a winner in our Easter Prize draw. You have won £5000.00. To claim your prize, please call 09041940223 before March 29th, 2005. Failure to do so will result in the prize being awarded to someone else.",spam
"Someone has a crush on you! Uncover their identity by calling 09065174042. To opt out, send REVEAL STOP. Messages cost 1.50 each. Customer care: 07821230901",spam
"Your HMV Quiz account balance is currently £500. To maximize your cash-in, send 'HMV1' to 86688 for just 150p per message.",spam
"Lyricalladie has sent you a friend request. You can accept by replying YES-910 or decline with NO-910. To view her profile directly, visit this link: www.SMS.ac/u/hmmross. To block future messages, text STOP FRND to 62468.",spam
"Round 4 of the auction is currently underway, with the leading bid set at £54. The next acceptable bid is £71. If you're interested in placing a bid, send a message in the format BIDS, followed by the amount you'd like to bid (for example, '10' to bid £10). Wishing you the best of luck in your bidding endeavors!",spam
"Fancy freshening up your phone with a weekly new ringtone? Just reply 'TONES2U' to this message and visit www.ringtones.co.uk - the premier destination for ringtones! Each tone is just £3, and standard network rates apply.",spam
"You have been allocated 500 complimentary text messages. To trigger, simply send the word: CREDIT to the number: 80488. Refer to the terms and conditions on www.80488.biz for more information",spam
"Congratulations! Your Voda phone number ending in XXXX has been selected for a £350 award. If you wish to claim this prize, please call 08712300220 and quote claim code 3100. Standard rates apply.",spam
" Get your hands on a FREE camera phone with a convenient rental plan starting from just 4.49/month! Plus, enjoy 750 cross-network minutes and 1/2 price text bundle deals. Don't miss out! Call 08001950382 or text 'optout' to 56321 to unsubscribe.",spam
"This Valentine's Day, participate in our quiz for the chance to win over £1000 and treat your partner to the adventure of a lifetime! Text GO to 83600 now. Standard rate applies. Customer Care: 08718720201.",spam
"Shop until you drop and potentially win one of the following prizes: £10,000, £5,000, £500 cash, or £100 travel voucher. Call now at 09064011000. NTT PO Box CR01327BT fixed line cost 150ppm, mobile rates may vary.",spam
"Hi, my name is Mila, 23 years old, blonde and new to the UK. I'm looking for a fun and exciting experience with British guys. If you're interested in meeting me, please text MTALK to 69866.18. Standard rates apply, with the first five messages free. £1.50 increments. For assistance, contact 08718728876.",spam
"Live Fantasies - Call now! 08707509020. Just 20p per minute, National Rate Call. NTT Ltd, PO Box 1327, Croydon CR9 5WB",spam
You've been selected for a chance to win £500 in CD gift vouchers and free entry to a £100 weekly draw. Text 'MUSIC' to 87066 to claim your prize. T&Cs apply.,spam
"Congratulations! You've won a £2,000 Christmas prize, thanks to your friend. To claim, simply call 08718726971 now, and it will only cost you 10p per minute, as per the BT national rate.",spam
Get your free ringtone by replying with the word REAL to this message.,spam
"Get 3 hours of talk time to use on your phone immediately! Text 'CALL' to 86888 to claim your reward. Subscribe to our package starting at 6GBP/month, including 3 hours of talk time. Visit www.gamb.tv for more information",spam
You've been selected as a winner! Choose between £1000 cash or a 4-star holiday including flights. Call this number to speak with a live operator and claim your prize: 0871277810810.,spam
"TheMob presents its updated collection of exciting content! Explore our latest Games, Tones, Gossip, babes, and sport. Keep your mobile functional and stylish - text WAP to 82468.",spam
Ready to upgrade your mobile after 11 months? Take advantage of Orange's latest color camera phones and unlimited weekend calls with Mobile Upd8. Call our freephone number 08000839402 or 2StopTx to redeem this offer.,spam
"For security purposes, we have generated a new password for mobsi.com. Please enter 391784 when prompted, and be sure to use your mobile device instead of a computer.",spam
"We attempted to contact you regarding your response to our SMS about the video mobile plan with 750 minutes, unlimited text, and a free camcorder. Kindly reply to this message at your earliest convenience by calling 08000930705.",spam
"Update: Your ringtone service has been modified! You now have 25 complimentary credits! Visit club4mobiles.com to select your preferred content. To opt-out, text 'CLUB STOP' to 87070. Standard rate of 150p/wk applies. Club4 PO Box1146 MK45 2WT",spam
"Prepare to be amazed! Our incredible text service will blow your mind. Reply 'G' now and get ready for some truly unbelievable facts, all for just 18p/text from O2FWD.",spam
"Text 'DRAW' to 87066 now to win £100 in music gift vouchers every week. Full details at Idew.com. T&Cs apply, 16+, 1 winner per week, subscription service, 150 messages per month.",spam
Interested in connecting with like-minded individuals? Simply text your NAME and AGE to opt in! Enjoy the companionship (standard text rates apply),spam
Get your hands on Space Invaders 4 and stand a chance to win an original Arcade Game console. Press 0 for Games Arcade (standard WAP charge). Check out o2.co.uk/games for terms and settings. No purchase necessary.,spam
My life has never been this enjoyable until you entered it. You've made it truly unique for me. I'll never forget you! Enjoy this special moment @ one gbp/sms.,spam
"As a registered opt-in subscriber, you will be entered into a draw for a £100 gift voucher upon submitting a correct answer to our question at 80062 Whats No1 in the BBC charts",spam
"Get a free top ringtone by subscribing to our weekly ringtone service. First week is free, just send 'SUBPOLY' to 81618. After that, you'll receive 3 ringtones per week for £3. To stop, text 'STOP' to 08718727870.",spam
"There are only 18 days left until the Euro2004 tournament begins! We'll keep you updated on all the latest news and results. To stop receiving these messages, send a message with the words 'GET EURO STOP' to the number 83222.",spam
"Your energy levels are high, but you may be unsure how to direct them. Today, your leadership abilities are particularly strong. Are you psychic? Respond with a question for more insights. Want to end the interaction? Type END.",spam
You've been chosen to receive a £2000 reward! Don't miss out on this exciting opportunity. Call 08712402050 now (standard rate). Terms and conditions apply. Promoted by AG.,spam
We have a crucial update regarding your PREMIER customer service experience. Please click here for more information.,spam
Your account has been credited for Bubble Text. Your renewal PIN is tgxxrz. Visit http://www.bubbletext.com to check your balance,spam
"You have been randomly selected as a loyal mobile customer to receive a £400 reward. To claim your prize, simply call 09066380611.",spam
"Congratulations! You have been selected to receive either a year's supply of CDs from Virgin Records or a mystery gift. To claim your prize, please call 09061104283. Terms and conditions apply. This call will be charged at £1.50 per minute and is expected to last approximately 3 minutes. Visit www.smsco.net for more information.",spam
"Hi, it's Lucy. My husband will be busy with meetings all day on Friday, and I'll be alone at the hotel. Would you like to come over? Please leave a message at 09099726395. Lucy x",spam
"Free Message: Text 'CALL 86888' from your phone to claim your reward of 3 hours talk time, available for immediate use. Subscribe now for just £6/month, including 3 hours of talk time and 16GB data. Send 'Stop' to opt-out.",spam
"Please call 09066350750 from your landline as soon as possible. You have been selected for a complimentary 4-star Ibiza holiday or 10,000 cash prize. Terms and conditions apply. Send your contact information to PO BOX 434 SK3 8WP to claim your prize. 18+ only.",spam
"Congratulations! You've won a 1-year special cinema pass for two. To redeem your prize, please call 09061209465 immediately. Enjoy free access to exciting movies like Superman V, Matrix 3, and Star Wars 3, and more. Don't miss this incredible offer!",spam
We attempted to reach out to you regarding your response to our offer of a new Nokia phone and camcorder. Please reply to this message or call us at 08000930705 to arrange for delivery.,spam
"I contacted 3Mobile to inquire about the inclusion of 0870 chatlines in my free minutes. The customer service representative from India confirmed that they were included. However, I later received a large bill and 3Mobile doesn't seem to care. I owe £250, but they're demanding £800.",spam
"Share a heartfelt message with your loved one by sending a logo featuring two names united by a heart. Simply text 'LOVE' followed by the names and mobile number, for example, 'LOVE ADAM EVE 07123456789' to 87077. No ads will be displayed for your message. Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.",spam
Attention all football fans! We're giving away a top-of-the-line Sony DVD player. Simply answer the following question: Which country did Liverpool play in during mid-week? Text your answer to 82277. Standard rate applies: £1.50. SP: Tyrone.,spam
"Attention Vodafone customers! If your phone number ends in 0089, you're in luck! You've been selected to receive a £350 award. To claim your prize, please call 09063442151",spam
Call Germany for just 2p per minute from your BT line. Visit PlanetTalkInstant.com for details and terms. Text 'stop' to opt out.,spam
"Hey babe, it's Chloe. I hope you're doing well. I had an amazing time on Saturday night, it was totally lit! How was your weekend? Have you been thinking about me? Visit visionsms.com for more fun. Text 'stop' to opt out.",spam
"In the 2007 film adaptation of The Simpsons, which band met their demise at the beginning of the movie? Choose your answer from the following options: A) Green Day, B) Blue Day, or C) Red Day.",spam
"February 2nd, 2:14:60 PM. 150 pixels tall, 146 pixels wide.",spam
Have you had your mobile for 11 months? Upgrade to Orange's latest color camera phones and enjoy unlimited weekend calls. Contact Mobile Upd8 at 08000839402 or 2StopTxt for a free update.,spam
"Enjoy your fresh content! If you'd like to stop receiving messages from us, simply text 'stop' to 61610. For support, contact 08712400602450p or visit tones2you.co.uk",spam
"Want to meet Westlife? You or a friend could win a Meet and Greet with them! They're currently on either the Unbreakable, Untamed, or Unkempt tour. Text 1, 2, or 3 to 83049 for a chance to win! Standard text rates apply.",spam
"Time-sensitive! You have won a £2000 prize, guaranteed! Please call 09058094455 from a landline within the next 12 hours and quote Claim 3030 to receive your prize.",spam
"We've attempted to reach you twice without success. You've won a prize of 750 Pounds. Claiming is hassle-free. Simply call 08712101358 now, and it will only cost you 10 pence per minute, in line with BT's national rate.",spam
"Don't miss out on this incredible opportunity to claim £150 worth of discount vouchers! Text SHOP to 85023 today! SavaMob, your go-to source for mobile deals. Ts and Cs apply. SavaMob, PO Box 84, M263UZ. £3.00 subscription. Age 16 and over.",spam
"Show your England spirit with our 3 Lions tone! Choose from mono or polyphonic versions. Only 4 available, so act fast! Get them now from www.ringtones.co.uk, the premier destination for ringtones. 3GBP, plus network operator rates apply.",spam
Celebrate St George's Day with a complimentary racy photo of Jordan! Send a text message with ,spam
"We've never met, but let's change that! Text 'CHAT' to 86688 and we'll start getting to know each other. Standard message rates apply. Suite 342, 2 Lands Row, London W1J 6HL. For those 18 and older.",spam
Download our new app and get 10% off your first purchase. Click here to download now: www.app.com/offer,spam
"Spend a romantic Valentine's weekend in Paris, complete with flights and accommodations, and receive a £200 prize! Simply text 'PARIS' to 69101, and follow the instructions onwww.rtf.sphosting.com to claim your prize.",spam
"Share your love with your partner by sending a heart-felt logo that joins your names together. Simply text LOVE followed by the names and mobile number of the recipient, for example: LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p",spam
You've received your mobile content. Have fun exploring!,spam
"Enjoy the free tones! If you want to stop receiving these messages, text 'stop' to 61610. For assistance, contact 08712400602450p or visit tones2you.co.uk",spam
No charge. We regret to inform you that the service you requested from 81303 cannot be delivered due to insufficient credit. Kindly top up to receive the service.,spam
"Congratulations! You've won not one, but TWO 3G videophones! Call 09063458130 now to claim your prize and enjoy video chats, Java games, and polyphonic music. No rentals required!",spam
"Hey there! Are you ready for a fun-filled weekend? We have twinks, bears, scallies, skins, and jocks eagerly waiting to connect with you. Don't miss out on the excitement! Call us now at 08712466669 (10p/min) or send a stopping text to 08712460324 (national rate) to join in on the fun.",spam
"Get ready for a new season with a 2-week free trial of goal updates and news directly to your mobile! Simply text your club name to 87077, for example, 'VILLA' to 87077.",spam
"Ready to lend a helping hand, NoWorriesLoans.com offers loans for various purposes, regardless of your credit history. Tenants are welcome too. Contact us at 08717111821 for more information.",spam
Get your hands on Space Invaders 4 and stand a chance to win an original Arcade Game console. Send a '0' to Games Arcade (standard WAP charge applies). Check out o2.co.uk/games for terms and settings. No purchase necessary.,spam
"You've been handpicked to receive either £1000 in cash or a £2000 award. To claim, please speak to a live operator by calling 087147123779 between 9AM and 7PM. The call will cost 10p.",spam
Thank you for your ringtone purchase. Your order reference is T91. You will be charged GBP 4 weekly. You can opt-out anytime by dialing 09057039994,spam
"Experience 5 free top polyphonic tones. Simply call 087018728737 at the national rate. Interested in receiving a top-poly tune every week? Text 'SUBPOLY' to 81618 for £3 per tone. To unsubscribe, call 08718727870.",spam
"Don't miss out on our limited time offer! Get 12 months of half-price Orange line rental, including 400 minutes, by calling MobileUpd8 on 08000839402. Alternatively, you can opt out by visiting J5Q.",spam
"Summer has arrived! Would you like to connect with attractive singles in your area? Simply reply with 'SUMMER' to get matched. Free to join. To opt out, text 'STOP' or contact 08714742804 for assistance.",spam
"Don't miss out on today's amazing offer! Claim your £150 worth of discount vouchers by sending a simple text message. Reply with 'YES' to 85023 now and save big! (Terms and conditions apply, £3.00 subscription, 16 yrs and up. Unsubscribe by replying with 'X')",spam
Test your knowledge with our weekly quiz! Stand a chance to win a top-of-the-line Sony DVD player by answering a simple question. Text your answer to 82277. £1.50 SP: Tyrone,spam
"Experience the mystery of tarot! Get your love life insights now with 3 free texts! Send CHANCE to 85555 for your first 3 free messages. After the free trial, each subsequent message will be £1.50.",spam
Urgent! We need to reach you regarding your guaranteed £800 prize from today's draw. Please call 09050001808 from a landline within the next 12 hours and quote claim number M95 to redeem your prize.,spam
"Enjoy the first week of our top-rated Nokia tone absolutely free! Simply text NOKIA to 8007 and get ready to receive a new tone every week. Spread the word by forwarding this message to your friends and visiting www.getzed.co.uk. Don't miss out on this amazing offer! PO Box 36504, W45WQ",spam
"Don't miss out! Today is your last opportunity to claim your £150 worth of discount vouchers. Text YES to 85023 to take advantage of this incredible offer. SavaMob, your trusted source for exclusive mobile deals. Terms and conditions apply. SavaMob POBOX84, M263UZ. £3.00 subscription for 16 weeks.",spam
Have you heard the latest hit single from Gnarls Barkley? Grab your absolutely free ringtone of 'Crazy' by simply responding with 'GO' to this message!,spam
"Send a reply with either POLY# or MONO# followed by a number to get a specific Boltblue tone. Examples: POLY3 for Cha Cha Slide, Yeah, Slow Jamz, Toxic, and Come With Me, or STOP for 4 more tones. Text MORE for more options.",spam
"For an unforgettable experience, call 09090900040 and listen to a live, uncensored conversation happening in real-time. Your privacy is guaranteed, and no one will ever know you're tuning in. This exclusive offer is available 24/7, and you can enjoy it all for just 60p per minute. Don't miss out! 0870753331018+",spam
"Get ready to enjoy your next incredible xxx video, absolutely free! If you want more, simply text back the keyword PICSFREE1 to receive your next video.",spam
"Text Tone's charity song for Children in Need on your mobile. Share with friends and support a great cause. Text 'Tone' to 8007 for Nokia phones or 'Poly' to 8007 for other phones. Zed 08701417012, a portion of the profits go to charity.",spam
"Hello! My name is Amy, and I'd like to inform you that we'll be sending you a complimentary phone number in the next few days. This will grant you access to all of our exclusive adult events.",spam
Interested in meeting new people for social activities? Join the UK's largest outdoor enthusiast network by texting GRAVEL to 69888. Standard message rates apply.,spam
"You have won a SiPix Digital Camera! To claim your prize, please call 09061221061 from a landline. Your camera will be delivered within 28 days. Terms and conditions apply. Box 177, M22BP. 2-year warranty. 150 prints per minute. Price: £3.99",spam
"Your cash balance is currently £500. To maximize your cash-in, send 'GO' to 86688 for only £1.50 per message. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL",spam
"Each week, you have the chance to win £100 of music gift vouchers! Simply text the word 'DRAW' to 87066 to enter. Ts&Cs apply. Visit www.Idew.com for more information. Good luck!",spam
network administrator. The service is complimentary. See terms and conditions at 80488.biz,spam
"To participate in our weekly draw for £250 in cash, simply text ACTION to 80608. Please visit www.movietrivia.tv for full terms and conditions and contact our customer support at 08712405022. Good luck!",spam
Join the RT-King Pro Video Club and get assistance via email at info@ringtoneking.co.uk or phone 08701237397. Club members aged 16 and above can redeem credits at www.ringtoneking.co.uk. Have fun!,spam
"Your current balance is 500 pounds. To optimize your earnings, please send 'GO' to 86688 for only 150 pounds per message. Reference number: 08718720201 HG/Suite342/2lands Row/W1j6HL",spam
"HMV is giving away 500 pounds of genuine vouchers as part of a special bonus promotion. To participate, simply answer 4 easy questions. Don't miss out! Text HMV to 86688 for more information and to play. Visit www.100percent-real.com for details.",spam
"Don't miss out on this incredible opportunity! Please call 09066612661 from your landline to claim your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH. Terms and conditions apply, see ppm 150 SAE for details. James 28, EH74RR",spam
Greetings! Are you ready to fill your weekend with a abundance of cash? Look no further than Cashbin.co.uk! We are thrilled to announce our largest and most exciting cash giveaway yet. Simply visit our website to learn more and participate. Good luck!,spam
Are you looking for exciting single adults in the UK? Look no further! Text CHAT to 86688 and get ready to mingle. Messages cost £1.50 each.,spam
"Congratulations! You've won a Nokia 3650 video camera phone. To claim your prize, call 09066382422. Please note that calls cost 150ppm and typically last 3 minutes. The closing date is July 30, 2006. Good luck!",spam
You have received a new voicemail. Dial 08719181513 to listen to the message.,spam
"Congratulations! You are a lucky winner! To claim your prize, please text 'money' to 88600. There is over £1 million available to give away! Please note that standard text rates apply.",spam
Text 'SHOP' to 80878 for a chance to win a £250 weekly shopping spree. Full terms and conditions at www.txt-2-shop.com. Customer care: 08715705022. One entry per week.,spam
"Congratulations! You've won a £2,000 Christmas prize thanks to a good friend. To claim your prize, call 08718726978 now. The call will only cost 10p per minute, as per BT's national rate.",spam
"To review and retain the amazing Nokia N-Gage game deck with Club Nokia, visit www.cnupdates.com/newsletter. To unsubscribe from future alerts, reply with the word OUT",spam
"Your cash balance is currently 500 pounds. To maximize your cash-in, please send 'COLLECT' to 83600 for only 150 pence per message. CC: 08718720201 PO BOX 114/14 TCR/W1",spam
"Don't miss out on this amazing opportunity to connect with us! Call 09094100151 to use your minutes. Calls cost 10p/min (mobile rates may vary). This service is provided by AOM and only costs GBP5/month. Our address is AOM Box61, M60 1ER until you decide to stop. This offer is open to ages 18+ only.",spam
It's remarkable how quickly a child who fears the dark can transform into a teenager eager to stay out late into the night.,spam
This message has been proudly sponsored by GMW Ltd. and is in no way associated with the,spam
Get 500 complimentary text messages! Simply send 'ok' to 80488 and we'll add the credits to your account.,spam
Have you had your mobile phone for 11 months or longer? You're eligible for a free upgrade to the latest model with a camera! Call The Mobile Update Co. for free on 08002986030 to claim your upgrade.,spam
"Feel free to submit multiple requests at no cost with 1stchoice.co.uk. For more details, call 08707808226.",spam
"Confidential! Your 2004 account statement for 078498****7 indicates 786 outstanding Bonus Points. To redeem, call 08719180219 and provide the following identifier code: 45239. Offer expires on 06.05.05",spam
We've been trying to reach you since yesterday. You have a £900 prize waiting to be claimed. Please call us immediately at 09061702893. Reference number: ACL03530150PM,spam
Congratulations! Your Voda number ending in 1225 has been selected to receive a £50 award. Please call 08712300220 and quote claim code 3100 at the standard rate to claim your prize.,spam
"Euro2004 is just 18 days away! Get ready to receive daily updates on the latest news and results. If you don't want these messages, reply with STOP EURO to 83222.",spam
"Get your first week free! No1 Nokia tone sent to your mobile weekly. Simply text NOKIA to 8077 and share with your friends. Visit www.getzed.co.uk or write to PO Box 36504, W45WQ. Normal rates apply. Must be 16 or older. 150p/tone.",spam
We need to reach you immediately as there's urgent news regarding your £900 prize from our recent draw. Please call 09061701851 within 12 hours using claim code K61 to secure your reward.,spam
Our team would like to inform you that you have been selected for a guaranteed prize of either £1000 cash or £5000. Please contact our customer service representative at FREEPHONE 0808 145 4742 between 9am-11pm to claim your prize.,spam
Confidential: Your 2003 Account Statement for 078. Please review and contact us with any questions.,spam
"You've won a prize! Claim your guaranteed £200 or possibly £1000 cash prize by calling this toll-free number: 08000407165 (for participants aged 18 and above). To stop receiving messages, text 'stop' to 88222 PHP.",spam
"You've won a free week of membership in our £100,000 Prize Jackpot! To claim, simply text 'CLAIM' to 81010. Terms and conditions at: www.dbuk.net. LCC LTD, PO BOX 4403, LDN W1A 7RW",spam
Get ready to groove to the infectious beats of Jamster! Claim your free 'Crazy Frog' sound now! Simply text 'MAD1' for polyphonic or 'MAD2' for real tone to 88888. You'll receive 6 wild tunes for just 3 GBP per week! This offer is only for those 16 and older. Terms and conditions apply.,spam
Don't miss out on this amazing opportunity! Dial 0800 542 0578 toll-free now and take advantage of our incredible offer!,spam
"You have won a SiPix Digital Camera! To claim this prize, kindly call 09061221066 from a landline. Enjoy your new camera within 28 days of delivery.",spam
"You've won a prize! You can choose between 500 CD vouchers or a guaranteed $125 gift. Plus, get free entry to 100 weekly draws. Text 'MUSIC' to 87066. T&Cs at www.Ldew.com/1win150ppmx3age16",spam
"Your £500 prize is still waiting to be claimed! Call 09066368327 immediately. Remember to mention claim code M39M51. A £1.50 pm fee applies for mobile calls. Please disregard this message after April 09, 2002. PO Box 734, LS27YF.",spam
"Limited time offer! Get one of 500 new 2004 mobiles for an unbeatable price. Text 'NOKIA' to 89545 to redeem yours today. Only £1! Visit [www.4-tc.biz](http://www.4-tc.biz) for more details. To opt-out, text 'STOP' to 087187262701. Standard rate applies. TXTAUCTION",spam
"Enter to win the latest installment of the Harry Potter series, 'The Order of the Phoenix.' Simply reply with 'HARRY' and answer five questions for a chance to be the first to read it!",spam
"Congratulations! You've won either £500 of CD gift vouchers or free entry to our £100 weekly draw. Text 'MUSIC' to 87066 to claim your prize. T&Cs apply. Visit www.Ldew.com for more information. 1 winner every 150 entries, ages 16 and up.",spam
"Get a FREE NOKIA or Motorola device with up to 12 months of half-price line rental, 500 free X-net minutes, and 100 free texts per month. Call Mobileupd8 at 08001950382 to claim this offer or text 'optout' to 23456 to decline.",spam
"Excellent! You've received 4 different poly tones for all mobs. Please reply with the title of the poly tone you want, for example, POLY BREATHE1. Available titles include CRAZYIN, SLEEPINGWITH, FINEST, and YMCA. Visit getzed.co.uk or send a message to PO Box 36504W45WQ for more information.",spam
"Don't miss out on the excitement! Text your national team to 87077 to receive goal updates and team news for England v Macedonia. For example, text 'ENGLAND' to 87077. Other options include WALES, SCOTLAND, and more. See you there!",spam
"This week's new tones include: 1. McFly - All About You, 2. Sara Jorge - Shock Absorber, and 3. Will Smith - Switch. Follow the instructions in the next message to order.",spam
Enjoy a Live 121 chat experience with our selection of girls for just 60p per minute. Connect with your chosen girl and call 09094646899 to start your cheap chat. BCM1896WC1N3XX,spam
"You've received 40 matches! To retrieve your messages and matches, please call back on 09056242159. standard network rates apply",spam
Thanks for purchasing a video clip from LookAtMe! You've been charged 35p. Want to show off your own creations? Submit a video via MMS to 32323.,spam
"As one of our valued subscribers, you have the opportunity to enter a drawing for a £100 gift voucher by responding with ENTER. If you wish to unsubscribe, simply text STOP",spam
"Dear Subscriber, we have a surprise for you! Your entry for a £100 gift voucher will be submitted once we receive your answer to the following question: When was Elvis Presley's birthday? Please text your response to 80062.",spam
Confidential! Your 2003 Account Statement for 07815296484 indicates that you have 800 S.I.M. points yet to be redeemed. Please call 08718738001 with Identifier Code 41782 before 18/11/04 to avoid forfeiture.,spam
"Don't miss out on 2.50 pounds of free call credit and other fantastic deals from O2! To claim your reward, simply reply to this message with your name, house number, and postcode.",spam
"Your cash balance is currently 500 pounds. To maximize your cash-in, please send the word CASH to the shortcode 86688. Each message will cost 150p. Please note that our customer service line is 08718720201, and our address is PO BOX 114/14 TCR/W1.",spam
"Attention! You must call 09061213237 from your landline immediately. You could win either £5000 in cash or a luxurious 4-star Canary Islands holiday. Terms and conditions apply, send a self-addressed envelope to PO Box 177, M227XY. Minicom 150. 16+ only.",spam
"We are excited to inform you that you have won a £400 prize! To claim your reward, simply call 087104711148. Our line is open and ready to receive your call. Please note that the call will only cost 10p per minute, charged at the BT national rate.",spam
