message,label
"Congratulations! You have been selected to receive either a year's supply of CDs from Virgin Records or a mystery gift. To claim your prize, please call 09061104283. Terms and conditions apply. Approximate cost per minute is £1.50 and the call will last around 3 minutes. Visit www.smsco.net for more information.",spam
"Hi, it's Lucy. My husband will be busy with meetings all day on Friday, and I'll be alone at the hotel. Would you like to join me? Please leave a message by today at 09099726395. Lucy x",spam
"Free Message: Text 'CALL 86888' from your phone to claim your reward of 3 hours talk time, available for immediate use. Subscribe now for just £6/month, including 3 hours of talk time and 16GB data. Send 'Stop' to opt-out.",spam
"Please call 09066350750 from your landline as soon as possible. You could be the lucky winner of a fantastic 4-star Ibiza holiday or £10,000 cash. Find out more by visiting PO BOX 434, SK3 8WP. Terms and conditions apply. Open to those aged 18 and above. £150 ppm.",spam
"Congratulations! You've won a 1-year special cinema pass for two. Claim your prize by calling 09061209465 now! Enjoy movies like Superman V, Matrix 3, Star Wars 3, and more absolutely free! Don't miss out on this amazing offer. Hurry, limited time only!",spam
We attempted to reach out to you regarding your response to our offer of a new Nokia phone and camcorder. Please respond to this message or call 08000930705 to arrange delivery.,spam
"I contacted 3Mobile to inquire about the inclusion of 0870 chatlines in my free minutes. The customer service representative from India confirmed that they were included. However, I later received a large bill and 3Mobile doesn't seem to care. I owe £250, but they want £800.",spam
"Share a heartfelt message with your loved one by sending a logo featuring two names united by a heart. Simply send the following information to 87077: LOVE [NAME1] [NAME2] [MOBILE NUMBER] (e.g., LOVE ADAM EVE 07123456789). Don't forget to include 'TxtNO' if you want to avoid ads.",spam
Attention all football fans! We're giving away a top-of-the-line Sony DVD player to the first person who can correctly answer our weekly trivia question. Simply text your answer to 82277 for a chance to win. Standard rate applies: £1.50. This week's question: In which country did Liverpool play their mid-week match? Good luck!,spam
"Attention Vodafone customers! If your phone number ends in 0089, you may be eligible for a £350 award. Call 09063442151 to verify your number and claim your prize.",spam
Call Germany for just 2p per minute from your BT line. Visit PlanetTalkInstant.com for details and terms. Text 'stop' to opt out.,spam
"Hey babe, it's Chloe. I hope you're doing well. I had a great time on Saturday night, but I'm feeling a bit rough today. How was your weekend? Have you been thinking about me? Check out visionsms.com. Text stop to stop 150p/text",spam
"In the 2007 film adaptation of The Simpsons, which band met their demise at the beginning of the movie? Choose from options A - Green Day, B - Blue Day, or C - Red Day.",spam
"February 2nd, 2:14:60 PM. 150 points.",spam
Have you had your mobile for 11 months? Upgrade to Orange's latest color camera phones and enjoy unlimited weekend calls. Contact Mobile Upd8 at 08000839402 or 2StopTxt for your free update.,spam
"Enjoy your fresh content! If you'd like to stop receiving messages from us, please reply with 'stop' to this number: 61610. For assistance, contact 08712400602450p or visit tones2you.co.uk.",spam
"Want to meet Westlife? You or a friend could win a Meet and Greet with them! They're currently on either the Unbreakable, Untamed, or Unkempt tour. Text 1, 2, or 3 to 83049 for a chance to win. Standard text rates apply.",spam
"Time-sensitive! You have won a £2000 prize, guaranteed! Please call 09058094455 from a landline within the next 12 hours and quote Claim 3030 to receive your prize.",spam
"We've attempted to reach you twice without success. You've won a prize of 750 pounds. To claim, simply call 08712101358 now. It's only 10 pence per minute, and the call is charged at the BT national rate",spam
"Don't miss out! Today is your last chance to claim £150 in discount vouchers. Text 'SHOP' to 85023 now! Terms and conditions apply. SavaMob, the premier mobile offers provider. PO Box 84, M263UZ. Subscription fee £3.00.",spam
"Show your England spirit with our 3 Lions tone! Choose from mono or polyphonic versions. Only 4 available, so act fast! Get them now from www.ringtones.co.uk - the premier destination for ringtones. (Note: 3GBP charge applies, plus network operator rates)",spam
Celebrate St George's Day with a complimentary racy photo of Jordan! Send a text message with ,spam
"We've never met, but let's change that! Text 'CHAT' to 86688 and we'll start getting to know each other. Standard message rates apply. Suite 342, 2 Lands Row, London W1J 6HL. For adults 18+ only.",spam
"Dear Voucher Holder, To access this week's offer on your computer, please visit http://www.e-tlp.co.uk/expressoffer. Be sure to read the terms and conditions before claiming your prize. Text STOP to 80062 if you wish to unsubscribe from future messages.",spam
"Spend a romantic Valentine's weekend in Paris, complete with flights and accommodations, and take home a £200 prize! To claim, simply text 'PARIS' to 69101. More details available at: www.rtf.sphosting.com",spam
"Share your love with your partner by sending a heart-felt logo that joins your names together. Simply text LOVE followed by the names and mobile number of the recipient, like this: LOVE ADAM EVE 07123456789, to 87077. Yahoo! PO Box 36504W45WQ. Text NO to avoid ads and pay only 150p.",spam
You've received your mobile content. Have fun exploring!,spam
"Enjoy the free tones! If you want to stop receiving these messages, text 'stop' to 61610. For assistance, contact 08712400602450p. Provided by tones2you.co.uk",spam
No charge. We regret to inform you that the service you requested from 81303 cannot be sent to you due to insufficient credits. Kindly top up to receive the service.,spam
"Congratulations! You've won not one, but TWO 3G mobile videophones! Don't miss out on this incredible prize. Call 09063458130 now and experience video chatting, Java games, and music downloads like never before! Ditch the rentals and make the most of your mobile entertainment experience.",spam
"Hey there! Are you ready for a fun-filled weekend? We have twinks, bears, scallies, skins, and jocks eagerly waiting to chat. Don't miss out! Call us now at 08712466669 (10p/min) or send a 'stop' text to 08712460324 (standard rate) to opt-out.",spam
"Get ready for a new season with a 2-week free trial of goal updates and news directly to your mobile! Simply text your club name to 87077, for example, 'VILLA' to 87077.",spam
"Ready to lend a helping hand, NoWorriesLoans.com offers loans for various purposes, regardless of your credit history. Tenants are welcome too. Contact us at 08717111821 for more information.",spam
Get your hands on Space Invaders 4 and stand a chance to win an original Arcade Game console. Text 'GAMES' to 0 for Games Arcade (standard WAP charge). Check out o2.co.uk/games for terms and settings. No purchase necessary.,spam
You've been handpicked to receive either £1000 in cash or a £2000 award. Claim your prize by speaking to a live operator at 087147123779 between 9am-7pm. The call will cost 10p.,spam
Thank you for your ringtone purchase. Your order reference is T91. You will be charged GBP 4 per week. You can cancel your subscription at any time by calling 09057039994,spam
"Experience 5 free top polyphonic tones. Simply call 087018728737 at the national rate. Interested in receiving a top-poly tune every week? Text 'SUBPOLY' to 81618 for £3 per tone. To unsubscribe, call 08718727870.",spam
"Don't miss out on our limited time offer! Get 12 months of half-price orange line rental, including 400 minutes. Contact MobileUpd8 at 08000839402 to take advantage of this deal. If you'd like to opt out, please call J5Q.",spam
Summer has arrived! Would you like to connect with attractive singles in your area? Simply reply 'SUMMER' to get matched. Free to join. Text 'STOP' to opt out. Help: 08714742804,spam
Don't miss out on today's amazing offer! Claim your £150 worth of discount vouchers by sending a simple text message. Reply with 'YES' to 85023 and enjoy the savings! Terms and conditions apply. £3.00 subscription. Unsubscribe by replying with 'X'.,spam
Test your knowledge with our weekly quiz! Stand a chance to win a top-of-the-line Sony DVD player by answering a simple question. Text your answer to 82277. Standard rate applies: £1.50. SP: Tyrone.,spam
"Experience the mystery of tarot! Get your love life insights now with 3 free texts! Send CHANCE to 85555. Only 16 available. After 3, messages cost £1.50 apiece.",spam
Urgent! We need to reach you regarding your guaranteed £800 prize from today's draw. Please call 09050001808 from a landline within the next 12 hours and quote claim code M95 to claim your prize.,spam
"Enjoy the first week of our top-rated Nokia tone absolutely free! Simply text 'NOKIA' to 8007 and receive your weekly tone. Share the news with your friends and check out www.getzed.co.uk for more information. PO Box 36504, W45WQ. Normal rates apply.",spam
"Don't miss out! Today is your last opportunity to claim your £150 worth of discount vouchers. Simply text 'YES' to 85023 to receive your vouchers. This offer is exclusive to SavaMob members. Terms and Conditions apply. SavaMob, PO Box 84, M263UZ. £3.00 subscription fee applies for 16 weeks.",spam
Have you heard the latest hit single from Gnarls Barkley? Grab your absolutely free ringtone of their hit track 'Crazy' by simply replying with 'GO' to this message!,spam
"Send a reply with either POLY# or MONO# followed by a number to get boltblue tones. Examples: POLY3 1 for Cha Cha Slide, Yeah, Slow Jamz, Toxic, and Come With Me, or STOP 4 more tones by texting MORE.",spam
"For an unforgettable experience, call 09090900040 and listen to our exclusive live chat, completely private and available 24/7. No one will know you're listening. Dial 0870753331018 for more information.",spam
"Get ready to enjoy your next incredible xxx video, absolutely free! If one video isn't enough, simply text back the keyword PICSFREE1 to receive another video.",spam
Text Tone's charity song for Children in Need on your mobile. Share with your friends. Support the cause by texting ,spam
"Hello! My name is Amy, and I'd like to inform you that we'll be sending you a complimentary phone number in the next few days. This will grant you access to all of our exclusive adult events.",spam
Interested in meeting new people for social activities? Join the UK's largest outdoor enthusiast network by texting GRAVEL to 69888. Standard message rates apply.,spam
"You have won a SiPix Digital Camera! To claim your prize, please call 09061221061 from a landline phone. Your camera will be delivered within 28 days. Terms and conditions apply. Box 177, M221BP. 2-year warranty. 150 prints per minute. 16 megapixels. Price £3.99.",spam
"Your cash balance is currently £500. To maximize your cash-in, send 'GO' to 86688 for only £1.50 per message. Our customer service number is 08718720201. Our address is Suite 342, 2 Lands Row, W1J6HL.",spam
"Each week, you have the chance to win £100 of music gift vouchers. To participate, send the word DRAW to 87066 and follow the terms and conditions at Idew.com. This is a skill game for those aged 16 and above, with one winner selected weekly. Good luck!",spam
network administrator. The service is complimentary. See terms and conditions at 80488.biz,spam
"To participate in our weekly draw for £250 in cash, simply text 'ACTION' to 80608. Further details available at movietrivia.tv. Ts&Cs apply. Customer support available at 08712405022. One entry per person per week.",spam
"Join the RT-King Pro Video Club and get assistance via email at info@ringtoneking.co.uk or phone at 08701237397. Open to those 16 and older. Earn club credits redeemable on our website, and have fun!",spam
"Your current balance is 500 pounds. To optimize your earnings, please send 'GO' to 86688 for only 150 pounds per message. Reference number: 08718720201 HG/Suite342/2lands Row/W1j6HL",spam
"HMV is giving away 500 pounds of genuine vouchers as part of a special bonus promotion. To participate, simply answer 4 easy questions. Enter now by texting HMV to 86688! For more information, visit www.100percent-real.com",spam
"Don't miss out on this incredible opportunity! Please call 09066612661 from your landline to claim your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH. Hurry, this offer won't last long! ppm 150 SAE T&Cs James 28, EH74RR",spam
"Greetings! Are you ready to fill your weekend with a abundance of cash? Look no further than Cashbin.co.uk! We're thrilled to announce our unprecedented cash giveaway, where you can win big! Follow this link to learn more and participate: www.cashbin.co.uk",spam
Are you looking for exciting single adults in the UK? Look no further! Text CHAT to 86688 now and start connecting with interesting people. Messages cost £1.50 each.,spam
"Congratulations! You've won a Nokia 3650 video camera phone! To claim your prize, please call 09066382422. Calls cost 150ppm. Average call length is 3 minutes, and rates may vary depending on your mobile provider. This offer ends on 300603. To opt-out, text BCM4284 to 78866. London, WC1N3XX",spam
You have received a new voicemail. Dial 08719181513 to listen to the message.,spam
"Congratulations! You are a lucky winner! To claim your prize, please text 'money' to 88600. We have over £1 million to give away! T&Cs apply. 150x3 + normal text rate. Box 403, W1T 1JY",spam
"Text 'SHOP' to 80878 for a chance to win a £250 weekly shopping spree. Full terms and conditions can be found at www.txt-2-shop.com. Customer care: 08715705022, 1 prize per week.",spam
"Congratulations! You've won a £2,000 Christmas prize thanks to a good friend. Claiming your prize is easy - simply call 08718726978 now, and it will only cost 10p per minute. This call is charged at the standard national rate.",spam
"To review and retain the amazing Nokia N-Gage game deck with Club Nokia, visit www.cnupdates.com/newsletter. To opt out of future alerts, simply reply with 'OUT'.",spam
"Your cash balance is currently 500 pounds. To maximize your cash-in, please send 'COLLECT' to 83600 for only 150 pence per message. CC: 08718720201 PO BOX 114/14 TCR/W1",spam
"Don't miss out on this amazing opportunity to connect with us! Call 09094100151 to use your minutes. Our service, provided by AOM, costs only GBP5/month. Age restriction applies - 18+ only. Ts&Cs apply.",spam
It's remarkable how quickly a child who fears the dark can transform into a teenager eager to stay out late into the night.,spam
This message has been proudly sponsored by GMW Ltd. and is in no way associated with the,spam
Get 500 complimentary text messages! Simply send 'ok' to 80488 and we'll add them to your account.,spam
Have you had your mobile phone for 11 months or longer? You're eligible for a free upgrade to the latest model with a camera! Call The Mobile Update Co. for free at 08002986030 to claim your upgrade.,spam
"Feel free to submit multiple requests at no cost with 1stchoice.co.uk. For more details, call 08707808226.",spam
"Confidential! Your 2004 account statement for 078498****7 indicates 786 unredeemed bonus points. To redeem, call 08719180219 and provide identifier code 45239 before the expiration date of 06.05.05",spam
We've been trying to reach you since yesterday. You have a £900 prize waiting to be claimed. Please call us immediately at 09061702893 to collect your prize. ACL03530150PM,spam
"Congratulations! Your Voda number ending in 1225 has been selected to receive a £50 award. To claim your prize, please call 08712300220 and quote claim code 3100. Standard rates apply.",spam
"Euro2004 is just 18 days away! Get ready to receive daily updates on the latest news and results. If you don't want these messages, reply with GET EURO STOP to 83222.",spam
"Get your first week free! No1 Nokia tone sent to your mobile weekly. Text NOKIA to 8077 and share with your friends. Details at www.getzed.co.uk. PO Box 36504, W45WQ. Standard rate of 150p/tone applies.",spam
We need to get in touch with you as soon as possible. You have won a £900 prize as confirmed by our latest draw. Please call us at 09061701851 and quote claim code K61 within the next 12 hours to claim your prize.,spam
Our team would like to inform you that you have been selected for a guaranteed prize of either £1000 cash or £5000. Please contact our customer service department on FREEPHONE 0808 145 4742 between 9am-11pm to claim your reward.,spam
Confidential: Your 2003 Account Statement for 078. Please click here to access your statement: ttps://accounts.example.com/statement,spam
You've won a prize! Claim your guaranteed £200 or possibly £1000 cash by calling this toll-free number: 08000407165 (for participants 18 and older). Text 'stop' to 88222 PHP to end notifications.,spam
"You've won a free week of membership in our £100,000 Prize Jackpot! To claim your prize, text the word 'CLAIM' to 81010. For full terms and conditions, visit www.dbuk.net or write to LCC LTD, PO Box 4403, LDN W1A 7RW.",spam
Get ready to groove to the infectious beats of the crazy frog sound! Text MAD1 for polyphonic version or MAD2 for real tone to 88888. Enjoy 6 wacky sound effects for just 3 GBP per week! This offer is only for those aged 16 and above. Check out the terms and conditions that apply.,spam
Don't miss out on this amazing opportunity! Dial 0800 542 0578 toll-free now and take advantage of our incredible offer!,spam
"You have won a SiPix Digital Camera! To claim this prize, kindly call 09061221066 from a landline. We'll deliver it within 28 days",spam
"You've won a prize! You can choose between 500 CD vouchers or a guaranteed 125 gift card, and you'll also get free entry to 100 weekly draws. To claim your prize, text MUSIC to 87066. See website for terms and conditions: www.Ldew.com",spam
"Your £500 prize is still waiting to be claimed! Call 09066368327 immediately. Remember to mention claim code M39M51. A £1.50 per minute fee applies for calls made from mobile devices. Hurry, the deadline is approaching! PO Box 734, LS27 YF",spam
Limited time offer! Get one of 500 new 2004 mobiles for only £1! Simply text 'NOKIA' to 89545 and collect your prize today! Visit www.4-tc.biz for details.,spam
"Enter to win the latest installment of the Harry Potter series, 'The Order of the Phoenix (Book 5)'. Reply with 'HARRY' and answer 5 trivia questions to be among the first readers to get their hands on a copy!",spam
Congratulations! You've won either £500 of CD gift vouchers or free entry to our £100 weekly draw. Text 'MUSIC' to 87066 for your prize. Terms and conditions can be found at www.Ldew.com. Good luck!,spam
"Get a FREE NOKIA or Motorola device with up to 12 months of half-price line rental, 500 free X-net minutes, and 100 free text messages per month. Contact Mobileupd8 at 08001950382 to claim this offer or visit 2optout/D3WV to opt out.",spam
"Excellent! You've received 4 different poly tones for all mobs. Kindly reply with the desired title to 8007. Available titles include: CRAZYIN, SLEEPINGWITH, FINEST, YMCA. You can also check out getzed.co.uk/POBox36504W45WQ for more information. Happy gaming!",spam
"Don't miss out on the excitement! Text your national team to 87077 to receive updates on the England v Macedonia match. For example, text 'ENGLAND' to 87077. Other options include 'WALES', 'SCOTLAND', and more. Costs £1.20 from PO Box 36504, W4 5WQ.",spam
"This week's new tones include: 1. McFly - All About You, 2. Sara Jorge - Shock Your Mama, 3. Will Smith - Switch. Follow the instructions in the next message to order.",spam
Enjoy a Live 121 chat experience with our selection of girls for just 60p per minute. Choose your favorite and connect live. Call 09094646899 today! Cheap Chat UK offers the largest live service. VU BCM1896WC1N3XX,spam
"You've received 40 matches! To retrieve your messages and matches, please call back on 09056242159. standard network rates apply",spam
Thanks for purchasing a video clip from LookAtMe! You've been charged 35p. Want to show off your own creations? Submit a video via MMS to 32323.,spam
"As one of our valued subscribers, you have the opportunity to enter a drawing for a £100 gift voucher by responding with ENTER. If you wish to unsubscribe, simply text STOP",spam
"Dear Subscriber, we have a surprise for you! Your entry for a £100 gift voucher will be processed upon receiving a correct answer. Here's your question: When was Elvis Presley's birthday? Please text your answer to 80062.",spam
Confidential! Your 2003 Account Statement for 07815296484 reveals 800 unclaimed S.I.M. points. Call 08718738001 and quote Identifier Code 41782 before 18/11/04 to redeem your rewards.,spam
"Don't miss out on 2.50 pounds of free call credit and other fantastic deals from O2! To claim your reward, simply reply to this message with your name, house number, and postcode.",spam
"Your cash balance is currently 500 pounds. To maximize your cash-in, please send CASH to 86688 for only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1",spam
"Attention! You must call 09061213237 from a landline immediately. You have a choice between collecting £5000 cash or a luxurious 4* Canary Islands Holiday. Please see T&Cs at SAE PO Box 177, M227XY. 150ppm. 16+ only.",spam
