message,label
"TheMob presents its updated collection of exciting content! Explore our latest Games, Tones, Gossip, babes, and sports, and keep your mobile experience fresh and funky. Text WAP to 82468 to stay connected.",spam
Ready to upgrade your mobile after 11 months? Take advantage of Orange's latest color camera phones and unlimited weekend calls with a free update. Contact Mobile Upd8 at 08000839402 or 2StopTx,spam
"The monthly password for wap.mobsi.com is 391784. Access the website through your mobile device, not a computer.",spam
"We attempted to contact you regarding your response to our SMS about the video mobile plan with 750 minutes, unlimited text, and a free camcorder. Please return our call at 08000930705 as soon as possible.",spam
"Update: Your ringtone service has been modified! You now have 25 complimentary credits! Visit club4mobiles.com to select your preferred content. To opt-out, text 'CLUB STOP' to 87070. Weekly charge of £1.50. Club4, PO Box 1146, MK45 2WT",spam
"Prepare to be amazed! Our incredible text service will blow your mind. Reply 'G' now to start your journey of discovery. Costs only 18p/text, courtesy of O2FWD.",spam
"Text 'DRAW' to 87066 now to win £100 in music gift vouchers every week. Full details at Idew.com. T&Cs apply, skill game, 1 winner per week, age 16+, 150 chances per message, subscription service.",spam
Interested in connecting with like-minded individuals? Simply text your NAME and AGE to opt in! Enjoy the companionship (standard text rates apply),spam
Get your hands on Space Invaders 4 and stand a chance to win an original Arcade Game console. Press 0 for Games Arcade (standard WAP charge). Check out o2.co.uk/games for terms and settings. No purchase necessary.,spam
My life has never been this enjoyable until you entered it. You've made it truly unforgettable for me. I'll always treasure the memories we've shared. Thank you! Enjoy @ one gbp/sms,spam
"As a registered opt-in subscriber, you will be entered into a draw for a £100 gift voucher upon submitting a correct answer to our question at 80062 Whats No1 in the BBC charts",spam
"Get a free top ringtone by subscribing to our weekly ringtone service. Text 'SUBPOLY' to 81618 and receive a free ringtone for the first week. After that, you'll be charged $3 per week. To opt out, send 'STOP SMS' to 08718727870.",spam
"There are only 18 days left until the Euro2004 tournament begins! We'll keep you updated on all the latest news and results every day. To stop receiving these messages, send GET EURO STOP to 83222.",spam
"Your energy levels are high, but you may be unsure how to direct them. Today, your leadership abilities are particularly strong. Are you psychic? Respond with ANS and question. End? Respond with END JSCO.",spam
You've been chosen to receive a £2000 reward! Don't miss out on this amazing opportunity. Call 08712402050 now. Terms and conditions apply. Cost 10ppm. 16+. AG Promotions,spam
We have a crucial update regarding your PREMIER customer service experience. Please click here for more information.,spam
Your account has been credited for Bubble Text. Your renewal PIN is tgxxrz. Visit http://www.bubbletext.com to check your balance,spam
"You have been randomly selected as a loyal mobile customer to receive a £400 reward. To claim your prize, simply call 09066380611.",spam
"Congratulations! You have been selected to receive either a year's supply of CDs from Virgin Records or a mystery gift. To claim your prize, please call 09061104283. Terms and conditions apply.www.smsco.net (approximately £1.50 per minute, three-minute call).",spam
"Hi, it's Lucy. My husband will be busy with meetings all day on Friday, and I'll be alone at the hotel. Would you like to come over? Please leave a message at 09099726395. Calls cost £1 per minute. Mobile users can call 07510193777. You can also reach me at PO Box 177, HP51FL.",spam
"Free Message: Text 'CALL 86888' from your phone to claim your reward of 3 hours talk time, available for immediate use. Subscribe now for just £6/month, including 3 hours of talk time and 16GB data. Send 'Stop' to opt-out.",spam
"Please call 09066350750 from your landline as soon as possible. You have been selected for a complimentary 4-star Ibiza holiday or 10,000 cash. To claim your prize, send a stamped addressed envelope to: PO BOX 434, SK3 8WP. Terms and conditions apply. 18+ only.",spam
"Congratulations! You've won a 1-year special cinema pass for two. Claim your prize by calling 09061209465. Enjoy movies like Superman V, Matrix 3, Star Wars 3, and many more for free! Bx420-ip4-5we, 150 pm. Don't miss out on this incredible offer!",spam
We attempted to reach out to you regarding your response to our offer of a new Nokia phone and camcorder. Kindly reply to this message or call us at 08000930705 to arrange delivery.,spam
"I contacted 3Mobile to inquire about the inclusion of 0870 chatlines in my free minutes. The customer service representative from India confirmed that they were indeed included. However, I later received a large bill and 3Mobile doesn't seem to care. A bailiff is due to visit me soon, and I owe £250, but 3Mobile is demanding £800.",spam
"Share a heartfelt message with your loved one by sending a logo featuring two names united by a heart. Simply text 'LOVE' followed by the names and mobile number, for example, 'LOVE ADAM EVE 07123456789' to 87077. Yahoo! PO Box 36504 W45WQ. Text 'NO' to avoid ads and pay only 150p.",spam
Attention all football fans! We're giving away a top-of-the-line Sony DVD player. Simply answer the following question: Which country did Liverpool play in during mid-week? Text your answer to 82277. Standard rate applies: £1.50. Good luck!,spam
"Attention Vodafone customers! If your phone number ends in 0089, you may be eligible for a £350 award. Call 09063442151 to find out if you're a winner.",spam
"Call Germany for just 2p per minute from your BT line. Visit PlanetTalkInstant.com for details and terms. To opt out, text 'stop'.",spam
"Hey babe, it's Chloe. I hope you're doing well. I had a great time on Saturday night, but I'm feeling a bit rough today. How was your weekend? Have you been thinking about me? Check out visionsms.com. Text 'stop' to stop receiving messages at 150p/text.",spam
"In the 2007 film adaptation of The Simpsons, which band met their demise at the beginning of the movie? Choose from options A - Green Day, B - Blue Day, or C - Red Day.",spam
"February 2nd, 2:14:60 PM. 150 points.",spam
Have you had your mobile for 11 months? Upgrade to Orange's latest color camera phones and enjoy unlimited weekend calls. Contact Mobile Upd8 at 08000839402 or 2StopTxt for a free update.,spam
"Enjoy your fresh content! If you'd like to stop receiving messages from us, please reply with 'stop' to this number: 61610. For assistance, contact 08712400602450p. Kind regards from tones2you.co.uk.",spam
"Want to meet Westlife? You or a friend could win a Meet and Greet! They're currently on tour - is it the Unbreakable, Untamed, or Unkempt tour? Text your answer (1, 2, or 3) to 83049 for a chance to win. Standard text rates apply, plus a 50p charge.",spam
"Time-sensitive! You have won a £2000 prize, guaranteed! Please call 09058094455 from a landline within the next 12 hours and quote claim number 3030 to redeem your prize.",spam
"We've attempted to reach you twice without success. You've won a prize of 750 pounds. To claim, simply call 08712101358 now. It's only 10 pence per minute, and BT national rate applies.",spam
"Don't miss out! Today is your last chance to claim £150 in discount vouchers. Text 'SHOP' to 85023 now! Offered by SavaMob, a mobile retailer. For more information, visit our website at SavaMob.com or write to us at PO BOX 84, M263UZ. A £3.00 subscription fee applies. Terms and conditions apply.",spam
Show your England spirit with our 3 Lions tone! Choose from mono or poly versions by texting ,spam
Celebrate St George's Day with a complimentary racy photo of Jordan! Send a text message with ,spam
"We've never met, but let's change that! Text 'CHAT' to 86688 and we'll start getting to know each other. Standard message rates apply. Suite 342, 2 Lands Row, London W1J 6HL. For adults 18+ only.",spam
Get a FREE $1000 Gift Card! Just pay shipping & handling. Limited time offer. Order now!,spam
"Spend a romantic Valentine's weekend in Paris, complete with flights and accommodations, and receive a £200 prize! Simply text 'PARIS' to 69101 to claim your prize. Details at: www.rtf.sphosting.com",spam
Share your love with your partner by sending a heart-felt logo that joins your names. Use this format: LOVE ADAM EVE 07123456789 and send it to 87077 via Yahoo! POBox36504W45WQ. Eliminate ads with TxtNO - your special logo message will cost only 150p.,spam
You've received your mobile content. Have fun exploring!,spam
"Enjoy the free tones! If you want to stop receiving these messages, text 'stop' to 61610. For assistance, contact 08712400602450p or visit tones2you.co.uk",spam
No charge. We regret to inform you that the service you requested from 81303 cannot be sent to you due to insufficient credits. Kindly top up to receive the service.,spam
"Congratulations! You've won not one, but TWO 3G mobile videophones! Don't miss out on this incredible opportunity. Claim your prize by calling 09063458130 now! You'll be able to video chat with your friends, play exciting Java games, download polyphonic music, and so much more, all without any rental fees!",spam
"Hey there! Are you ready for a fun-filled weekend? We have twinks, bears, scallies, skins, and jocks eagerly waiting to chat with you. Don't miss out! Call us now at 08712466669 for just 10p/min. If you'd like to stop receiving our texts, simply call 08712460324 at your standard network rate.",spam
"Get ready for a new season with a 2-week free trial of goal updates and news directly to your mobile! Simply text your club name to 87077, for example, VILLA to 87077",spam
"Ready to lend a helping hand, NoWorriesLoans.com offers loans for various purposes, regardless of your credit score. Tenants are welcome too! Contact us at 08717111821 for more details.",spam
"Get your hands on Space Invaders 4 and stand a chance to win an original Arcade Game console. To enter, simply press 0 for Games Arcade (standard WAP charge). For more information and terms, visit o2.co.uk/games. No purchase necessary.",spam
You've been handpicked to receive either £1000 in cash or a £2000 award. Don't miss out! Call 087147123779 between 9am and 7pm to speak with a live operator and claim your prize. Calls cost 10p.,spam
Thank you for your ringtone purchase. Your order reference is T91. You will be charged GBP 4 weekly. You may opt-out at anytime by contacting customer support on 09057039994,spam
Experience 5 free top polyphonic tones. Simply call 087018728737 at the national rate. Interested in receiving a top poly tune weekly? Text 'SUBPOLY' to 81618 and get charged £3 per download. Unsubscribe by calling 08718727870.,spam
"Don't miss out on our limited time offer! Get 12 months of half-price orange line rental, including 400 minutes. Contact MobileUpd8 at 08000839402 to opt-in or visit J5Q to opt-out.",spam
Summer has arrived! Would you like to connect with attractive singles in your area? Simply reply 'SUMMER' to get matched. Free to join. Text 'STOP' to opt out. Help: 08714742804,spam
Don't miss out on today's amazing offer! Claim your £150 worth of discount vouchers by sending a simple text message. Reply 'YES' to 85023 now! T&Cs apply. £3.00 subscription. Unsubscribe by replying 'X',spam
Test your knowledge with our weekly quiz! Stand a chance to win a top-of-the-line Sony DVD player by answering a simple question. Text your answer to 82277. Standard rate applies. SP: Tyrone,spam
"Experience the mystery of tarot! Get your love life insights now with 3 free text readings. Simply text CHANCE to 85555 and receive further details. Limited time offer, so act quickly!",spam
Urgent! We need to reach you regarding your guaranteed £800 prize from today's draw. Please call 09050001808 from a landline within the next 12 hours and quote claim number M95 to redeem your prize.,spam
"Enjoy the first week of our top-rated Nokia tone absolutely free! Simply text 'NOKIA' to 8007 and receive your weekly dose of awesome tones. Spread the word and share the love with your friends. Check out www.getzed.co.uk for more details. PO Box 36504, W45WQ, norm150p/tone 16+.",spam
"Don't miss out! Today is your last opportunity to claim your £150 worth of discount vouchers. Simply text 'YES' to 85023 to receive your vouchers. This offer is exclusive to SavaMob members, so don't wait! T&Cs apply. SavaMob, PO Box 84, M263UZ, £3.00 subscription fee for 16 weeks.",spam
Have you heard the latest hit single from Gnarls Barkley? Grab your absolutely free ringtone of 'Crazy' by simply responding with 'GO' to this message!,spam
"Send a reply with either POLY# or MONO# followed by a list of 4 song choices, separated by spaces. Example: POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me. You can also choose to stop receiving more tones by typing STOP. Send your reply to this number: 150p",spam
"For an unforgettable experience, call 09090900040 and listen to our exclusive live chat featuring real people, 24/7. Your privacy is guaranteed. Dial now!",spam
"Get ready to enjoy your next incredible xxx video, absolutely free! If you want more, simply text back the keyword PICSFREE1 to receive another video.",spam
"Text Tone's charity song for Children in Need on your mobile. Share with your friends. To donate, text 'Tone' to 8007 for Nokia phones or 'Poly' to 8007 for other brands. For more information, contact 08701417012.",spam
"Hello! My name is Amy, and I'd like to inform you that we'll be sending you a complimentary phone number in a couple of days. This number will grant you access to all our exclusive adult events...",spam
Interested in meeting new people for social activities? Join the UK's largest outdoor enthusiast network by texting GRAVEL to 69888. Standard message rates apply.,spam
"You have won a SiPix Digital Camera! To claim your prize, please call 09061221061 from a landline. Your camera will be delivered within 28 days. Terms and conditions apply. Box 177, M22BP. 2-year warranty. 150 prints per minute. 16 megapixels. Price: £3.99",spam
"Your cash balance is currently £500. To maximize your cash-in, send 'GO' to 86688 for only £1.50 per message. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL",spam
"Each week, you have the chance to win £100 of music gift vouchers! Simply text the word 'DRAW' to 87066 to participate. See Ts&Cs at www.Idew.com. This is a skill-based game open to those 16 and older. There is a limit of 150 entries per person, and a new winner will be selected each week.",spam
network administrator. The service is complimentary. See terms and conditions at 80488.biz,spam
"To participate in our weekly draw for £250 in cash, simply text 'ACTION' to 80608. Further details available at movietrivia.tv. Ts&Cs apply. Customer support available at 08712405022. 1 winner per week.",spam
Join the RT-King Pro Video Club and get assistance via email at info@ringtoneking.co.uk or phone 08701237397. Club members who are 16 years old or older can redeem their credits at www.ringtoneking.co.uk. Have fun!,spam
"Your current balance is 500 pounds. To optimize your earnings, please send 'GO' to 86688 at a rate of 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL",spam
HMV is giving away 500 pounds of genuine vouchers as part of their BONUS SPECIAL promotion. All you have to do is answer 4 easy questions to be in the running. Don't miss out! Play now by sending HMV to 86688. More information available at:www.100percent-real.com,spam
"Don't miss out on this incredible opportunity! Please call 09066612661 from your landline to claim your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH. Terms and conditions apply. ppm 150 SAE T&Cs James 28, EH74RR",spam
Greetings! Are you ready to fill your weekend with a abundance of cash? Look no further! Cashbin.co.uk has got you covered with our unbelievable giveaway. Click on the link to learn more: www.cashbin.co.uk,spam
Are you looking for exciting single adults in the UK? Look no further! Text CHAT to 86688 and get ready to mingle. Standard message rates apply.,spam
"Congratulations! You've won a Nokia 3650 video camera phone. To claim your prize, call 09066382422. Please note that calls cost 150ppm and typically last 3 minutes. The closing date is July 30, 2006. BCM4284, London WC1N3XX.",spam
You have received a new voicemail. Dial 08719181513 to listen to the message.,spam
"Congratulations! You are a lucky winner! To claim your prize, please text 'money' to 88600. There is over £1 million available to give away! Please note that standard text rates apply.",spam
Text 'SHOP' to 80878 for a chance to win a £250 weekly shopping spree. Full terms and conditions at www.txt-2-shop.com. Customer care: 08715705022. One winner every week.,spam
"Congratulations! You've won a £2,000 Christmas prize thanks to a good friend. To claim your prize, simply call 08718726978 at a rate of 10p per minute, as per BT's national rate.",spam
"To review and retain the amazing Nokia N-Gage game deck with Club Nokia, visit www.cnupdates.com/newsletter. To opt out of future alerts, simply reply with 'OUT'.",spam
"Your cash balance is currently 500 pounds. To maximize your cash-in, please send 'COLLECT' to 83600 for only 150 pence per message. CC: 08718720201 PO BOX 114/14 TCR/W1",spam
"Don't miss out on this amazing opportunity to connect with us! Call 09094100151 to use your minutes. Our service, provided by AOM, costs only GBP5/month. Age restriction applies - 18+ only. T&Cs apply.",spam
It's remarkable how quickly a child who fears the dark can transform into a teenager eager to stay out late into the night.,spam
This message has been proudly sponsored by GMW Ltd. and is in no way associated with the,spam
Get 500 complimentary text messages! Simply send 'ok' to 80488 and we'll automatically credit your account.,spam
Have you had your mobile phone for 11 months or longer? You're eligible for a free upgrade to the latest model with a camera! Call The Mobile Update Co. at 08002986030 to claim your upgrade today!,spam
"Feel free to submit multiple requests at no cost with 1stchoice.co.uk. For more details, call 08707808226.",spam
"Confidential! Your 2004 account statement for 078498****7 reveals 786 unredeemed bonus points. To redeem, please call 08719180219 and provide the identifier code: 45239 before the expiration date of 06.05.05",spam
We've been trying to reach you since yesterday. You have a £900 prize waiting to be claimed. Please call us immediately at 09061702893 to collect your prize. Your reference number is ACL03530150PM.,spam
"Congratulations! Your Voda number ending in 1225 has been selected to receive a £50 award. To claim your prize, please call 08712300220 and quote claim code 3100. Standard rates apply.",spam
"Euro2004 is just 18 days away! Get ready to receive daily updates on the latest news and results. If you don't want these messages, reply with GET EURO STOP to 83222.",spam
Get your first week free! No1 Nokia tone sent to your mobile weekly. Text NOKIA to 8077 and share with your friends. Details at www.getzed.co.uk POBox 36504 W45WQ. Standard rate 150p/tone applies for users 16 and older.,spam
We need to get in touch with you as soon as possible. You have won a £900 prize as confirmed by our latest draw. Please call us at 09061701851 and quote claim code K61 within the next 12 hours to claim your prize.,spam
"Our team would like to inform you that you have been selected for a guaranteed prize of either £1000 cash or £5000. To learn more and claim your reward, please call our FREEPHONE number at 0808 145 4742 between 9am and 11pm.",spam
Confidential: Your 2003 Account Statement for 078. Please click here to access your statement: ttps://accounts.example.com/private,spam
"Enter our giveaway to win a brand new iPhone X, ends tonight at midnight!",spam
"You've won a free week of membership in our £100,000 Prize Jackpot! To claim, simply text 'CLAIM' to 81010. Terms and conditions at: www.dbuk.net. LCC LTD, PO Box 4403, LDN W1A 7RW",spam
"Get ready to groove to the infectious beats of Jamster! Grab the hilarious Crazy Frog sound, and choose from six wacky tones for just 3 GBP/week. This offer is only for polyphonic text messages. Text MAD1 for polyphonic or MAD2 for real tone to 88888. Terms and conditions apply, and this service is only for those 16 and older.",spam
Don't miss out on this amazing opportunity! Dial 0800 542 0578 now and experience the difference!,spam
"You have won a SiPix Digital Camera! To claim this prize, kindly call 09061221066 from your landline. Your camera will be delivered within 28 days.",spam
You've won a prize! You can choose between 500 CD vouchers or a guaranteed $125 gift. Enter 'MUSIC' to 87066 for free entry into our weekly draw. Check out the terms and conditions at Ldew.com. Age 16+,spam
"Your £500 prize is still waiting to be claimed! Call 09066368327 immediately. Remember to mention claim code M39M51. A £1.50 pm fee applies for mobile calls. Please disregard this message if you've already claimed your prize. This offer ends on April 9, 2002. Mailing address: PO Box 734, LS27 YF.",spam
Limited time offer! Get one of 500 new 2004 mobiles for only £1! Text 'NOKIA' to 89545 to collect yours today. 087187262701.50gbp/mt 18 TXTAUCTION,spam
"Enter to win the latest installment of the Harry Potter series, 'The Order of the Phoenix.' Simply reply with 'HARRY' and answer five questions for a chance to be among the first readers to receive this exciting new book!",spam
Congratulations! You've won either £500 of CD gift vouchers or free entry to our £100 weekly draw. Text 'MUSIC' to 87066 for your prize. Terms and conditions can be found at www.Ldew.com. Only one winner per 150 people. Age 16 and up.,spam
"Get a FREE NOKIA or Motorola device with up to 12 months of half-price line rental, 500 free cross-network minutes, and 100 free texts per month. Call Mobileupd8 on 08001950382 or text 'optout' to 22827 to decline this offer.",spam
"Excellent! You've received 4 different poly tones for all mobs. Please reply with the title of the poly tone you want, for example, POLY BREATHE1. The available titles are: CRAZYIN, SLEEPINGWITH, FINEST, and YMCA. Click on getzed.co.uk or send a letter to PO Box 36504W45WQ. (300p)",spam
"Don't miss out on the excitement! Text your national team to 87077 to receive goal updates and team news for England v Macedonia. For example, text 'ENGLAND' to 87077. You can also text 'WALES' or 'SCOTLAND' for £1.20. PO Box 36504, W45WQ",spam
"This week's new tones include: 1. McFly - All About You, 2. Sara Jorge - Shock An Awe, 3. Will Smith - Switch. Follow the instructions in the next message to order.",spam
"Enjoy a Live 121 chat experience with our selection of girls for just 60p per minute. Connect with your chosen chat partner by calling 09094646899 now! Cheap Chat UK offers the largest live service, with VU BCM1896WC1N3XX",spam
"You've received 40 matches! To retrieve your messages and matches, please call back on 09056242159. standard network rates apply",spam
Thanks for purchasing a video clip from LookAtMe! You've been charged 35p. Want to show off your own creations? Submit a video via MMS to 32323.,spam
"As one of our valued subscribers, you have the opportunity to enter a drawing for a £100 gift voucher by responding with ENTER. To opt-out of future messages, simply text STOP",spam
"Dear Subscriber, we have a surprise for you! Your entry for a £100 gift voucher will be included in our drawing once we receive your correct response. When did Elvis Presley celebrate his birthday? Send your answer to 80062.",spam
Confidential! Your 2003 Account Statement for 07815296484 indicates that you have 800 S.I.M. points yet to be redeemed. Please call 08718738001 using Identifier Code 41782 before the expiration date of 18/11/04,spam
"Don't miss out on 2.50 pounds of free call credit and other fantastic deals from O2. Please reply to this message with your name, house number, and postcode to receive your benefits.",spam
"Your cash balance is currently 500 pounds. To maximize your cash-in, please send the word CASH to the shortcode 86688. Each message will cost 150 pence. Our contact details are: CC: 08718720201, PO BOX 114/14, TCR/W1.",spam
Sorry to hear that you're still feeling the effects of last night. It can be tough to get up for work after a late night. Hope you're able to shake off the fatigue and have a productive day!,ham
"Sorry, the Blu-ray player is capable of that function.",ham
"I'm interested in knowing if you're considering buying something from me, so I'm asking you...",ham
Are you feeling tense? I'm here to help. Is there something specific that's bothering you?,ham
"I'm doing well, thanks for asking. I'm planning to finish the course by the end of next week. How's your progress?",ham
"Hey there, hope you're doing great! I've been trying to reach out to you, but it seems like your phone is always off. Missing you lots, please get back to me when you can.",ham
