message,label
Meet celebrities! Exclusive party invites.,spam
Congrats! You’ve won a dream holiday package. Claim now.,spam
Remember our pact from 5 years ago? Let's do it!,ham
"EXCLUSIVE: Luxury watches, 90% off! Don't miss out.",spam
Haven't seen you in ages. Coffee soon?,ham
"Add inches! Revolutionary product, discreet shipping.",spam
Warning! Pay your due tax now or face action.,spam
Seriously missing our late-night chats.,ham
Lose 10kgs in a month. No gym. No diet.,spam
Special announcement! Lifetime opportunity inside.,spam
Win a luxury vacation! Click here to enter now.,spam
Get a free trial of our award-winning app.,spam
"Idk what I'd do without coffee. Mondays, am I right?",ham
Exclusive! The diet Hollywood doesn't want you to know.,spam
Remember that crazy night? We were wildin'.,ham
FLASH SALE: Everything at $1. Stock up now!,spam
How's the diet plan? Seeing any results?,ham
Hey friend! Been a while. Check out my new venture.,spam
Unlock the secrets to a billionaire mindset.,spam
Bored at work. Save me?,ham
Book club at my place next week. Cool?,ham
Remember that joke from college? Still cracks me up.,ham
Mystery shoppers needed! Get paid to shop now.,spam
Ready to shine? Exclusive jewelry sale.,spam
Taste the world. Exclusive gourmet food sale.,spam
Reshape your destiny. Exclusive tarot session.,spam
"Dude, that game last night was intense!",ham
Saw a DIY kit. Thought you'd love it!,ham
"Tried that new burger joint? Overrated, IMO.",ham
I've got some juicy gossip. Call me!,ham
The meeting's rescheduled for 3 PM. Okay?,ham
Let's start that book club we talked about?,ham
Fast weight loss! Celebrities swear by this.,spam
Stumbled upon some old photos of us. Talk about memories!,ham
You going to the town fest? Heard it's gonna be lit!,ham
Let's do a virtual game night. Up for it?,ham
Eliminate hair loss! Proven natural method inside.,spam
Been thinking about our old road trips. Memories!,ham
Mega sale! 80% off all electronics. Limited time.,spam
Benefit from global asset diversification. Find out how.,spam
Double your income with this side hustle.,spam
Fancy a spa day? We totally deserve some pampering.,ham
Look 10 years younger with our magic serum.,spam
How's the new place? Settling in okay?,ham
Say goodbye to debts with our secret method.,spam
How's the new gig? Drinks on you!,ham
Let's drop by the beach. Need that sun and sea!,ham
Instant approval! Get your dream loan today.,spam
Limited-time offer! Get our wellness kit for free.,spam
"Oof, Monday blues hitting hard. Coffee break?",ham
Trouble sleeping? Try this natural remedy.,spam
Remember our road trip playlist? Found it!,ham
Boost your brainpower with our magic pills. Try free.,spam
The baby's taking her first steps! So adorable.,ham
Cooking experiment today. Wish me luck!,ham
Super sale! 80% off on all fashion brands.,spam
Top secrets to melting belly fat overnight.,spam
That yoga session was refreshing! Next week?,ham
Last chance to secure your VIP event pass.,spam
Hey Winner! Your cash prize is unclaimed. Act fast.,spam
Your dream car is just a click away.,spam
The secret diet plan Hollywood swears by.,spam
The sale you mentioned? Starts tomorrow. Reminding just in case!,ham
Win a dream trip! No purchase necessary.,spam
New episode out tonight! Ready for some drama?,ham
"Amazing offer! Pay for one, get two trips.",spam
Wanna hit the farmers' market this weekend?,ham
You free this evening? Let's catch up!,ham
Discover the fountain of youth. Unlock the secret.,spam
Revealed: The diet plan that got everyone talking.,spam
Double your income with this secret method.,spam
Stumbled upon a vegan diner. Thought of you.,ham
Are you the next top model? Auditions open.,spam
100% organic skincare to transform your look.,spam
Feeling down. Mind if we talk?,ham
Shape your dreams. Exclusive pottery courses.,spam
"Turn $100 into $10,000! Proven investment tips.",spam
Found our old yearbook. Nostalgia!,ham
Feel younger! This miracle cream does wonders.,spam
Read about the workshop. Are you attending?,ham
How's your mom? Send her my love.,ham
This secret formula will change your life.,spam
Enhance your performance with our organic pills.,spam
Do you have my blue tee? Can't find it.,ham
Experience thrill. Exclusive bungee jumping offers.,spam
Free entry! Biggest tech expo this year.,spam
Limited slots! Attend our wealth seminar.,spam
Your talk at the seminar was inspiring.,ham
Get a complete health checkup at a fraction of the cost.,spam
"Over 10,000 eBooks at a massive discount. Grab now.",spam
What did the teacher say about tomorrow's field trip?,ham
Boost your immunity. Rare herbs inside.,spam
How's your new job? Hope it's going well.,ham
Can you send me the pics from last night?,ham
"Mate, that meme you tagged me in. I died! 😂",ham
OMG! Huge sale downtown. Let's check it out.,ham
Date celebrities! Join this exclusive dating app.,spam
You still collecting those vintage comics?,ham
Feeling under the weather today. Maybe allergies?,ham
Missed your call. What's up?,ham
Grandma's feeling better. Thanks for asking.,ham
Master the art of public speaking in 30 days.,spam
Don't miss out! Mega giveaway ends tonight.,spam
This band's new album? Your style for sure.,ham
Congrats! You've been selected. Claim your prize.,spam
Dreaming of a holiday? Massive travel deals just for you.,spam
Meeting at the café? Or do you prefer the park?,ham
Discover the secret world of underground billionaires.,spam
The new album you recommended? On repeat!,ham
Upgrade your kitchen gadgets at a steal deal.,spam
The yoga class we discussed? It starts next week.,ham
Double your income with our trading secrets.,spam
Revamp your style. Professional stylists at your service.,spam
Boost your immunity! Never get sick again.,spam
Plumber will be there by 4pm.,ham
Can I borrow your notes from yesterday's class?,ham
Unlock wealth with our crypto guide.,spam
Secret to a healthy life revealed. Unlock now!,spam
Weekend forecast looks good. BBQ at mine?,ham
How's the new art class? Loving the sketches.,ham
Let's plan a beach day before summer ends.,ham
Your favorite artist's exhibition is next week.,ham
Double your internet speed. Special offer inside.,spam
Bored at home. Movie marathon?,ham
Let's do a throwback and visit our old school.,ham
Just binge-watched that series. Mind blown!,ham
Freebies alert! Grab your gifts before they're gone.,spam
Be the ultimate chef. Culinary masterclass seats open.,spam
Can you believe the finale twist? Gasp!,ham
"Yo, that series finale? Mind blown.",ham
Unbelievable holiday packages. Book now!,spam
The concert tickets are out. Let's grab them.,ham
Missed the bus. Can we reschedule?,ham
How's the new place? Settled in yet?,ham
Feed your passion. Exclusive chef masterclass inside.,spam
Congrats! You've won an all-expenses-paid trip.,spam
Excited for the reunion next month?,ham
Enhance your skills. Free online workshop.,spam
Review the attached report and provide feedback.,ham
Found a way to multiply money. Are you interested?,spam
Alert! Potential malware found. Click for immediate clean.,spam
Win BIG! Spin the wheel and claim your reward.,spam
Remember the time we went camping? Let's plan again.,ham
Learn to dance from the best. Exclusive workshops.,spam
Secure your legacy. Best estate planning advice inside.,spam
Congrats! You've won a $1000 gift card. Redeem now.,spam
That meme you sent? Hilarious! Totally made my day.,ham
Exclusive insider trading tips. Guaranteed profit.,spam
"Ngl, I miss our college days.",ham
Breaking! Secrets the beauty industry hides from you.,spam
I totally flunked that test. Ugh.,ham
Let's do a DIY day. Pinterest ideas?,ham
"Ugh, Monday mornings. How's your day?",ham
How did your date go last night?,ham
Skyrocket your income! Real estate secrets unveiled.,spam
Instant weight loss! Magic pills on discount.,spam
Peep this! Luxury villas at the price of an apartment. It's cray.,spam
Magic money tree inside. Grow your wealth.,spam
Bored at home? Unlock 1000+ games.,spam
Saw our school teacher today. Memories!,ham
How's your little one? Must've grown a lot.,ham
Expand your network. Join the business summit today.,spam
Did the parcel I sent arrive yet?,ham
Private sale! Luxury items at a 95% discount.,spam
Exclusive VIP tickets to the hottest events.,spam
"Need cash now? Fast loans, no credit check!",spam
Triple your savings! Exclusive financial tips inside.,spam
"LOL, saw your comment. You crack me up.",ham
Surprise your loved one. Romantic getaways on discount.,spam
Missed call from you. Everything okay?,ham
Connect with stars. Celebrity dinner auction inside.,spam
Dating problems? Find your soulmate today.,spam
Claim your throne. Elite club memberships available.,spam
Ultimate health solution. Revolutionary detox inside.,spam
Your advice on the project was invaluable. Thanks!,ham
The laundry's done. Can you pick it up?,ham
I heard you rocked the presentation. Congrats!,ham
The project's done. Sending it for your review.,ham
Step up your fashion game. Celebrity wardrobe on discount.,spam
Get that celeb look! Exclusive fashion deals inside.,spam
Bank error in your favor. Claim funds now.,spam
The astronomy event's next month. Let's go!,ham
Mega clearance sale! Up to 90% off.,spam
The electricity's out. Can we crash at yours?,ham
Thanks for the lovely evening. Let's do it again.,ham
OMG! That new episode was wild!,ham
You won't believe this anti-aging trick. Check now.,spam
Let’s tackle that hiking trail next week?,ham
"Lost my keys, can you call me?",ham
Score big! Exclusive betting tips inside.,spam
Unleash power! Attend our life-changing seminar.,spam
"How's your niece? She started school, right?",ham
Massive sale downtown. Shopping trip?,ham
"Hey, wanna join for a pottery class?",ham
How's your pet? Send pics!,ham
Have you spoken to Sam lately? He's not replying.,ham
You've been chosen! Exclusive gift just for you.,spam
"OMG, that meme you shared? I’m dying!",ham
Ready to be your own boss? Start today.,spam
Let's do a potluck dinner next week. Thoughts?,ham
It’s raining! Fancy a drive?,ham
"Tbh, I didn't like the ending of that show.",ham
Ready to mingle? Elite singles party this Friday.,spam
Received the documents. Will check and revert.,ham
Double your money in a week. Guaranteed.,spam
Holiday bonanza! All-inclusive packages at 70% off.,spam
Let's have a picnic. I know a great spot.,ham
Enhance your beauty with our magic serum.,spam
Sky looks amazing tonight. Star gazing?,ham
We should totally plan a surprise for his b'day.,ham
Discover the secrets of a youthful appearance.,spam
Attending the farmers' market this weekend? Need some organic stuff.,ham
Rare gemstones sale! Increase your wealth.,spam
Dramatic price drop! Luxury items at your price.,spam
Found your favorite book at the store. Buying?,ham
24hr sale! Everything must go.,spam
Huge discounts on real estate properties! Act fast.,spam
Ready to shine? Exclusive jewelry offers.,spam
Boost your energy! Natural supplement on sale.,spam
That game you suggested is super addictive!,ham
Boost your immunity. Natural supplements inside.,spam
Unlock endless energy. Revolutionary supplement.,spam
Join our dating platform for a fun experience.,spam
You left your umbrella in my car.,ham
Congrats! You've earned a platinum travel card. Activate now.,spam
There's a sale at the mall. Wanna go?,ham
Boost your creativity. Art supplies mega sale.,spam
Still up for that hiking trip?,ham
Ultimate weight loss remedy. Doctors hate this.,spam
Elevate your business. Exclusive marketing toolkit.,spam
Time-limited! Claim your designer perfume now.,spam
"Omg, guess who I bumped into today?",ham
Fancy a BBQ this weekend at mine?,ham
Been a while! Lunch date soon?,ham
Transform your garden. Landscaping deals available.,spam
Lonely? Find love instantly on our dating site.,spam
Be a star! Acting secrets revealed.,spam
How's your dad? Heard he was unwell.,ham
Fancy some karaoke? Got a new setup.,ham
You free this evening? Got some news.,ham
Share those vacation pics when you can.,ham
Unlock joy. Amusement park yearly passes on sale.,spam
Triple your income. Proven methods inside.,spam
Let's get brunch tomorrow. Miss our chats.,ham
Joining the community cleanup drive? Good initiative.,ham
You left your charger at my place.,ham
Hurry! Last few seats for the success seminar.,spam
Loving the new track. Concert next month?,ham
Did you finish the assignment? I'm lost.,ham
How was your date? Details!,ham
Want to become famous? Here’s your chance.,spam
Did you talk to the boss about the raise?,ham
Wanna catch the sunset at the beach later?,ham
Exclusive! Top 10 secrets of the rich and famous.,spam
How's the pottery class? Made anything yet?,ham
Let's have a movie night soon. Miss our binge-watching sessions!,ham
Drive your dream. Luxury car rentals now available.,spam
Your future love awaits! Try our dating app for free.,spam
Get fit in 15 days with our revolutionary program.,spam
Win a luxury car! Just participate in our simple survey.,spam
How's your mom after the surgery? Sending love.,ham
Secure your dream job with our professional resume services.,spam
The meeting's shifted to 4 pm. See you there.,ham
Your path to success. Join our leadership program.,spam
Triple your income with our side hustle. Click to know more.,spam
Ready for a lifestyle change? Click here.,spam
Get the perfect bod! Gym discounts inside.,spam
How was your trip? Must've been refreshing.,ham
Need your notes from yesterday's lecture.,ham
Unlock VIP privileges. Exclusive club entry inside.,spam
Fancy a night out? Been a while.,ham
Let's catch the sunset at the beach. Bliss!,ham
Acquire masterpieces with our art advisory.,spam
You up for a road trip next month?,ham
Empower yourself. Attend our women's summit.,spam
Let's jam this weekend. New tunes?,ham
Scored tickets to the game. Joining?,ham
Big news! This business idea is changing lives.,spam
Exclusive: Buy one get one free on all premium brands.,spam
Be our VIP. Exclusive club memberships at a 50% discount.,spam
Important update about your bank account. Click now.,spam
Found that hoodie you lost. At my place.,ham
Breaking! Celebs use this for perfect skin.,spam
That new art gallery? Totally worth a visit.,ham
"That yoga place you mentioned? Details, please.",ham
Turn back time! The secret to youth revealed.,spam
Experience heaven on earth. Exotic travel packages.,spam
Nominated for a cash reward. Claim now.,spam
Spotted a cool workshop. Wanna sign up together?,ham
That art exhibit's in town. Let's go?,ham
Joining the language class. Thought you'd want to know.,ham
Look younger in 7 days! Order now.,spam
New cafe in town. Heard it's super cozy.,ham
Hurry up! Last chance to book a dream cruise.,spam
Make a splash! Yacht rentals at throwaway prices.,spam
Time-sensitive: Claim your big cash prize.,spam
Claim your jackpot! Lucky draw inside.,spam
Unlock VIP treatment at every hotel worldwide.,spam
"Fam, that BBQ was lit. Same time next week?",ham
Fancy a game night? Got a new board game.,ham
Lonely? Hot singles in your area waiting!,spam
Found that book you lost. Drop by?,ham
That dress from your snap? Where'd you get it?,ham
Can you babysit on Friday? Got an important meeting.,ham
You deserve luxury. Claim your VIP package.,spam
Let’s have a movie marathon soon!,ham
Your loan application has been pre-approved. Click now.,spam
Unlock VIP access to the best concerts.,spam
The teacher wants a parents' meet next Friday.,ham
Be a part of our exclusive high-roller casino club.,spam
Live stress-free! Secret mantra inside.,spam
I've started a new workout. Joining me for some motivation?,ham
Long time no see! Let's fix that.,ham
Bad credit? No problem! Get approved now.,spam
Heard about the storm? Stay safe.,ham
Exclusive insider trading tips. Subscribe now.,spam
Need quick cash? Approved loan inside.,spam
We should totally start a podcast. Thoughts?,ham
Limited offer! Buy 1 get 2. Designer shoes await.,spam
How was your trekking trip? Pics?,ham
Spotted your twin today! Swear it was you.,ham
Meet singles in your area! Sign up for free.,spam
The new sushi place? Worth a visit?,ham
Navigate the world of elite sports with us.,spam
"Man, last night was a blast!",ham
Congratulations! You've won a 7-day cruise.,spam
Remember our road trip plan? Let's do it!,ham
Ready to be rich? Click for a secret investment.,spam
"Hey, saw your brother today. He says hi!",ham
Can't miss this! Sale ends in 3 hours.,spam
"Meet, dine, and network with industry bigwigs.",spam
Thinking of joining a dance class. Join?,ham
Exclusive: Earn 5x more points on your next purchase!,spam
Side income alert! Make money without leaving your home.,spam
"LOL, that meme you sent had me dying!",ham
Greetings! You've been selected for a luxury cruise.,spam
Scale the heights. Mountain trekking packages available.,spam
Luxury at your fingertips. Private jet deals.,spam
Spotted a cute dog café. We should totally go.,ham
How was the pottery class? Find it therapeutic?,ham
Urgent: Update your payment details now.,spam
Lost my keys again. Spare set?,ham
Heard you aced the test. Kudos!,ham
Loved your recent article. Proud of you!,ham
BOGO offer! Get 2 at the price of 1. Today only.,spam
Say goodbye to fat. Quick fix inside.,spam
Lose weight without dieting or exercise!,spam
Think I might join the gym. Motivate me?,ham
Upgrade your life! Luxury homes at unbelievable prices.,spam
U up? Can't sleep and just wanted to chat.,ham
That new restaurant downtown? Totally overhyped.,ham
Remember that book we both loved? They're making a movie out of it!,ham
Your pottery work is getting recognition. Congrats!,ham
Your photos can earn you money! Join our contest.,spam
Say goodbye to wrinkles with this serum.,spam
Found that old game console. Nostalgia trip!,ham
"No diet, no exercise. Lose 20 lbs with our secret.",spam
Hosting a game night. Would love for you to join.,ham
Skyrocket your career! Top recruiters looking for you.,spam
Get instant relief from pain. Order now.,spam
I'll pick up the kids from school today. You can relax.,ham
Amazing rewards for our new credit card. Sign up!,spam
Craving luxury? Handbag mega sale this weekend.,spam
Experience 7-star travel. Only for you.,spam
Turn your hobby into a six-figure income. Learn how!,spam
That was a fun night. Let's do it again.,ham
You think I should dye my hair blue? Feeling adventurous.,ham
Started the new series you recommended. So good!,ham
Need recommendations for a good mechanic.,ham
Unbelievable! This miracle cream erases wrinkles.,spam
Last chance! Your unclaimed prize is about to expire.,spam
LMAO! That TikTok you shared? Made my day.,ham
Learn the millionaire mindset. Seminar inside.,spam
Turn heads at parties! Exclusive deals on designer dresses.,spam
How's your guitar class going? Ready for a concert?,ham
Got two tickets to the comedy show. You in?,ham
Finally tried that DIY kit you recommended. So much fun!,ham
Remember our pact? Let's get those matching tattoos.,ham
Increase your manhood. 100% natural solution.,spam
Discover wealth strategies of the century.,spam
Hey! How was your day?,ham
Need a study buddy for tomorrow. You up?,ham
Upgrade your skills. Tech workshop tickets inside.,spam
How’s your family? Send them my love.,ham
Last chance to grab this ultimate skincare deal.,spam
Let's recreate our college days. Game night?,ham
Secure your spot in the circle of industry leaders.,spam
Witness the biggest sports event. VIP tickets inside.,spam
Be the star of the party. Exclusive accessory sale.,spam
Can we reschedule? Something came up.,ham
How's your garden project coming along?,ham
Unlock your psychic potential. Courses starting soon.,spam
I'm dead. That meme you sent had me rolling.,ham
How's your mom's health now? Sending prayers.,ham
Sale alert! Limited time offer on beauty products.,spam
Your opinion matters. Win $500 for your feedback.,spam
Never before seen prices on premium gadgets. Shop now!,spam
Tired of being single? Meet your match now.,spam
I think I left my charger at your place. Seen it?,ham
Remember our dance-offs? Let’s have a rematch!,ham
Still owe you for dinner. Venmo or cash?,ham
Wanna road trip this summer? Let's plan!,ham
"Yo, you left your hoodie in my car.",ham
Heard the local theater is showing classics. Joining?,ham
Have any plans for New Year's? Would love to host.,ham
Remember our beach day last summer? Let's plan another.,ham
Your music's fire. Boost plays & get famous. It's legit.,spam
Remember that beach trip? Good times!,ham
My mom's visiting. Fancy a brunch together?,ham
Your recent sketches? Mind-blown!,ham
Earn $500 daily with this simple trick.,spam
Spoil your pet! Mega discounts on pet products.,spam
Conquer the digital world. SEO course inside.,spam
What's the tea? Haven't heard from you in a minute.,ham
A luxury car is waiting for you. Claim it.,spam
You've been chosen! Claim your $500 gift card.,spam
Let's recreate that picnic from last summer!,ham
Got any plans for the weekend?,ham
Eliminate all debts. Act fast!,spam
I'm experimenting with makeup looks. Fancy being my model?,ham
Planning a trek next month. Interested?,ham
The cake's in the fridge. Don't eat it all!,ham
"Omg, this book I'm reading. Absolute rollercoaster.",ham
Let's talk luxury. Premium brand collaborations inside.,spam
I'm so dead after today's workout. Join next time?,ham
Unleash your creativity. Join our photography course.,spam
Hey! How was your weekend getaway?,ham
Unlock your brain's hidden potential. Find out how.,spam
Financial freedom in 7 days. Exclusive webinar.,spam
Make six-figures from blogging. Proven roadmap inside.,spam
"Get approved for a $10,000 loan in minutes.",spam
Ready for a change? Get a full scholarship abroad.,spam
Relish in style. Exclusive dining experiences inside.,spam
How's your little one? Must be growing fast.,ham
Diversify with gold. Exclusive rates inside.,spam
Get the edge! Enroll in our elite leadership program.,spam
Lost my keys. Seen them?,ham
The new place is great! Housewarming soon.,ham
Craving sushi. Lunch tomorrow?,ham
Got some gossip. Call me ASAP!,ham
Exclusive offer! Sign up now and get a free gift.,spam
Ha! Remember when we got lost on our road trip?,ham
Exciting cashback offers on your favorite brands.,spam
You okay? Saw the news about the storm.,ham
Got junk? We pay cash for old items.,spam
"Dude, that new pizza place? Epic fail.",ham
Revisiting old video games. Nostalgia overload.,ham
Get your dream job. Premium resume building services.,spam
New in town? Best place to chill. Trust me.,ham
Time to detox? Quick cleanse inside.,spam
Fam's hosting a BBQ. You in?,ham
Say goodbye to bad hair days. Salon treatment deals.,spam
Get white teeth in 3 days. Celeb secret.,spam
Mum asked if you’re joining for dinner.,ham
Become irresistible! Proven pheromone perfumes.,spam
Miss our late-night drives. Let's do one soon.,ham
Double your money in days! No-risk investment.,spam
Book club meet this Sunday. Are you in?,ham
Celebrity endorsed! Exclusive skincare line launch.,spam
Fulfill your dream of becoming a published author.,spam
Let's do a themed party. Ideas?,ham
Special message! The universe has a sign for you.,spam
Be the first to access off-market property deals.,spam
Upgrade now! Special software will double your speed.,spam
Borrowed your book. Hope that's okay.,ham
Unlock a world of magic. Special invite inside.,spam
Hope you're feeling better. Soup on me tonight.,ham
Wow your partner tonight. Learn the secret.,spam
Miss the old times. Let's plan a reunion.,ham
Ready to earn from home? Sign up for our proven system.,spam
Want to be Insta-famous? Click here.,spam
Flash sale! Everything must go.,spam
Say goodbye to wrinkles! Free trial inside.,spam
Supercharge your libido. Natural solution inside.,spam
Stuck in traffic. Might be late.,ham
Don't miss our mega sale on designer brands!,spam
Had such a crazy dream last night. You were in it! I'll tell you all about it.,ham
You qualify for debt reduction. Act fast to save money.,spam
Started that workout you suggested. It’s brutal!,ham
Improve your health. Organic products on sale.,spam
U up? Can't sleep. Want to chat?,ham
Remember our Sunday brunch tradition? Revive?,ham
Score higher! Academic tutoring at discounted rates.,spam
Can't decide on my outfit for the party.,ham
"Omg, that online sale is tempting. Must resist!",ham
I heard that song you recommended. Pure fire!,ham
Bad hair day? Get salon-quality hair at home.,spam
Ready to meet your soulmate? Join our dating site.,spam
Let's binge-watch a series this weekend? Your pick.,ham
Picked up some treats for your cat. Will drop by later.,ham
Saw your parents at the church. They're well.,ham
Heard you met a childhood friend. How was it?,ham
Score high in exams! Get our study guide now.,spam
Join the elite club. Luxury privileges inside.,spam
Lucky you! You've been chosen for our grand prize.,spam
So proud of you! Saw your feature in the magazine.,ham
Hot deals on branded watches. Up to 80% off.,spam
Hot singles in your city want to connect. Swipe now.,spam
You looked great at the event. Loved your outfit.,ham
That sale you mentioned? Scored some great deals.,ham
Still down for the road trip this summer?,ham
Luxury brands at unbeatable prices. Shop now!,spam
Your recent paintings are amazing. Setting up a gallery?,ham
Let's grab some ice cream after work?,ham
"Bro, epic game last night. That goal though!",ham
Turn $5 into $5000 overnight. Proven forex strategies.,spam
Travel the world for free! Find out how.,spam
Your parcel's arrived. Should I keep it?,ham
Cooking up a storm tonight. Wanna join?,ham
Get the body you desire. Intensive workout plan inside.,spam
Unlock immense wealth! Attend our millionaire mindset seminar.,spam
Be debt-free! Consolidate your loans now.,spam
Can't believe we missed the sale. Next time?,ham
"Girl, that new hair color looks bomb.",ham
How's the new job treating you? Hope all's well.,ham
Remember that trip to the mountains? Let’s go again.,ham
Financial freedom awaits. Get our investment primer.,spam
Exclusive event entry! Don't miss out.,spam
"Hey, you left your jacket at mine.",ham
"Man, I'm dead tired today. Pulling an all-nighter was a bad idea.",ham
Discover your past life. Get a free reading.,spam
Change your life in 10 days. Join our challenge.,spam
Win the gadget of your dreams. Enter our sweepstakes.,spam
Warning! Hackers are after you. Protect yourself.,spam
Those dance classes paying off? You looked great.,ham
Ready to boost your performance? Natural pills available.,spam
Can't believe that happened. Gossip session soon?,ham
Got tickets to the game next week. Join?,ham
Exclusive invite: VIP film premiere. Book now.,spam
Remember that cafe? Let's revisit for old times’ sake.,ham
Start earning in minutes! Click here.,spam
I've got major FOMO. Fill me in on last night.,ham
Cultivate a hobby. Gardening tools at reduced prices.,spam
Just started a new hobby. Cross-stitching!,ham
Your dream job awaits! Apply now and change your life.,spam
Miracle drug! Rejuvenate your skin in minutes.,spam
Picked up some groceries for you. Owe me?,ham
Found that old picture of us. Memories!,ham
Received your gift. It's perfect. Thank you!,ham
You free for a movie marathon tonight?,ham
"Let's hit the beach this weekend. Sun, sea, sand!",ham
Step into a world of luxury. Private jet deals available.,spam
You wouldn't believe the day I've had.,ham
Remember our karaoke night? Let’s do it again.,ham
That new coffee place? Overrated.,ham
Don't miss out! Clearance sale ends today.,spam
Lost my keys again. Seen them?,ham
Read that book you gave me. Let's discuss!,ham
The secret to eternal youth. Limited stock!,spam
Lost at the mall. Where are you?,ham
Secret to wealth unveiled! Learn more.,spam
24hr Flash Sale! Everything must go. Don't miss.,spam
How's your new pet? Adjusting well?,ham
Let's start our book club. Thoughts?,ham
"Bruh, that party last night was lit!",ham
Are you missing out? Experts predict a massive shift.,spam
Attend the biggest gala of the year! VIP invites inside.,spam
Let’s binge-watch something tonight.,ham
New phone at 70% off. Grab now!,spam
You won't believe this deal! 80% off everything.,spam
Get the best mortgage rates. Apply within 24hrs.,spam
Hey! You free for a quick hike tomorrow?,ham
Up for some hoops this weekend?,ham
Get 100% returns. Exclusive investment opportunities.,spam
Tired of glasses? Eye restoration treatment inside.,spam
Secret diet celebrities don't want you to know!,spam
The local theater's doing a classic night. Join?,ham
Dominate the business world. Elite coaching inside.,spam
Improve your vision. Exclusive deal on LASIK surgery.,spam
Get 3x returns! Invest in our gold scheme.,spam
Hurry! Exclusive pre-sale access just for you.,spam
Boost your sales! Proven marketing strategies inside.,spam
"Tbqh, I don't think that dress suits you.",ham
Almost done with your playlist. It's fire!,ham
Get insured. Exclusive life insurance deals for you.,spam
Live the dream! Affordable luxury apartments on sale.,spam
Capture memories! Massive camera sale.,spam
Miracle hair growth serum! Results in days.,spam
Reconnect with nature. Forest retreat bookings open.,spam
The kids miss you. Plan a visit soon?,ham
3 days left! Exclusive sale on high-end brands.,spam
Limited-time deal! Luxury watches at 70% off.,spam
Connect with the divine. Spiritual retreat bookings inside.,spam
How’s your mom? Send her my regards.,ham
Learn from billionaires. Exclusive book inside.,spam
That movie was incredible. Thanks for recommending.,ham
Be the first to get your hands on cutting-edge tech.,spam
Win a chance to meet your favorite celebrity.,spam
You're missing out! Best deals inside.,spam
Boost your credit score instantly! Click to learn.,spam
New recipe alert! Coming over for a taste test?,ham
Start a side hustle. Earn thousands weekly.,spam
That rooftop party was lit! Next one when?,ham
How was the pottery workshop? Making masterpieces?,ham
"Trust me, that book's a must-read. Borrow mine?",ham
Have you tried the new bubble tea place? Worth it?,ham
Unlock your brain's potential. Free cognitive training.,spam
Did you watch the new superhero movie yet?,ham
Get a free iPhone! Just click on this link.,spam
Need some retail therapy. Care to join?,ham
How did the interview go? Hope it was good.,ham
I found that old board game. Nostalgia night?,ham
"Man, I could use a vacation. Beach next month?",ham
