message,label
Found my old guitar. Jam session soon?,ham
Got the tickets! You owe me dinner.,ham
Get that bread! Investment secrets the 1% don't want you to know.,spam
"Explore, experiment, enjoy! Shop our adult range.",spam
Get your doppelganger as a companion. Clone kit inside.,spam
Let's catch the sunrise at the beach. Early bird plans?,ham
Totally flopped the presentation. Need some pep talk.,ham
Your voice notes are always so funny. Keep them coming!,ham
How's dad? Heard he wasn't feeling well.,ham
"Omg, your snap was hilarious. Almost choked on my coffee.",ham
Spotted a cute cafe. Perfect for our catch-ups.,ham
Surprise her with your stamina! Organic solutions inside.,spam
Sup? Got plans for tonight?,ham
Enhance your looks overnight! Secret method inside.,spam
Boost your confidence! Attend our personality development seminar.,spam
No way! You met him? Pics or it didn’t happen.,ham
Can you send me the photos from last weekend?,ham
ALERT! Your bank account is under threat. Check now.,spam
Congrats! You've earned a platinum travel card. Activate now.,spam
"Surprise! Your email won a $10,000 gift card. Claim now.",spam
Mega sale! 80% off all electronics. Limited time.,spam
Just watched the movie you suggested. Loved it!,ham
Surprise! Unclaimed money in your name.,spam
New openings in your area! Earn $100/hr from home.,spam
Skyrocket your business! Best marketing tips.,spam
Flawless skin is a click away. Avail our skincare regime.,spam
Did you get the invitation I sent?,ham
I'm so over this drama. Need a fresh start.,ham
Upgrade your life! Elite club memberships up for grabs.,spam
"Dude, that new cafe downtown is epic.",ham
Your photos got us intrigued. Want to collaborate?,spam
Lost my voice. Karaoke was worth it though.,ham
"Feel like baking? My place, Saturday?",ham
No more FOMO! Party every night with our pass.,spam
Any luck with that job interview? Fingers crossed!,ham
Unlock limitless power! Wear our enchanted ring.,spam
Be a star! Get noticed with our top social boosting tools.,spam
Triple your savings! Exclusive financial advice inside.,spam
This changes everything. Game-changing product launch.,spam
Urgent: Update your payment details now.,spam
"Yo, where you at? The party’s starting!",ham
Never pay for TV again. Unlock unlimited content.,spam
Unlock the secrets to unlimited wealth and success.,spam
Unlock the secret to becoming an instant millionaire.,spam
🔥 Hot real estate deals. Invest for a 300% return.,spam
Surprise your loved one. Romantic getaways on discount.,spam
Let's try that new roller coaster! You in?,ham
Do you have the notes from yesterday's class?,ham
Limited offer: Luxurious island properties at throwaway prices.,spam
Hurry! Last chance to claim your free gift.,spam
What's the homework for tomorrow?,ham
Flash sale: Next 100 customers get 80% off. Hurry!,spam
This weather tho. Perfect for a cozy night in.,ham
"No pills, no gym! Lose weight with this weird trick.",spam
Baking brownies tonight. Want some?,ham
Saw a cute dress that's so you! Want it?,ham
Double your wealth! Investment opportunity awaits.,spam
Planning a surprise baby shower for Lisa. Are you in?,ham
Your dream vehicle is here! Exclusive launch offers inside.,spam
Unlock exclusive rewards with our loyalty program! Click now!,spam
Double your learning speed. Secret technique.,spam
Worried about werewolves? Lycanthropy repellent available.,spam
Only for you! Special offers on luxury watches.,spam
New place around the corner. Coffee?,ham
Attention! Your email has been compromised. Act now.,spam
You remember where we parked at the festival?,ham
Limited offer! Get your personalized diet plan for free.,spam
Clear your debt in one step. Click for details.,spam
Let's have a game night. Been ages!,ham
"Make $5,000/month. No experience needed. Enroll now!",spam
How’s the new yoga class? Any good?,ham
Sale at our fave store. Let's go shop till we drop.,ham
Locked myself out again. Facepalm.,ham
Watch new movies for free! Unlock now.,spam
That doggo vid you shared? Day made!,ham
"Girl, sale at our fave store. Shopping spree?",ham
FLASH DEAL: Get this smartwatch at 99% off. Limited stocks.,spam
Never work again! Passive income secrets inside.,spam
Losing hair? Try our treatment and see results in days.,spam
That sale you mentioned? Scored some great deals.,ham
Enhance your skills. Online courses with 80% discount!,spam
Transform your garden. Landscaping deals available.,spam
"Bruh, that party was lit! Thanks for the invite.",ham
Those cupcakes last time? Need that recipe!,ham
"Dinner tonight, right?",ham
Free gift! Just pay shipping.,spam
Your recent travel pics? Simply breathtaking.,ham
Did you try that new pizza place? Any good?,ham
Spotted a cool flea market. Let's explore.,ham
"If you're heading to the store, can you grab some milk?",ham
Saw your post. Everything okay?,ham
Turn back the clock! Miracle age-defying formula.,spam
Got your invitation! So excited for the wedding.,ham
Agh! Power outage at my place. Can I crash at yours?,ham
Local singles in your area. Start chatting now!,spam
Drop everything! Your favorite brand sale ends today.,spam
Fancy a hike this Sunday? On me.,ham
I’m at the mall. Need something?,ham
Just saw the weirdest thing ever. Call me.,ham
"Girl, that new hairstyle looks fab on you!",ham
Sent you a care package. Hope it cheers you up!,ham
Just read a mind-boggling book. I'll lend it to you.,ham
Can we reschedule? Something came up.,ham
Hope everything's fine at your end.,ham
Congrats! You've been selected. Claim your prize.,spam
You need to watch this new series. It’s dope.,ham
Plans for the weekend? Thinking of a chill BBQ at mine.,ham
Missing magic in life? Genuine genie lamps back in stock.,spam
"Let's recreate our childhood photos. Fun, right?",ham
"Don't forget to water my plants, okay?",ham
Got any plans for tomorrow? Need a +1 for a gig.,ham
Fancy a quick game online? Let’s team up.,ham
Ready for a lifestyle change? Click here.,spam
Unlock the future with our tech insights.,spam
Stressed out. Mind if we hang and just talk?,ham
Flash sale alert! Top tech gadgets at 75% off. Don't miss!,spam
Grow your hair back. Try our magic serum.,spam
"Fam, we doing brunch? Need some avo toast in my life.",ham
The new theater group in town is looking for members.,ham
"Hey, remember when we went camping and it rained non-stop?",ham
Last day to avail your free upgrade offer. Act now!,spam
Dive into a world of luxury. Free yacht trip.,spam
Need a favor. Can you help?,ham
Your dream job awaits! Pay $50 for our exclusive list.,spam
Have any old novels? Thinking of starting a book exchange.,ham
Dream of being famous? Auditions near you.,spam
Make six-figures from blogging. Proven roadmap inside.,spam
Make money while you sleep! Proven methods inside.,spam
"LOL, that puppy video you sent was epic.",ham
Secure your family's future. Get our insurance plan.,spam
Make money while you sleep. Proven passive income strategies.,spam
"LOL, autocorrect is killing me.",ham
Dreaming big? Make it reality with our guide.,spam
Protect your family with our insurance plan.,spam
You attending the workshop next week?,ham
Double your earnings! Risk-free method inside.,spam
Year-end car clearance. Huge rebates and zero downpayment.,spam
Get ahead in your career. MBA scholarships available.,spam
Feeling artsy? Let's attend that art festival.,ham
Get a brand new car at 90% off.,spam
🔥 Big discount alert! Best deals on all gadgets. Limited time!,spam
That game last night? Edge of my seat!,ham
Sizzling hot pics! See them now.,spam
"Remember that prank we pulled? Good times, lol.",ham
Instant relief from debt! Try our financial solution.,spam
Unbelievable cashback on every purchase.,spam
Want to be famous? Boost your social media presence instantly.,spam
Found an old picture of us from school. Nostalgia!,ham
The meeting's rescheduled for 3 PM. Okay?,ham
Blast away fat in just 10 days! Guaranteed.,spam
I’m planning a surprise party for Lisa. Can you help?,ham
Instant approval! Get your credit card now.,spam
Scale the heights. Mountain trekking packages available.,spam
How about a movie marathon at your place?,ham
"Bruh, the ending of that series? Mind-blown!",ham
You still collecting vinyl? Found a cool shop.,ham
Get a sharper brain in minutes. Revolutionary method.,spam
That yoga session was refreshing! Next week?,ham
Turn her on! Best aphrodisiacs on sale now.,spam
Get insured. Special rates for our esteemed customers.,spam
Bored? Get our unlimited movie subscription.,spam
Unlock riches! Secrets of the wealthy exposed.,spam
This is it! Last chance for massive discounts.,spam
Did you check out that new cafe in town?,ham
I totally flunked that test. Ugh.,ham
That movie was wild. Need a sequel ASAP.,ham
Let's host a movie night at my place. Thoughts?,ham
"Dude, the arcade's got new games. Button mash?",ham
"Dude, that last episode? Mind blown!",ham
So excited for our trip! Got the tickets?,ham
How's your mom after the surgery? Send her my regards.,ham
Unlock the jet-setter life! Private jet giveaway.,spam
Pleasure like never before. Shop our exclusive range.,spam
Unlock happiness! Life-changing advice inside.,spam
Could you send me that link again?,ham
Unleash your potential. Exclusive masterclass inside.,spam
Need cash? Get an instant loan with zero paperwork.,spam
Get the silkiest hair with our new product.,spam
Let's surprise John for his birthday!,ham
Fancy a run tomorrow morning?,ham
How did your interview go? Fingers crossed for you!,ham
Dive into luxury. Hot tub and spa sets on clearance.,spam
Tired of waiting? Get our instant grow plant serum.,spam
Can't find my jacket. Left it at yours?,ham
Feeling down. Can you recommend a feel-good playlist?,ham
The new café serves your favorite tea flavor. Let's go!,ham
"Dude, where's my car? Oh, nevermind, found it.",ham
Remember our pact? Let's get those matching tattoos.,ham
Triple your savings! Exclusive financial tips inside.,spam
That DJ last night was off the hook!,ham
"Bro, that workout you shared? Killer!",ham
Life-changing opportunity. Millionaires want to mentor you.,spam
Get the body you desire! No workouts needed.,spam
The workshop was insightful. Thanks for the heads up.,ham
Update alert! Click now to update your software.,spam
Ran into your ex. Awkward!,ham
Been thinking of joining a yoga class. You in?,ham
Exclusive: Unlock the potential of your investments now!,spam
"Hey, did you complete the series we started?",ham
You up for some midnight ice-cream?,ham
Unlock joy. Amusement park yearly passes on sale.,spam
Secure your future. Best insurance deals inside.,spam
Exclusive VIP access: Make money while you sleep.,spam
Triple rewards! Shop now and get amazing bonuses.,spam
Was that you I spotted at the park today?,ham
Thinking of trying a pottery class this weekend. Joining?,ham
Let's start that book club we talked about?,ham
Discover the magic of our latest skincare range.,spam
"Yo, wanna hit the gym together tonight?",ham
Did you catch the latest episode?,ham
You won't believe how much you can save. Click here!,spam
Melt away fat without surgery. Book your appointment.,spam
How's the new job? Must be exciting.,ham
"Free gift inside! Hurry, limited stock.",spam
You've been selected! Exclusive vacation deal inside.,spam
Do you still have that funny video from last summer?,ham
Breathe easy. Our air purifiers at slashed prices.,spam
Found a great tutor for the kids. Details?,ham
Breakthrough health tonic! Boost immunity and energy.,spam
How’s your sis? Haven’t seen her in a while.,ham
Special invite: Webinar on multiplying wealth.,spam
Spotted a cute dog café. We should totally go.,ham
"Bruh, that new cafe is overpriced af.",ham
Attention! Someone watched you. See this video.,spam
"Dude, remember our high school anthem? Cracking up!",ham
"Hey, if you’re free, wanna help me move this weekend?",ham
The ultimate investment opportunity. Don’t miss out!,spam
Your friend sent you a surprise gift. Claim now!,spam
Attention! Your computer has been compromised. Call now.,spam
Got my vacay pics. Sharing them with you!,ham
How's the new pup? Must be a handful!,ham
🎉 Exclusive entry! Win a 5-day cruise trip now.,spam
Remember our college hangout? It's closing!,ham
Conquer any game! Ultimate cheat card inside.,spam
Unlock VIP access. Exclusive nightlife offers inside.,spam
Don’t forget to pay the bills.,ham
Do you know any good piano tutors around?,ham
Unlock success! Join our masterclass at discounted rates.,spam
"Hey, crazy idea. Road trip this weekend?",ham
"Hey stud, want to have some fun tonight?",spam
"Bro, that new sushi place? Totally overrated.",ham
Triple your memory power! Brain booster on sale.,spam
Your seminar on sustainability was eye-opening. Kudos!,ham
Huge returns! Invest in our unique scheme today.,spam
Time-sensitive! Claim your free gift before midnight.,spam
Those vacation pics? Dreamy! Let's plan one.,ham
Your DIY tips are amazing. Starting a blog?,ham
Only for you! Sneak peek at upcoming tech gadgets.,spam
Saw an adorable pup. Thought of getting one. Opinions?,ham
"Ugh, another Monday. Send help.",ham
VIP alert! Meet and greet with top models.,spam
Exclusive offer! Sign up now and get a free gift.,spam
Wanna work from your bed? Make $$$ today. No cap.,spam
Troubles in paradise? Get free relationship advice.,spam
Need some advice on the project. Got time?,ham
Planning a BBQ this weekend. You in?,ham
Quick one: Can you help with my presentation?,ham
How was the wedding? Share some pics!,ham
Your favorite band's in town. Shall we go?,ham
Ur joke at the meeting? I died laughing!,ham
Binge night? Got some snacks and bad movies.,ham
Was thinking of you. Hope all's well.,ham
Skyrocket your performance with our natural supplement.,spam
The water's going to be shut off tomorrow. FYI.,ham
That new song you mentioned is on repeat. So good!,ham
Local MILFs in your area. Chat now!,spam
I heard about the layoffs. Are you okay?,ham
OMG! Just got engaged! Party time!,ham
Yo! Snagged tickets to the big game. We're gonna have a blast!,ham
Your DIY hacks are lifesavers. Keep ‘em coming!,ham
How was the concert? Wish I could've gone.,ham
Your car's due for service next week.,ham
Win a chance to dine with celebrities! Enter now.,spam
"Haha, saw your ex with that dude. Awks.",ham
Exclusive designs. Shop before they're out of stock.,spam
Discover the truth about aliens. Banned documentary inside!,spam
That yoga class really did wonders. Thanks for suggesting.,ham
Waiting for your reply. Click to see who.,spam
Own the night. Premium perfumes at unbeatable prices.,spam
"Need cash fast? Quick loans, no background checks!",spam
The landlord called. Can you check with him?,ham
That game we played? Where can I buy it?,ham
Let's relaunch our college magazine. Thoughts?,ham
Did you watch that new series trailer? Looks sick!,ham
Adopted a kitten. Name suggestions?,ham
Unlock LIMITLESS energy! Try our new vitamin pack now.,spam
How's the new hobby coming along? Pics?,ham
That restaurant was a hit. Thanks for suggesting!,ham
Breathe easy. Air purifiers at a discount.,spam
Flash sale! Luxury bags at a fraction of the price.,spam
Bored outta my mind. Wanna hang?,ham
Your opinion matters! Take this survey to win $5000.,spam
Top-notch investment opportunity. Get 500% returns!,spam
Boost your energy! Natural elixir available.,spam
Unlock massive deals. Click before midnight.,spam
🔥 Flash sale alert! Limited time offer on our entire collection.,spam
Been low-key obsessed with that podcast. Check it out!,ham
Stay young forever! Age-reversal technique unveiled.,spam
How did the interview go? Fingers crossed!,ham
Turn invisible at will! Phantom cape on sale.,spam
Tired of being single? Hot dates await.,spam
Sup? How's the new job treating you?,ham
I'm thinking of joining a dance class. Wanna come?,ham
"Omg, guess who I bumped into today?",ham
You free? Need some company for a lazy day.,ham
Celebrities use this for a perfect body.,spam
You've been selected! Your free psychic reading awaits.,spam
Let's try that new sushi place downtown. Heard it's good.,ham
You won't recognize yourself. Ultimate beauty treatments.,spam
Remember our college trip? Found some old pics!,ham
Crave that tattoo? Get one for almost free. Hurry!,spam
That song you mentioned? It's stuck in my head.,ham
Meet the love of your life. Register for our dating site.,spam
Yo! How's the new job treating you?,ham
Totally bombed that test. Need a pick-me-up.,ham
Going vegan for a month. Wish me luck!,ham
Congrats! You've won a trip to the Bahamas.,spam
Join the ranks of luxury real estate moguls.,spam
Fire up your nights. Exclusive adult toy collection on sale.,spam
Got extra tickets to the game. Wanna come?,ham
Planning a trek next month. Interested?,ham
Skyrocket your business with our marketing strategies.,spam
Congratulations! You've won a shopping spree.,spam
Just for you: Special 3-day wellness retreat pass.,spam
Lucky day! Win a lifetime supply of gold. Click here.,spam
Any plans for mum's bday next week?,ham
Hey friend! Been a while. Check out my new venture.,spam
Claim your free magazine subscription. Top titles available.,spam
Claim your $500 voucher for any online purchase.,spam
"Lost my keys in your sofa, I think. Mind checking?",ham
My new shoes? Worst decision ever.,ham
Try our meal kit! First 3 meals are on us.,spam
Cash alert! Unclaimed money in your name. Click to collect.,spam
"OMG, that sale is on. Shopping?",ham
Joining the weekend pottery workshop? I'm in!,ham
Spice up the bedroom! Exclusive offers inside.,spam
You're invited: Special seminar to triple your wealth.,spam
My sis is driving me nuts. SOS!,ham
That gig was off the chain! Still buzzing.,ham
"Yo, you left your hoodie in my car.",ham
Remember that song we used to jam to in college?,ham
That recipe you shared? Big hit at the dinner!,ham
Just started a new series. So much for sleep tonight.,ham
Upgrade your life! Luxury homes at unbelievable prices.,spam
Quick question. You awake?,ham
Last day to avail 70% off on designer sunglasses.,spam
Turn your passion into profit! Join our online workshop.,spam
Quick! Your exclusive discount code expires in 2 hours.,spam
Act now! Triple your investment within days.,spam
Update required: click to secure your email.,spam
Let’s go apple picking this autumn. It'll be fun!,ham
Become a millionaire without lifting a finger. Know how!,spam
Instant whitening results! Try our toothpaste.,spam
"BRB, in a meeting.",ham
Earn in crypto! Groundbreaking investment strategy.,spam
Boost your brain power with our new supplement.,spam
"Watch any movie, anytime! Free streaming offer.",spam
"Lol, just found a meme that's so you. Sending now.",ham
Just passed the exam! 🎉 Drinks later?,ham
"Omg, guess who I bumped into today?",ham
Feeling down. Need some cheering up. Fancy a chat?,ham
Fancy a dance-off? Been practicing my moves!,ham
Got a flat tire. Can you help?,ham
Solve all your problems with this ancient remedy.,spam
Boost your IQ! Brain pills on sale.,spam
"Instant weight loss? Yeah, it's possible. Check this out.",spam
Ha! Remember when we got lost on our road trip?,ham
You left your hoodie at mine. Again.,ham
That DIY trick you showed? Worked wonders!,ham
Escape reality. Virtual vacation packages available.,spam
Almost done with the project. Drinks to celebrate?,ham
Double your data. Exclusive mobile plan just for you.,spam
My son's first soccer match tomorrow. Join us?,ham
"Man, craving those waffles from our favorite joint.",ham
Discover how to live rent-free! Limited eBook offer.,spam
Let's plan a trip soon. Thoughts?,ham
Can't perform? Natural solutions for men's issues inside.,spam
Any advice for dealing with stress?,ham
Exclusive! Unlock your potential with our masterclass.,spam
Increase desire! Our herbal teas promise results.,spam
"Tired af, but that party was worth it.",ham
"Get approved! Instant loans, no credit checks.",spam
"Sup? Long time, no chat. Catch up?",ham
Pamper yourself! Spa deals at 80% off.,spam
Be a millionaire! Buy these stocks now.,spam
Glow like never before! Exclusive skincare drop.,spam
Have you tried the new yoga place downtown?,ham
Stay young forever. Try our anti-aging formula.,spam
That restaurant we wanted to try? Got reservations for tonight.,ham
No more bad hair days! Perfect hair gel available.,spam
Planning a potluck dinner. Hope you can make it.,ham
Become a culinary expert. Cooking masterclass available.,spam
"Hey, I left my charger at yours. Seen it?",ham
Boost your social media. Buy likes and followers now.,spam
Tried that DIY from YouTube. Epic fail!,ham
Let’s go thrift shopping. It’s been a while!,ham
Financial alert: Your fortune is waiting. Claim it.,spam
Spotted your doppelganger today. Freaky stuff!,ham
Your credit score is at risk. Get a free report now.,spam
Blast belly fat overnight! Order our organic potion.,spam
Free psychic readings! Unlock your destiny.,spam
Remember to get your tickets for the charity ball.,ham
You've earned a luxury cruise! Claim now.,spam
Looking for a life partner? Perfect matches inside.,spam
Just saw your doppelganger. Freaky!,ham
The new album you recommended? On repeat!,ham
Crack the code! Lottery secrets revealed.,spam
"Lol, who was that weirdo at the party?",ham
"Dang, forgot my wallet at the café. U near?",ham
Say goodbye to wrinkles. Revolutionary skincare inside.,spam
Let's get tacos tomorrow. It's been ages.,ham
You won't believe what they revealed about you online.,spam
Got the tickets for the game. We're all set!,ham
"Hey, did you manage to fix that laptop issue?",ham
WARNING! Shadows following you? Protect with our charm.,spam
Elevate your status! Limited edition watches on sale.,spam
Spice up your night with our range of toys.,spam
The perfect mattress for heavenly sleep. 50% off!,spam
Experience life as a celebrity. Star life potion inside.,spam
Limited-time offer: High-quality watches on mega sale.,spam
Get insured for as low as $1 per day. Act fast!,spam
Limited time! Book your dream vacation at rock-bottom prices.,spam
Feel the magic of flawless skin. Get our skincare kit.,spam
Left my charger at yours. Can I collect it?,ham
Woke up broke? Not anymore. Multiply your cash in 24hrs.,spam
Boost your brainpower with our magic pills. Try free.,spam
Broke my glasses. Again!,ham
Need a loan? Instant approval. No paperwork.,spam
Get the secret blueprint of Hollywood celebs.,spam
Get ahead of everyone! Tomorrow's newspaper available today.,spam
Netflix and chill tonight? Got popcorn ready.,ham
"Yo, heard about the sale? Let’s go splurge!",ham
Ready for passion? Connect with hot singles.,spam
Grab your free psychic reading. Future unveiled.,spam
Secure your future with our retirement plan.,spam
"You still owe me for the concert tickets, btw.",ham
You're our 1 millionth visitor! Claim your prize now.,spam
Want to be famous? Get featured on top TV shows.,spam
The exhibition was enlightening. You'd have loved it.,ham
Free trip to Bahamas! Just fill this survey.,spam
Drop your utility bill by 80%. Secret method revealed.,spam
Lonely tonight? Connect with local women now!,spam
You remember the song we used to sing? Stuck in my head!,ham
Exclusive! Try our new skin serum and say goodbye to aging.,spam
"Yo, what's good? Long time no chat.",ham
