message,label
Exciting news! Your profile got us interested.,spam
I might have had too much wine last night. Oops!,ham
How was your trip? Share the details.,ham
The local theater's doing a classic night. Join?,ham
Increase your manhood. 100% natural solution.,spam
Breaking news! Stocks predicted to soar. Invest today.,spam
Secure your future. Hot property deals inside.,spam
Unearth hidden treasures! Get a free metal detector with your order.,spam
Exclusive: Celebrity endorsed skincare routine.,spam
Plan your dream wedding. Exclusive planner offers.,spam
Hurry! Your $500 gift card is about to expire.,spam
That video was hilarious. Send more!,ham
Let's catch up soon! Missing our coffee dates.,ham
Unlock immense wealth! Attend our millionaire mindset seminar.,spam
Open now! You won't believe these plastic surgery offers.,spam
Fancy a night out? It's been too long.,ham
Ready to meet your soulmate? Join our dating site.,spam
Massive discount on diamond jewelry. Limited stock!,spam
Your Insta post? Total goals.,ham
Any plans for tonight? Thinking of a movie.,ham
"Missed our last sale? Lucky you, it's back!",spam
New café alert! Best pastries ever.,ham
You've been handpicked! Get your exclusive event invite.,spam
Missed our late-night talks. Call soon?,ham
Hot live chat available now! Dive into the action.,spam
Earn while you sleep. Our system has proven results.,spam
Last chance! Claim your prize money now.,spam
I got tickets to the gig next month! Excited.,ham
Been ages! Coffee and a catch-up session?,ham
"Yo, your Spotify playlist is lit.",ham
Don't forget our movie date tonight!,ham
"Haha, remember that embarrassing moment at the party?",ham
Boost your credit score overnight. Limited slots available.,spam
How's the new place? Settled in?,ham
Enhance your living. Interior design consultation free!,spam
Earn while you sleep! Secret formula inside.,spam
Let's do a picnic in the park this Sunday. Thoughts?,ham
Craving junk food. Midnight snack?,ham
Miss our morning runs. Restart?,ham
Let's do a throwback trip to our old school.,ham
Turn your hobby into a profession. Learn how!,spam
Clear skin is a click away. Acne solution inside.,spam
Want flawless skin? Try our organic serum.,spam
Eliminate all debt with this one simple trick.,spam
Attention! Your email has been compromised. Act now.,spam
Get glowing skin in days! Exclusive serum inside.,spam
Upgrade your game. Get pro-gaming gear at 70% off.,spam
Buy this miracle cream. Get rid of acne overnight!,spam
Got tickets for that stand-up show. You coming?,ham
Drop everything! Your favorite brand sale ends today.,spam
Did you manage to fix that leak in your room?,ham
Double your income with this secret method.,spam
Can't make it tonight. Raincheck?,ham
FLASH SALE: Everything at $1. Stock up now!,spam
Wow! Designer clothes giveaway. Enter now.,spam
The electricity's out. Can we crash at yours?,ham
"That meme you sent? Legit spit out my coffee, lol.",ham
Need a movie buddy for this weekend. Up for it?,ham
How's the pottery class? Show some creations!,ham
Say goodbye to hair loss. Guaranteed results in 1 week.,spam
Boost your income. Work from home opportunities available.,spam
Last chance! Luxury villa at half price.,spam
How's it going with your new roommate?,ham
Heard about the storm? Stay safe.,ham
I've started a new workout. Joining me for some motivation?,ham
Bad news. Need to vent.,ham
Exclusive! Try our new skin serum and say goodbye to aging.,spam
Ugh! Bad day. Let's grab some ice cream?,ham
The neighbor's cat's stuck again. Any ideas?,ham
Crazy idea. Road trip next month?,ham
Thinking of adopting a pet. Cat or dog? Thoughts?,ham
That DIY video you shared? Total lifesaver!,ham
Did you ever find your lost earring?,ham
"Instant loans! No credit check, no waiting. Apply now.",spam
That band we loved? They're back!,ham
Financial alert: Your fortune is waiting. Claim it.,spam
Want a job in tech? Bootcamp seats limited. Enroll now!,spam
Credit score low? Fix it with our program.,spam
Lose 10lbs in 10 days! Click to learn how.,spam
Exclusive! Top 10 secrets of the rich and famous.,spam
Need cash fast? Instant loan approval.,spam
Craving sushi. Join?,ham
Almost done with that series. Any new recommendations?,ham
Explode your Instagram followers. Try now!,spam
Live life king-size! Mansion sale inside.,spam
Missed our coffee chats. Let's restart?,ham
Millionaires don't want you to know this trick.,spam
Missed your call. Was driving. Wassup?,ham
"Omg, that dessert place? Heaven on Earth!",ham
Say goodbye to hair loss. Guaranteed results.,spam
"Man, craving those waffles from our favorite joint.",ham
Multiply your savings! Best investment plans inside.,spam
Remember our trip last summer? Good times.,ham
Decided to go vegan. Wish me luck!,ham
Got tickets to the charity gala. Joining?,ham
Limited time offer! Exclusive beauty products at half price.,spam
Your card has been charged. Verify now.,spam
Stop hair fall. Revolutionary treatment inside.,spam
Did you get the email about the meeting?,ham
Stumbled upon our old photos. So many memories!,ham
Add inches with this proven method. Confidential.,spam
Wanna join for a workout tomorrow? I'm going!,ham
Wow your partner. Exclusive jewelry on sale.,spam
"You, me, sushi? Let's do it.",ham
Unlock our pro trading strategies. Limited offer.,spam
Secret real estate deals available now! Massive ROI guaranteed.,spam
Wassup? You in for some hoops this evening?,ham
This fitness hack has celebrities buzzing.,spam
Supercharge your career. Job placements for esteemed candidates.,spam
"Dude, my team won! Party time!",ham
Hot deal alert! 80% off on designer watches.,spam
Got a free yoga class pass. Want to join?,ham
Let's do a weekend brunch. It's been ages!,ham
I've signed up for salsa classes. Excited!,ham
How's the new neighborhood? Settling in well?,ham
Let's have a picnic. I know the perfect spot.,ham
Mum's making lasagna tonight. You in?,ham
Dream home alert! Luxury apartments at throwaway prices.,spam
2 days only! Book your dream vacation at half price.,spam
Get an instant makeover. Avail huge discounts.,spam
Can you send me that recipe you mentioned?,ham
Watch free movies now! Click here.,spam
Surprise her with this elegant jewelry.,spam
"Lol, that comment you left. Dead!",ham
"Ugh, need some fashion advice. Shopping trip?",ham
Don't miss this investment opportunity of a lifetime.,spam
Been ages! Coffee soon?,ham
Remember our pact from 5 years ago? Let's do it!,ham
You remember Jake? He's in town. Let's meet up.,ham
The annual carnival's in town. Let's go?,ham
Your garden looks amazing! Tips?,ham
The gym was packed today! Change timings?,ham
Bestselling author reveals success secrets. Get a copy.,spam
Let's get that bread! Gym at 5?,ham
"Bro, that party was lit!",ham
Been a while. Let's reconnect.,ham
"Glow up challenge! Try our product, see results.",spam
Craving adventure. Let's book a trip?,ham
Skyrocket your business. Get this free e-book.,spam
Claim your free tech gadget now. Limited offer!,spam
Let's do a beach day soon. Miss the sun and sand.,ham
Local moms are going crazy for this skincare trick.,spam
Can you send me the photos from last weekend?,ham
Learn from the best. Celebrity workshop enrollments open.,spam
That game you suggested is super addictive!,ham
Passionate about music? Rare instruments sale.,spam
Join the health revolution. Organic superfoods inside.,spam
Never seen before! New technology gadget unveiling.,spam
Did you try that new pizza place? Any good?,ham
Craving luxury? Exclusive mega sale on brands.,spam
Claim your prize money now! Don’t miss out.,spam
"Bro, saw this band live. You'd love them.",ham
The secret to eternal youth. Limited stock!,spam
Grow your business. Connect with top industry leaders.,spam
Connect with the divine. Spiritual retreat bookings inside.,spam
Joining the pottery class? Heard it's fun!,ham
Your tax refund is ready. Confirm details.,spam
Get a complete home makeover with this limited offer.,spam
How's it going? Been forever since we last chatted!,ham
"Tbh, I didn't like the ending of that show.",ham
Dazzle this festive season. Exclusive jewelry sets.,spam
Free luxury watches! Just pay for shipping.,spam
Boost your child's future. Premium tutoring at low costs.,spam
Jazz up your home. Interior design tips for free.,spam
Need some series recommendations. Bored af.,ham
"Omg, this book I'm reading. Absolute rollercoaster.",ham
Exclusive member perks await! Sign up now.,spam
You're in luck! Win big with our monthly raffle.,spam
How's the guitar? Mastered any new songs?,ham
Eliminate all your debt. Learn the trick now.,spam
Shocking! What they don't tell you about weight loss.,spam
The secret to ultimate weight loss!,spam
"Random, but do you still have my book?",ham
Picked up groceries. Anything else needed?,ham
Turn $10 into $1000! Join our investment plan.,spam
The podcast you spoke of? Can't recall the name.,ham
Special promo! Upgrade to premium and get 2 months free.,spam
Seen the weather? Think it'll rain for the match?,ham
"LOL, remember when we tried that spicy noodle challenge?",ham
"Omg, just had the most embarrassing moment.",ham
Let's do a movie marathon this weekend. Up for it?,ham
Refinance your mortgage at unbelievable rates.,spam
Get runway ready! Exclusive fashion deals inside.,spam
Wanna join me for a cooking class next week?,ham
Get the gamer's edge. Exclusive cheat codes.,spam
"Remember that prank we pulled? Good times, lol.",ham
Double your earnings with our magic formula.,spam
Boost your credit score instantly! Click to learn.,spam
Unlock the secret world of magic and spells.,spam
"Those dance moves last night. Lol, on point.",ham
Any updates on your job application?,ham
Surprise! You've won a free trip to Paris.,spam
Take the quiz and get a free personalized diet plan.,spam
Luxury villa plots with a seaside view! Limited offer.,spam
Mega book sale! Bestsellers at a fraction.,spam
Upgrade your tech game. Huge discounts on latest gadgets.,spam
Change your luck! Play our lottery and win big.,spam
"Bro, missed your call. Everything okay?",ham
"Dude, your playlist is straight fire. Share?",ham
The perfect mattress for heavenly sleep. 50% off!,spam
Best travel deals! Fly anywhere at a fraction of the cost.,spam
Too good to be true? Our users thought so too!,spam
Get a psychic reading and discover your future.,spam
You won't believe who I bumped into today!,ham
Free gourmet hamper! Just for you.,spam
Did you hear about the reunion?,ham
Play and win! Mega rewards for first-time gamers.,spam
Free stuff alert! Get your mystery box today.,spam
Hey! Want some fun tonight? Chat with hot singles in your area.,spam
"Let's hit the beach this weekend. Sun, sea, sand!",ham
Triple your money with our insider trading tips!,spam
Just tried that pasta recipe. Delish!,ham
Want to retire early? Join our investment webinar now.,spam
That new spot? Two words: Happy Hour.,ham
Missed connection? She's waiting online for you.,spam
"Ayy, finally beat that game level. Tips?",ham
Unlock your dream body. No surgery needed.,spam
Find out the skincare products A-listers swear by.,spam
Your fortune awaits. Grab your free psychic reading!,spam
Miss our crazy college days. Good times.,ham
Your Spotify playlist is fire! Share the link?,ham
How was the conference? Learn anything cool?,ham
You've inherited a huge sum. Contact immediately.,spam
That dessert place you mentioned? Need directions.,ham
Magic diet! Lose 10 pounds in 10 days.,spam
Glow like never before. Dermatologist-approved skincare.,spam
Glow like never before! Try our range of organic products.,spam
Can't perform? Natural solutions for men's issues inside.,spam
How's the new hobby coming along?,ham
Upgrade your life! Luxury homes at unbelievable prices.,spam
Missed the live concert? Get the exclusive recording.,spam
Get the silkiest hair with our new product.,spam
Your profile selected! Exclusive job offers inside.,spam
Ready to become a millionaire? Invest now.,spam
We noticed you browsing. Special discount if you buy NOW!,spam
Your music's fire. Boost plays & get famous. It's legit.,spam
Spice things up! Exclusive toys for couples.,spam
"Turn $100 into $10,000! Proven investment tips.",spam
Build your empire. Franchise opportunities await.,spam
Grab your dream job. Top resume tips inside.,spam
Need a style makeover? Grab our fashion magazine.,spam
"Bro, let's start a band. You in?",ham
Let’s go for a long drive this weekend.,ham
Love awaits! Find your soulmate in our premium portal.,spam
Those shoes you were eyeing? On sale now!,ham
Experience luxury. Exclusive invites inside.,spam
Any plans for the long weekend?,ham
Triple your profits! Get our free investment guide.,spam
Calling all entrepreneurs. Scale your business with our toolkit.,spam
Be a star! Acting secrets revealed.,spam
Don't miss out! Final sale of the season.,spam
Mom's recipe was a hit. Thanks for sharing!,ham
Hope you're feeling better. Soup on me tonight.,ham
Exclusive deals for your credit card. Claim now.,spam
Attention: Your bank details need confirmation.,spam
Enhance your performance. Top athletes swear by this.,spam
Exclusive! Own a villa for the price of an apartment.,spam
Say goodbye to your boss! Earn $$$ from home.,spam
"Yo, movie night at mine? Got popcorn and all.",ham
This band's new album? Your style for sure.,ham
Local singles in your area. Start chatting now!,spam
That gig last night was epic! Best night ever.,ham
That new spot? It's a vibe. Date night?,ham
Are you the lucky winner? Claim your prize now!,spam
Improve your love life with our magic potions.,spam
Need advice on a gift. You're the expert!,ham
Time's running out! Grab your mystery gift box.,spam
Your new profile pic is 🔥. Where was that taken?,ham
"Yo, how's that new hobby coming along?",ham
I totally forgot our plans! I'm so sorry.,ham
"Dude, where's my car? Oh, nevermind, found it.",ham
Need love? Meet singles near you. Sign up for free.,spam
Lost my playlist. Share yours? Need tunes!,ham
Exclusive celebrity skincare line. Limited stock!,spam
Struggling with weight? Melt pounds effortlessly.,spam
Double your wealth! Ask me how.,spam
Congratulations! You've won a free trip to Hawaii.,spam
Grow your wealth! Invest in our foolproof scheme today.,spam
Unlock your potential! Webinar starting soon.,spam
Thinking about adopting a cat. Thoughts?,ham
Need cash fast? Quick loans approved today.,spam
I heard you're moving. Exciting times!,ham
You left your hoodie at mine. Again.,ham
Almost forgot! Happy anniversary!,ham
Remember that song? Just heard it on the radio.,ham
Miss you heaps. Let's video call soon.,ham
Special diet! Eat everything and still lose weight.,spam
The bakery down the street? A must-try.,ham
"Dude, that trick you showed? Epic fail on my part.",ham
That meme you sent had me rolling.,ham
Crush the stock market! Top tips inside.,spam
Quick! Your cart items are at a special discount.,spam
Remember that cafe? They're closing down!,ham
Think I left my book at yours. The mystery one.,ham
Think I might move. Any suggestions on areas?,ham
Guess what? I got the promotion!,ham
Woke up broke? Not anymore. Multiply your cash in 24hrs.,spam
No more money woes. Proven financial advice.,spam
Those shoes you recommended? So comfy!,ham
"Your cousin's in town, right? Say hi for me.",ham
Massive clearance! Electronics at throwaway prices.,spam
Please tell me you watched the latest episode!,ham
Lost my charger. Spare one?,ham
Check out singles in your area! Swipe right today.,spam
Lose weight without dieting or exercise!,spam
Need funding? Connect with top investors.,spam
Received an invite to Sam's wedding. Did you?,ham
Let's get brunch tomorrow. Miss our chats.,ham
Limited-time offer! Buy 1 get 3 free on designer bags.,spam
Exclusive: Buy one get one free on all premium brands.,spam
Just cooked dinner. You're welcome to join.,ham
Can't wait to see you at the reunion.,ham
Feeling lonely? Connect with singles in your area.,spam
Double your income. Proven strategies inside.,spam
The planetarium has a new show. Interested?,ham
Your recent vacation pics? Stunning!,ham
Get your dream job now! CEOs are hiring from this list.,spam
Dinner tomorrow? Heard about this new sushi place.,ham
Limited offer! Buy 1 get 2. Designer shoes await.,spam
How's your course going? Learning a lot?,ham
Win a dream trip! No purchase necessary.,spam
Need some sunshine. Beach day tomorrow?,ham
This secret ingredient will change your life.,spam
Double your earnings! Risk-free method inside.,spam
I'm feeling sushi. You up for it?,ham
Heard the news? Our team won!,ham
My mom's visiting. Fancy a brunch together?,ham
Score front row seats at next week's concert. VIP pass inside.,spam
You were right about that place. Food was amazing!,ham
Limited-time offer: High-quality watches on mega sale.,spam
Dreaming of a holiday? Massive travel deals just for you.,spam
Reveal the future with our premium tarot reading.,spam
Fancy some beach volleyball this weekend?,ham
Had a dream about our college days. Miss it.,ham
"Dude, where'd you get that cool backpack?",ham
Think I left my book at yours. Seen it?,ham
Attn: Your loyalty points expire soon. Shop now!,spam
Got any good Spotify playlists? Need tunes for my run.,ham
That workout video you shared is killer. Feeling it!,ham
"Haha, that meme made my day. More, please!",ham
Boost your energy. All-natural supplement inside.,spam
Skyrocket your business with our marketing strategies.,spam
How’s the new job? Loving it?,ham
Free cash! No strings attached. Grab now.,spam
Tried that new workout. I'm dead.,ham
Get that bread! Investment secrets the 1% don't want you to know.,spam
How's the gym going? We should workout together.,ham
"Fam, you gotta see this meme. Sending it over.",ham
Congrats! You've won an all-expenses-paid trip.,spam
Got an extra ticket for the game. You in?,ham
Just baked brownies. Want some?,ham
Hot singles in your area. Join the premium club.,spam
These celebrities swear by our diet plan.,spam
I'm organizing a charity event. Would love your involvement.,ham
Gonna bake some cookies. Want some?,ham
Remember our old hangout spot? Wanna go?,ham
Just went thrifting. Found the quirkiest stuff!,ham
Seriously need some retail therapy. Mall tomorrow?,ham
Any luck with the job hunt? Sending good vibes.,ham
Free psychic reading. Discover your future.,spam
Never before seen! Slim down without diets.,spam
I’m at the mall. Need something?,ham
The mountain hike? Preparations done?,ham
Score big! Exclusive betting tips inside.,spam
Step up your game! Elite mentorship program inside.,spam
Attention! Confirm your email or lose access.,spam
Those old photos you uploaded are pure gold!,ham
Attention: Your pending payment is about to expire.,spam
Unlock ultimate relaxation. Spa packages available.,spam
Stay at 5-star resorts for $29/night. Book now.,spam
The workshop's at 5. Shall we carpool?,ham
Remember that trip to the mountains? Best days.,ham
How was the wedding? Share some pics!,ham
Earn thousands without moving a finger. Start today!,spam
Hey there! You've won a mystery prize. Claim ASAP.,spam
Exclusive sale just for you! Top brands at half the price.,spam
Mind if I crash at yours tonight? Long story.,ham
Tried your workout routine. It's intense!,ham
You won't believe these celebrity secrets. Click now!,spam
Did you finish the book I lent you?,ham
Just saw the weirdest thing ever. Call me.,ham
That restaurant was amazing. Thanks for the rec!,ham
"Bro, you left your headphones at my place.",ham
Your DIY video? Tried it. Total success!,ham
Feeling a bit sick. Might take the day off.,ham
"Dang, that workout was brutal. I'm dead.",ham
Let's organize a community clean-up. Good idea?,ham
Experience luxury shopping. Top brands at 70% off.,spam
Get our limited-edition handcrafted jewelry. Stocks depleting!,spam
How did your interview go? Fingers crossed!,ham
Cop the latest sneakers before everyone else. Exclusive access!,spam
Remember to bring my book tomorrow.,ham
Free gold coins. Limited time offer.,spam
Secret to a flat tummy? Try our detox tea now!,spam
"Dude, your Snapchat story had me in splits!",ham
Congratulations! You've unlocked a premium gift card.,spam
Mum’s birthday next week. Gift ideas?,ham
Elevate your style quotient. Celebrity stylist sessions open.,spam
"Lol, you won’t believe what happened today!",ham
Feeling lucky? Spin the wheel for instant prizes.,spam
My dog had pups! Want one?,ham
Say goodbye to debts with our secret method.,spam
Get famous overnight! Exclusive offer.,spam
New gym opened up nearby. Wanna check it out?,ham
"Lol, remember when we got lost during our road trip?",ham
Which movie are we watching tonight?,ham
Beach day soon? Need some sun and waves.,ham
Get celebrity-like white teeth. Dentists hate this trick!,spam
Hungry? Enjoy 50% off on your first order.,spam
Is it just me or is the new update super confusing?,ham
Win an all-expenses-paid trip to Paris.,spam
Saw a movie and thought of you. Hope you're well.,ham
Any updates on the project? Need them for the presentation.,ham
Our fave band's coming to town! Tickets?,ham
Dream big! Personal loans at 0% interest.,spam
Unlock unlimited streaming! Premium content at your fingertips.,spam
That restaurant was a hit. Thanks for suggesting!,ham
Unleash your potential. Exclusive life coach session.,spam
Multiply your savings! Best investment advice inside.,spam
"Ugh, spilt coffee all over my white shirt.",ham
I've started a new hobby group. Would you like to be a part?,ham
"Yo, you still down for the hike this weekend?",ham
Your pottery work is getting recognition. Congrats!,ham
Skydive into savings! Massive discounts on adventure sports.,spam
Alert: We've detected unusual activity on your account.,spam
Heard you aced the test. Kudos!,ham
Limited-time deal! Luxury watches at 70% off.,spam
Be a millionaire! Buy these stocks now.,spam
Congratulations! You've been chosen for a free makeover.,spam
That cafe we went to? They have a new menu.,ham
Fancy a movie marathon? Got popcorn ready.,ham
Learn to dance from the best. Exclusive workshops.,spam
Get your dream body. Revolutionary surgery inside.,spam
How's your new project coming along? Excited to hear.,ham
Experience elegance! Designer apparel at throwaway prices.,spam
Fancy a spa day? We totally deserve some pampering.,ham
Top diet pills of 2023! Shed 20 lbs in a month.,spam
Struggling with weight loss? We have the solution.,spam
Your recipe was a hit! Everyone loved it.,ham
"Ugh, totally bombed that presentation today.",ham
Early morning yoga tomorrow? Let's do this.,ham
"Awww, just saw a cute doggo. Day made.",ham
Your plants need watering. Shall I do it?,ham
Protect your family. Exclusive insurance deals.,spam
How was the doctor's appointment?,ham
How's the new place? Settled in yet?,ham
Bad day? Cheer up with our mystery surprise.,spam
"Man, that workout you showed me is brutal.",ham
Just for you! Designer watch at an unbelievable price.,spam
It’s raining! Fancy a drive?,ham
"Lol, remember our karaoke night? We gotta do it again.",ham
Mom called. Can you pick up groceries?,ham
Dream vacation giveaway! Enter now to win.,spam
Secret to a healthy life revealed. Unlock now!,spam
"Seriously, where's the best taco place in town?",ham
Can you babysit tomorrow? I've got an appointment.,ham
Love shopping? Get insider access to top brands. HURRY.,spam
Mind if I borrow your bike tomorrow?,ham
Gonna be offline for a week. Camping trip!,ham
"Dude, I just binge-watched that series you mentioned. So good!",ham
Breaking: New shares about to explode. Buy now!,spam
Exclusive! Whispered beauty secrets of the stars.,spam
Big news! Can't text. Call?,ham
"You were right, that series is mind-blowing!",ham
Thinking of painting my room. Ideas?,ham
Boost your IQ! Brain pills on sale.,spam
Fancy a movie night at mine?,ham
Remember our beach trips? Let's plan one.,ham
Saw your ex today. Awkward!,ham
"Hey, did you claim your free gadget yet? Don’t miss.",spam
How's the new workout routine coming along?,ham
Was thinking of you. Hope all's well.,ham
Get selected! Attend our talent hunt show.,spam
Seen any good movies lately? Need a date night idea.,ham
Your code for a millionaire lifestyle is here.,spam
You see that new dance challenge? We gotta try.,ham
Get rid of your debts! Special financial solution inside.,spam
"Man, last night was wild! Got any pics?",ham
Got a promotion! Drinks on me tonight.,ham
Congrats! Claim your free shopping vouchers.,spam
