message,label
"Congratulations! You have won either ?1,000 in cash or a ?2,000 prize! To claim your prize, phone 09050000327. Terms and conditions apply: RSTM, SW7 3SS. 150 calls per minute.",spam
"Congratulations! You have been randomly selected to win either $1,000 cash or a $2,000 prize. To collect your reward, call 09050000327. Please be aware of the following terms and conditions: RSTM, SW7 3SS. Standard rates apply.",spam
"You've been selected as a SIM subscriber to receive a unique bonus! Just send a simple text message with the word 'OK' to number 88600, and we'll take care of delivering your reward straight to your doorstep. Don't miss out before the expiration date on April 30th! T&Cs apply, message cost 150p",spam
"As a valued SIM subscriber, you're eligible to receive a special bonus! To get it delivered to your doorstep, simply text 'OK' to 88600. Standard message rates apply. Offer ends April 30.",spam
Looking for laid-back encounters? Interested in discreet dogger locations? Join the largest dogging community in the UK and receive exclusive updates via text message. Message ,spam
Interested in meeting new people for social activities? Join our popular network and receive location suggestions directly to your phone. Text 'social' to 69696 to learn more. Standard messaging rates apply.,spam
"Thank you for your recent ringtone purchase. Your order reference number is X29. The amount of 4.50 will be charged to your mobile. If you encounter any issues with your tone, please contact our customer support at 09065989180",spam
"Thank you for your recent ringtone purchase. Your order reference number is X29, and your mobile will be charged £4.50. If you encounter any issues with receiving your ringtone, please contact our customer service team at 09065989180.",spam
Hello! You have been selected for a special loyalty offer from IBH. You can now get your hands on the latest NOKIA6600 mobile for just £10 through TXTAUCTION. Simply text the word 'START' to number 81151 to claim your prize. Terms and conditions apply.,spam
"Hello! As an IBH Customer Loyalty Offer, you can now get your hands on the brand new NOKIA6600 Mobile for only £10 at TXTAUCTION! Simply text the word 'START' to number 81151 to claim yours today! Terms and conditions apply.",spam
"Have you had your mobile contract for 11 months or more? You could get a brand new phone from Motorola, Nokia or similar - completely free! Plus, enjoy double minutes and texts on Orange tariffs. Reply 'YES' for a callback, or 'NO' to opt out.",spam
"Are you eligible for a contract mobile upgrade? Get your hands on the latest Mobile phones from top brands like Motorola and Nokia completely free! Enjoy double minutes and text on Orange tariffs. To receive a callback, simply text ",spam
"We are delighted to inform you, as a valued customer, that you have been awarded a £1500 Bonus Prize following a recent review of your mobile number. Please call 09066364589 to claim your prize.",spam
"We appreciate your continued loyalty and are excited to inform you that after a recent evaluation, we have selected you as a recipient of a £1500 Bonus Prize. Kindly contact us at 09066364589 to claim your reward",spam
"Congratulations, you have been awarded a City Break and have the opportunity to win a £200 summer shopping spree every week. Text STORE to 88039 for more information. Ts and Cs apply. Age 16+. £1.50 per week subscription.",spam
Congratulations! You have won a city break and could additionally win a £200 summer shopping spree every week. Text STORE to 88039 to claim your prize. Skill Game. Ts and Cs apply. 16+. £1.50 per week subscription.,spam
"Congratulations! You've won not one, but TWO mobile 3G videophones! Call 09061744553 now and start enjoying video chats with your friends, playing Java games, and downloading polyphonic music. No need to worry about rentals, just bask in the freedom of 420 MB, 5 minutes of free talk time, and 150 pesos worth of loads every month. What a steal!",spam
"Congratulations! You have won two mobile 3G videophones. To claim your prize, please call 09061744553 immediately! Enjoy video chatting with friends, playing Java games, and downloading polyphonic music. No need to worry about rentals, battery life, or cost. Hurry! Offer valid until 04/20/15. Don't miss out!",spam
Ringtone Club: Get great new polyphonic ringtones delivered directly to your mobile device every week!,spam
Exciting news! Get ready to elevate your mobile experience with Ringtone Club. We'll deliver a fresh batch of eight new polyphonic ringtones straight to your phone every week! Don't miss out on the fun!,spam
"Someone secretly admires you! Discover who thinks you're special. Call 09065174042. To opt out, reply with 'REVEAL STOP'. Messages cost £1.50. Customer care: 07821230901",spam
"Someone has a crush on you! Discover who thinks you're amazing. Dial 09065174042 to uncover their identity. To stop receiving messages, reply with REVEAL STOP. Each message costs 1.50. Customer support: 07821230901",spam
You've been handpicked to receive either £1000 in cash or a £2000 award. Don't miss out! Call 087147123779 between 9am and 7pm to speak to a live operator and claim your prize. (Costs 10p per minute.),spam
"Congratulations! You have been singled out as a winner and are eligible to receive either £1000 cash or a £2000 award. To claim your prize, please speak with a live operator by calling 087147123779 between the hours of 8am and 7pm. The call will cost 10p.",spam
"Hello! My name is Sue, I'm 20 years old and work as a professional dancer. I enjoy meeting new people and having friendly conversations. Feel free to reach out to me directly using the number 89555. By TextOperator G2 1DA 150ppmsg 18+",spam
"Greetings! I'm Sue, a 20-year-old professional dancer. I'm passionate about my work and invite you to engage with me via text. I'm currently in my bedroom and would love to hear from you. To get started, simply send ",spam
"Attention sports enthusiasts! Sign up now and receive the latest sports news straight to your mobile for one week, completely free! Plus, get a free ringtone and text message alerts. Simply send ",spam
"Attention sports enthusiasts! Get the most up-to-date sports news sent straight to your mobile for free for one week. Plus, receive a complimentary ringtone. Simply text SPORT ON to 8007 and visit www.getzed.co.uk for more information. (Standard rate applies for the text message.)",spam
"Hello! The CHATFUN girls are eager to connect with you. Enjoy a thrilling night of texting. To opt out, reply with STOP.",spam
"Greetings! We have a group of charming individuals eager to engage in a delightful texting experience. Join us now and enjoy a fantastic night of chat. To discontinue this service, simply type STOP",spam
"Time-sensitive! You have been selected as the winner of a £2000 prize in the Bonus Caller contest. Please contact 09066368753 immediately to claim your prize. Mailing address: 97N7QP, 150ppm",spam
"We urge you to contact us immediately regarding your £2000 Bonus Caller prize that you won on October 3rd. We have attempted to reach you twice, and this is our final call. Please call us at 09066368753 as soon as possible.",spam
"Just a heads up from O2! To receive 2.50 pounds in free call credit and learn about our fantastic deals, kindly respond to this message with your full name, house number, and postcode.",spam
"Reminder from O2: Reply to this message with your name, house number, and postcode to receive 2.50 pounds of free call credit and information about exciting offers.",spam
I have some risqué photos that were nearly banned in the UK. Would you like to take a look?,spam
Are you interested in viewing my risqué photographs? They were almost banned in the UK due to their salacious content.,spam
"A shy individual has requested our dating service to contact you. Please call 09058091870 to learn more about this mysterious person. PO Box 84, M26 3UZ",spam
"A shy admirer has contacted us, seeking an introduction to someone special. If you're interested, please call 09058091870 immediately. You can also write to us at POBox84, M26 3UZ. 150p",spam
Congratulations! You have been selected as a valued network customer to receive a £900 prize reward! Claim your prize now by calling 09061701461 with your claim code KL341. Offer valid for 12 hours only.,spam
"Congratulations! As a valued member of our network, you have been chosen to receive a £900 prize reward! To redeem your prize, please call 09061701461 within the next 12 hours and quote your claim code: KL341.",spam
"Meet Mila, a 23-year-old blonde recent arrival in the UK. She's eager to meet new people and have a good time with locals. If you're interested in getting to know her, send a text with ",spam
"Hi, I'm Mila, a 23-year-old blonde visiting the UK. I'm looking to meet new people and have some fun. If you're interested in getting to know me, please text MTALK to 69866. Standard rates apply, with the first five texts free. £1.50 increments. Help: 08718728876",spam
"Kit Strip - your payment of 150p has been processed. Netcollex Ltd., PO Box 1013, IG11 OJA",spam
"We have charged £150 to your card. Please contact Netcollex Ltd at PO Box 1013, IG11 OJA if you have any concerns",spam
"Experience your wildest dreams with our sizzling selection of live fantasies. Call now at 08707500020 and pay only 20p per minute. NTT Ltd, PO Box 1327, Croydon CR9 5WB",spam
"Experience sizzling live fantasies! Call us now at 08707500020 for just 20p per minute. NTT Ltd, located at PO Box 1327 Croydon CR9 5WB, offers this service through our 0870 national rate number.",spam
"We have been trying to contact you regarding the £2000 Bonus Caller Prize you were awarded on May 9th, 2003. Please call us back at your earliest convenience using a landline phone at 09064019788, box 42WR29C, 150 PPM.",spam
"Congratulations! We have been trying to contact you regarding the £2000 Bonus Caller Prize you won on May 9, 2003. This is our final attempt to reach you. Please call us from a landline at 09064019788 and quote BOX42WR29C to claim your prize. £150 PPM",spam
"Attention all customers. We attempted to deliver your package, but unfortunately, we were unsuccessful. Kindly call us at 07099833605 to reschedule your delivery. Your reference number is 9280114",spam
Delivery Alert! We were unsuccessful in our recent delivery attempt to your address. Please contact us at 07099833605 to arrange a new delivery date. Reference: 9280114,spam
Confidential: Your 2003 account statement for 07808 XXXXXX reveals 800 unredeemed S. I. M. points. Kindly contact 08719899217 using identifier code 41685 before 07/11/04 to claim your points.,spam
Confidential! Your 2003 account statement for 07808 XXXXXX reveals 800 unredeemed S. I. M. points. Please call 08719899217 using the identifier code 41685 before the expiration date of 07/11/04,spam
"Get a free top ringtone and subscribe to weekly ringtones for just $3 per week! To start, text 'SUBPOLY' to 81618. Offer expires soon, so act fast!",spam
"Get a free top ringtone when you subscribe to our weekly ringtone service. You'll receive your first week for free! Simply text 'SUBPOLY' to 81618 and you'll be charged $3 per week. To stop, text 'STOP' to 08718727870.",spam
"We are excited to inform you that you have won a £400 prize! To claim your reward, simply call 087104711148. This call will only cost you 10p per minute, as it is a BT national rate number.",spam
"We are delighted to inform you that you have won a £400 prize. To claim your prize, simply call 087104711148 now, and only pay 10p per minute. This is the second time we've tried to contact you, so don't miss out!",spam
Support Children in Need by downloading Alfie Moon's song on your mobile. Share with your friends and text TONE CHARITY to 8007 for Nokia or POLY CHARITY to 8007 for polyphonic versions. Donate £3 to 08701417012 and support a great cause!,spam
Support Children in Need by sending the Alfie Moon song to your friends. Text TONE CHARITY to 8007 for Nokia phones or POLY CHARITY to 8007 for other phones. Call 08701417012 to donate and support a great cause!,spam
"Hello! We're looking for stylish individuals to test our products for Champneys. Would you be interested in participating in our user trial? If so, please provide your address and date of birth at your earliest convenience. Thank you!",spam
Hello. We're seeking stylish individuals to test our luxury products for Champneys. Would you like to participate? Please provide your address and date of birth by return email. Thank you.,spam
Urgent! Please contact us from a landline at 09061213237 to collect your prize. You have the choice between £5000 cash or a 4-star holiday. Terms and conditions apply. PO Box 177 M227XY. Age 16+.,spam
"Urgent! We require your immediate attention. Call 09061213237 from a landline phone to claim your reward. You have two options: receive £5000 in cash or enjoy a 4-star holiday on us. For more information, visit SAE PO Box 177 M227XY. Hurry, you have until the age of 16 to redeem this offer.",spam
"Your HMV Quiz balance is currently £500. To maximize your cash-in, please send 'HMV1' to 86688 for only 150p per message.",spam
Your HMV Quiz cash balance is currently £500. Optimize your winnings by sending HMV1 to 86688 for only 150p per message.,spam
"You have won a Nokia 6230 along with a complimentary digital camera. This is your reward for participating in our complimentary auction. To join, simply send the message NOKIA to the short code 83383. Our contact details are PO Box 114, 14TCR, W1 16",spam
"You've won a Nokia 6230 and a complimentary digital camera. To participate in our free auction and claim your prize, send 'NOKIA' to 83383. Our mailing address is PO Box 114, 14TCR, W1 16.",spam
"Live Fantasies - Call now! 08707509020. Just 20p per minute, National Rate Call. NTT Ltd, PO Box 1327, Croydon CR9 5WB",spam
"Experience captivating live fantasies now by calling our number: 08707509020. It's only 20p per minute. NTT Ltd. is located at PO Box 1327, Croydon CR9 5WB. 0870 is a national rate number.",spam
"We've sent you a link to your picture. Alternatively, you can access it using this URL: http://alto18.co.uk/wave/wave.asp?o=44345",spam
"A link to your image has been provided. Alternatively, you can access it using this URL: http://alto18.co.uk/wave/wave.asp?o=44345",spam
"Your ringtone order (ref number R836) is being processed. Your mobile will be charged £4.50. In case of any issues, you can contact our customer services at 09065069154",spam
"Thank you for your recent ringtone purchase, reference number R836. Your mobile will be charged £4.50. If you encounter any issues, please contact our customer support team at 09065069154",spam
"To Rodger Burns, we tried to contact you regarding your response to our text message about the free Nokia mobile and camcorder offer. Kindly call us at 08000930705 to arrange delivery for tomorrow.",spam
We attempted to contact you regarding your response to our text message about the free Nokia mobile and camcorder offer. Please call us now at 08000930705 to arrange for delivery tomorrow,spam
"Don't miss out on this amazing opportunity! You have until today to claim your £150 worth of discount vouchers. Simply text 'YES' to 85023 to redeem your offer. This is a special promotion from SavaMob, offering exclusive deals for our mobile subscribers. T&Cs apply. SavaMob, PO Box 84, M263UZ. £3.00 subscription fee applies.",spam
"Last opportunity to claim your £150 worth of discount vouchers! Send a 'YES' text message to 85023 now! This offer is brought to you by SavaMob, a premium mobile service. Terms and conditions apply. For more details, please visit SavaMob, PO Box 84, M263UZ, £3.00 subscription.",spam
"Important message: Our apologies for incorrectly billing your mobile number from shortcode 83332. To receive a full refund, please call 08081263000 at no cost from a BT landline.",spam
"We apologize for erroneously charging your mobile number for a message from shortcode 83332. To receive a refund, please call 08081263000 at no cost from a BT landline.",spam
"Get ready to experience the cutting-edge technology of the new Nokia 3510i colour phone, delivered to your doorstep tomorrow! Enjoy 300 free minutes to any mobile, 100 free texts, and a free camcorder. To claim this amazing offer, simply reply or call 08000930705.",spam
"Want a brand new Nokia 3510i phone in your preferred color delivered tomorrow? If so, we'll throw in 300 free minutes to any mobile, 100 free texts, and a free camcorder! Just reply or call us at 08000930705 to claim this amazing offer.",spam
"Greetings from Orange! We're offering you a free month's subscription to our services, including games, news, sports, and 10 texts and 20 photo messages. To accept, simply reply 'YES'. Terms and conditions can be found at www.orange.co.uk/ow",spam
"Hello! Enjoy a month of complimentary access to a range of entertainment features, including 10 free texts and 20 photo messages, by replying YES. Terms and conditions can be found at www.orange.co.uk/ow.",spam
"Euro2004 is just 18 days away! You'll receive regular updates on the latest news and results. If you don't want these messages, text GET EURO STOP to 83222.",spam
"Only 18 days left until Euro2004 begins! Be the first to receive daily updates on the latest news and results. To unsubscribe, text GET EURO STOP to 83222.",spam
"You've been selected for an exciting opportunity to experience a complimentary trip to EuroDisney or receive £1000. To redeem, simply text 'DIS' to 87121. Standard rates apply. Must be 18+. Offer ends soon!",spam
"You've received a complimentary trip to EuroDisney or £1000 from UR. To claim, text DIS to 87121. Standard rates apply. 18+ only. For more details, call (01234) 567890 or visit our website.",spam
Experience 5 free top polyphonic tones. Simply call 087018728737 at the national rate. Interested in receiving a top-poly tune every week? Text 'SUBPOLY' to 81618 for £3 per tone. Unsubscribe by calling 08718727870.,spam
"Take advantage of five complimentary high-quality polyphonic tones by calling 087018728737 at the national rate. To receive a new top poly tune every week, simply text 'SUBPOLY' to 81618 for a fee of £3 per tone. Unsubscribe by calling 08718727870.",spam
"Congratulations! You have been selected to receive either a year's supply of CDs from Virgin Records or a mystery gift. To claim your prize, please call 09061104283. Terms and conditions apply, visit www.smsco.net for details. The call will cost approximately £1.50 and will take around 3 minutes.",spam
"Congratulations! You've either won a year's supply of CDs from Virgin Records or a mystery gift! Claim now by calling 09061104283. T&Cs apply. £1.50 per minute, approximately 3 minutes. Visit www.smsco.net for details.",spam
"To participate in our weekly draw for £250 in cash, simply text ACTION to 80608. Full terms and conditions available at www.movietrivia.tv or contact our customer care team at 08712405022. Standard rate applies.",spam
"To enter our weekly drawing for a £250 cash prize, text 'ACTION' to 80608. For full rules and details, visit www.movietrivia.tv or contact customer care at 08712405022. One winner will be selected every week.",spam
"Congratulations! You have been selected to receive a £50 prize to play 4 instant cash games. To claim your prize, please call 08715203028. Every 9th player wins a minimum of £50 to £500. To opt out, please call 08718727870.",spam
"You've won £50 to play for instant cash! To claim your prize, call 08715203028. Every 9th player wins a minimum of £50-£500. Opt out by calling 08718727870.",spam
Our customer service team is waiting to hear from you! Call us on 0800 169 6031 between 10am-9pm to claim your guaranteed £1000 cash or £5000 prize.,spam
You've won a guaranteed cash prize of £1000 or a £5000 prize! Our customer service representative is available to assist you between 10am-9pm. Please call 0800 169 6031 to claim your prize.,spam
"Thank you! The winner has been notified via SMS. Best of luck! Please note that this is a one-time message and replies to this number will not be responded to. For customer support, please contact 08450542832.",spam
"Thank you! The winner has been contacted via SMS. Best of luck! To opt-out of future marketing messages, reply 'STOP' to 84122 or contact customer services at 08450542832.",spam
"Congratulations! You've been selected as a winner in our weekly drawing. To claim your £1450 prize, simply call 09050002311 before 280703. Rules/opt-out: 08718727868. Open only to those 18 and older, 150ppm.",spam
"Congratulations! You've won the £1450 prize in this week's competition. To claim, simply call 09050002311 (or 08718727868 for T&Cs/to opt out). Open to over 18s only; 150ppm.",spam
"Has it been 10 months since your last mobile phone upgrade? Consider upgrading to the latest Orange camera or video phone at no additional cost. You'll also enjoy free texts and weekend calls, saving you £s. Text 'YES' to receive a callback or 'NO' to decline and opt out",spam
"Have you had your mobile phone for 10 months? It's time to upgrade to the latest Orange camera or video phone, completely free! You'll also enjoy free texts and weekend calls, saving you money. Text 'YES' for a callback or 'NO' to opt out.",spam
Meet two attractive guys in your area for only 25p. Use our secure service at gaytextbuddy.com and message them for free. Just text the name of your choice to 89693.,spam
Exciting new service! TEXTBUDDY connects you with two attractive males in your area for just 25p. Simply search by postcode or visit gaytextbuddy.com to get started. Text ONE name to 89693.,spam
"To enter our weekly drawing for £250 cash, text PLAY to 83370. Terms and conditions can be found at [www.music-trivia.net](http://www.music-trivia.net). Contact customer care at 08715705022. One entrant will be selected weekly.",spam
"Text 'PLAY' to 83370 for your chance to win £250 cash every week. Full terms and conditions at www.music-trivia.net. Customer care: 08715705022. Only one entry per person, per week.",spam
Congratulations! You've won either 500 CD vouchers or a guaranteed 125 gift card plus free entry to 100 weekly draws. Text 'MUSIC' to 87066 to redeem.,spam
"Congratulations! You have been awarded either 500 CD vouchers or a guaranteed 125 gift, and get free entry to 100 weekly draws. Text 'MUSIC' to 87066 to claim your prize.",spam
"I contacted 3Mobile to inquire whether 0870 chatlines were included in my free minutes. Customer service in India confirmed that they were. However, I later received a large bill and 3Mobile showed no concern. A bailiff is due to visit me soon, and I owe £250 while 3Mobile is demanding £800",spam
"I recently contacted 3Mobile regarding their free minutes offer and was informed by their customer service representative in India that chatlines were included. However, I later received a large bill and 3Mobile has shown no concern. A bailiff is expected to arrive soon, and while I only owe £250, 3Mobile is demanding £800.",spam
"Get your hands on the newest Video handset, complete with 750 anytime minutes across any network and half price line rental. Call or text 08000930705 for delivery as soon as tomorrow.",spam
"Looking for the latest Video handset? Take advantage of our amazing offer - 750 anytime minutes on any network, and half-price line rental. Call us at 08000930705 or reply to this message to arrange delivery tomorrow.",spam
"Today's the day! If you're interested, I'm in your town and ready to have some fun. I enjoy sex and games, and I'm looking for someone to share the experience with. Please text me at 08700621170150p to continue. To end, simply reply 'Stop'.",spam
"Attention! If you're interested in a fun and exciting experience, today's the day! I'm a like-minded individual located in your area, eager for some adult fun. Let's explore the possibilities. Please note that this message is for consenting adults only. Reply 'Stop' to end.",spam
"Congratulations! You've won not one, but TWO 3G mobile videophones! Don't miss out on this incredible opportunity. Claim your prize by calling 09063458130 now! Enjoy video chats with your friends, play exciting Java games, and download your favorite polyphonic music. No need to worry about rentals or lines.",spam
"Congratulations! You have won two 3G mobile videophones that offer a range of exciting features, including video chat, Java games, and polyphonic music downloads. Call 09063458130 now to claim your prizes!",spam
"Hi Mila! Welcome to the UK! I see you're looking for some fun with the local guys. If you're interested in meeting up with someone, please text 'MTALK' to 69866.18. Standard message rates apply, with a starting cost of £1.50 and increments of £1.50 thereafter. Don't hesitate to reach out to 08718728876 for assistance.",spam
"Hi, my name is Mila, 23 years old, blonde and new to the UK. I'm looking for a fun and exciting experience with British guys. If you're interested in getting to know me better, please text MTALK to 69866.18. Standard rates apply, with the first 5 messages free. Help: 08718728876",spam
"Don't miss your chance to star in a reality fantasy show! Call now at 08707509020 for just 20p per minute. NTT Ltd, PO Box 1327 Croydon CR9 5WB. 0870 is a national rate call.",spam
"Are you interested in being on a reality fantasy show? If so, don't miss this opportunity! Call now at 08707509020 and pay just 20p per minute, via NTT Ltd, PO Box 1327, Croydon CR9 5WB. This is a national rate call.",spam
My life has never been this enjoyable until you entered it. You've made it truly unique for me. I'll never forget you! Enjoy this special moment with me. GBP/SMS,spam
My life has never been as exciting and rewarding until you came along. You have made it truly unforgettable for me. I'll always cherish the memories we've shared. Enjoy the free subscription to @ one gbp/sms,spam
Jamster! 🎨 Want a free wallpaper? Text HEART to 88888 now and get it instantly! T&Cs apply. For 16-year-olds only. Need assistance? Dial 08701213186.,spam
Jamster! Claim your free wallpaper by texting 'HEART' to 88888. T&C apply. Open to ages 16 and up. Need assistance? Call 08701213186.,spam
"Hello! I'm new to the club and don't believe we've met yet. It will be great to see you! Please leave a message today with your area code. I promise to reply. Looking forward to hearing from you! Best regards, CARLIE. (Calls cost £1 per minute, mobile rates may vary)",spam
I'm new to the club and don't believe we've met yet. It would be great to see you! Please leave a message today with your area code. I promise to reply. CARLIE x (Calls cost £1 per minute. Mobile rates may vary.),spam
We urgently need to reach you regarding your guaranteed £2000 prize from today's draw. Please call 09058094507 from a landline within the next 12 hours using the claim code 3030 to redeem your prize.,spam
We urgently need to reach you regarding the prize you've won. Our latest draw has revealed that you've been awarded a £2000 prize. Please call 09058094507 from a landline within the next 12 hours to claim your prize using the code 3030.,spam
"Congratulations! You have won £500 of CD gift vouchers or £125 guaranteed, and you have also been entered into a weekly draw for £100. To claim your prize, text MUSIC to 87066. Full terms and conditions can be found at www.ldew.com. 1 winner, 150 pp, 3 age 16.",spam
"CDs 4u: Congratulations! You've been awarded either £500 of CD gift vouchers or a guaranteed £125 gift, plus free entry to a weekly £100 draw. Text MUSIC to 87066 to redeem your prize. Terms and conditions apply. Visit www.ldew.com for more information.",spam
"Don't miss out on our limited time offer! Get 12 months of half-price orange line rental, including 400 minutes. Contact MobileUpd8 at 08000839402 to take advantage of this amazing deal, or opt out by visiting J5Q.",spam
Hurry! Limited time offer: 12 months of half-price Orange line rental with 400 minutes. Call MobileUpd8 on 08000839402 to update now or reply 'call2optout=J5Q' to opt out.,spam
You've received a new message. Kindly call 08718738034 to hear it.,spam
You've recently received a message. Please call 08718738034 to hear it.,spam
"Congratulations! Your Voda phone number ending in XXXX has been selected for a £350 award. If your number matches, call 08712300220 and quote claim code 3100 to claim your prize. Standard rates apply.",spam
"Congratulations! If you have a Voda number ending in XXXX, you have been selected to receive a £350 award. Please call 08712300220, quoting claim code 3100, to claim your prize. Standard rates apply.",spam
Get your free ringtone by replying with the word REAL to this message.,spam
Claim your free ringtone now! Text 'REAL' to 85233 to receive your gift.,spam
Your £500 prize is still waiting to be claimed! Call 09066368327 immediately. Remember to mention claim code M39M51. A £1.50 per minute fee applies for mobile calls. Write to Moby PO Box 734 LS27 YF if you prefer.,spam
"Your £500 prize is still waiting to be claimed! Please call 09066368327 immediately, and quote your claim code: M39M51. This offer will expire on 04/09/02. A £1.50 pm service charge applies for calls made from mobile phones. write ouremoved-Moby, PO Box 734, LS27 YF",spam
"Get a complimentary video camera phone and enjoy half-price line rental for 12 months, along with 500 cross-network minutes and 100 texts. Contact MobileUpd8 at 08001950382 or opt-out by calling 674.",spam
"Get a complimentary video camera phone when you sign up for a 12-month plan with Half Price line rental, including 500 minutes across networks and 100 texts. Contact MobileUpd8 at 08001950382 or opt out by calling 674.",spam
Claim your FREE ring tone now by texting 'POLYS' to 87131. You'll receive a new tone every week for just £1.50 per week. Offer valid for 0870737910216 years only.,spam
Get a FREE ringtone by texting ,spam
"Congratulations! You have won a special 1-year cinema pass for two. To claim your prize, please call 09061209465 immediately. Don't miss out on this incredible offer, which includes free screenings of popular movies like Superman V, Matrix 3, Star Wars 3, and more! Reference number: bx420-ip4-5we. Screening time: 150 pm.",spam
"Congratulations! You have won a year-long cinema pass for two. Please call 09061209465 immediately to redeem your prize. You'll be able to enjoy blockbuster movies like Superman, Matrix 3, Star Wars 3, and more for free! Don't miss out on this incredible offer. Claim your prize now!",spam
"We're excited to inform you that your mobile number 07xxxxxxxxx has been selected as a winner of a £2,000 bonus prize. As we've been trying to contact you for the second time, we kindly urge you to call us back at 09066362231 as soon as possible. Your reference number for this prize is BOX97N7QP, and the unique code is 150PPM. Don't miss out on this fantastic opportunity!",spam
"We urgently need to contact you regarding the £2,000 bonus prize you've won with your mobile number 07xxxxxxxxx on 02/06/03. We've tried reaching you before, and this is our second attempt. Please call us immediately at 09066362231 and quote the code BOX97N7QP, 150PPM to claim your prize. Time is of the essence!",spam
Show your team spirit with the official England lion tone! Choose from 3 options: lionm for mono or lionp for poly. Visit www.ringtones.co.uk for more options and pay only 3GBP. Network operator rates apply.,spam
