message,label
"FREE RINGTONE! Send 'FIRST' to 87131 for a polyphonic or 'GET' for a true tone. For help, call 0845 2814032 (available after your first free tone, additional tones cost £3 per week to end).",spam
Enjoy a Live 121 chat experience with our selection of girls for just 60p/min. Connect with your chosen girl by calling 09094646899. Cheap Chat provides the largest live service in the UK. VU BCM1896WC1N3XX,spam
Experience live chat with stunning ladies for just 60p per minute. Choose your favorite and connect live. Call 09094646899 now! Cheap Chat offers the largest selection of live chat services in the UK.,spam
Experience thrilling live chat with our stunning models for just 60p/min. Browse our selection and connect with the girl of your choice. Call 09094646899 now and enjoy Cheap Chat UK's premier live service. VU BCM1896WC1N3XX,spam
Confidential! Your S.I.M. account statement for 2003 reveals 800 unclaimed points. Please call 08718738001 with your identifier code 49557 before the expiration date of 26/11/04,spam
Confidential: Your 2003 Account Statement shows 800 unredeemed S.I.M. points. Kindly call 08718738001 and quote the Identifier Code: 49557 before 26/11/04 to redeem your points,spam
Confidential! You have 800 unclaimed S.I.M. points in your 2003 account statement. Contact us at 08718738001 with your unique identifier code 49557 before 26/11/04 to avoid expiration.,spam
"Thank you for your unwavering support. As a token of our appreciation, we are offering a chance to win £100 cash in our weekly draw. Simply answer the following question: Who is the new President of the United States? Send your response to 80082.",spam
Thank you for your loyalty! Your response to this week's question will qualify you for a chance to win £100 cash in our upcoming draw. Here's your question: Who is the new President of the United States? Send your answer to 80082.,spam
"Thank you for your ongoing support! As promised, we will entered you into our weekly drawing for £100 cash. Simply name the new US President by texting your answer to 80082.",spam
+449071512431 URGENT! This is our second attempt to contact you. You have won £1250! Please call 09071512433 before 050703 to claim your prize. T&Cs apply. BCM4235WC1N3XX. Call costs 150ppm. Mobile rates vary. Max £7.50.,spam
This is a reminder. You have won a prize of £1250. Please call 09071512433 before 050703 to claim your prize. T&Cs apply. BCM4235WC1N3XX. Calls cost 150ppm from mobiles and may vary. Max £7.50,spam
Important! This is our second attempt to contact you. You have won £1250. Please call 09071512433 before 05/07/03. Terms and conditions apply. BCM4235WC1N3XX. Call costs 150 pence per minute from mobiles. Maximum charge £7.50.,spam
"Congratulations! You have won either ?1,000 in cash or a prize worth ?2,000. To redeem your prize, please call 09050000327. Terms and conditions apply. Reference: RSTM, SW7 3SS. 150ppm",spam
"Congratulations on your big win! You have been randomly selected to receive either ?1,000 in cash or a ?2,000 prize. To claim your prize, please call the following number: 09050000327. Terms and conditions apply. RSTM, SW7 3SS. 150ppm",spam
"Congratulations! You have been randomly selected to win either $1,000 cash or a $2,000 prize. To redeem your prize, call 09050000327. Terms and conditions apply: RSTM, SW7 3SS. 150ppm",spam
"You've been selected as a SIM subscriber to receive a unique bonus! Just send a text message with the word OK to the number 88600 to receive your prize. Don't miss out, this offer ends on April 30th. Standard message rates apply, 150p/msg",spam
"As a valued SIM subscriber, you're eligible to receive a special Bonus! Simply send a text message with the word 'OK' to 88600 to claim your prize. Standard message rates apply, and the offer expires on April 30.",spam
"As a valued SIM subscriber, you have been chosen to receive a special Bonus! Simply text 'OK' to 88600 to claim your reward. Standard message rates apply, expires April 30th.",spam
Looking for laid-back encounters? Interested in discreet dogger locations? Join the largest dogging community in the UK and receive exclusive updates via text. Send 'dogs' to 69696 today! (£1.50 per message).,spam
Interested in meeting new people for social activities? Join our popular network and receive location suggestions directly on your phone. Text 'social' to 69696 to learn more. Standard messaging rates apply.,spam
Interested in meeting new people for social activities? Join our popular network and receive location suggestions directly on your phone. Text 'social' to 69696 to learn more. Standard messaging rates apply.,spam
"Thank you for your recent ringtone purchase. Your order reference number is X29. The amount of 4.50 will be charged to your mobile. If you do not receive your ringtone, please contact our customer service department at 09065989180.",spam
"Thank you for your recent ringtone purchase. Your order reference number is X29, and your mobile will be charged $4.50. If you have any issues or concerns, please don't hesitate to contact our customer support team at 09065989180.",spam
"Your ringtone purchase has been successful, reference number X29. Your mobile will be charged £4.50. If you experience any issues with your ringtone, please contact customer services at 09065989180.",spam
Hello! You have been selected for a special loyalty offer from IBH. You can now get your hands on the brand new NOKIA6600 mobile for just £10 with TXTAUCTION. Simply text the word 'START' to number 81151 to claim your device. Terms and conditions apply.,spam
"Hello! As an IBH Customer Loyalty Offer, you can now get your hands on the brand new NOKIA6600 Mobile for just £10 with TXTAUCTION! Simply text 'START' to 81151 to claim your prize now! Terms and conditions apply.",spam
"Greetings! As a valued customer, you are eligible for an exciting offer from IBH. Get your hands on the latest NOKIA6600 mobile device for just £10 at TXTAUCTION. Simply text the word 'START' to 81151 to claim your offer now. Terms and conditions apply.",spam
"Have you had your mobile contract for 11 months or more? You could get a brand new phone from top manufacturers like Motorola or Nokia absolutely free! Plus, enjoy double minutes and texts on Orange tariffs. Reply 'YES' for a callback or 'NO' to opt out.",spam
"Are you eligible for a contract mobile upgrade? Get your hands on the latest Mobile phones from Motorola, Nokia & more for free! Double your minutes and texts with our Orange tariffs. Text 'YES' for a callback or 'NO' to opt-out.",spam
"Have you had your mobile contract for at least 11 months? You could be eligible for a free latest model from top brands like Motorola and Nokia! Additionally, enjoy double minutes and texts on Orange tariffs. Reply 'YES' for a callback or 'NO' to opt out.",spam
"We are delighted to inform you, as a valued customer, that you have been awarded a £1500 Bonus Prize following a recent review of your mobile number. Please call 09066364589 to claim your prize.",spam
"We appreciate your continued loyalty and are excited to inform you that after a recent evaluation, we have awarded you a £1500 bonus prize. To claim your reward, please call 09066364589.",spam
"You are valued. Your phone number has been reviewed recently, we are pleased to inform you that you have been awarded a £1500 Bonus Prize. Kindly call 09066364589 to claim your reward.",spam
"Congratulations, you have been awarded a City Break and have the opportunity to win a £200 summer shopping spree every week. Text STORE to 88039 for more information. Ts and Cs apply. Age 16+. £1.50 per week subscription.",spam
"Congratulations! You have won a city break and could additionally win a £200 summer shopping spree every week. Text STORE to 88039. Game rules and terms apply. Participants must be aged 16 or older, and a £1.50 weekly subscription fee applies.",spam
"Congratulations! You've been awarded a city break, and you could win a £200 summer shopping spree every week. To enter, text 'STORE' to 88039. Skill Game. Ts & Cs apply. Age 16+. £1.50 per week subscription.",spam
"Congratulations! You've won not one, but TWO mobile 3G videophones! Call 09061744553 now to claim your prizes. With these phones, you can enjoy video chats with friends, play exciting Java games, download catchy polyphonic music, and so much more! Don't miss out on this amazing deal. Hurry! Limited time offer. Box 420. IP4. 5we.",spam
"Congratulations! You have won two mobile 3G videophones. To claim your prize, please call 09061744553 immediately! Enjoy video chats with your friends, play Java games, and download polyphonic music. Don't miss out on this amazing offer!",spam
"Congratulations! You have won two mobile 3G videophones. Call 09061744553 now to claim your prize and enjoy amazing features like video chat, Java games, polyphonic music, and more! No rentals or strings attached. Box 420. Item 5. $150pm.",spam
Ringtone Club: Get great new polyphonic ringtones delivered directly to your mobile device every week!,spam
Exciting news! Get ready to elevate your mobile experience with Ringtone Club. We'll deliver a fresh batch of eight new polyphonic ringtones directly to your phone every week!,spam
Ringtone Club: Awesome new polyphonic ringtones delivered straight to your mobile every week!,spam
"Someone secretly admires you! Discover who thinks you're special. Call 09065174042. To opt out, reply with 'REVEAL STOP'. Standard message rates apply. Customer care: 07821230901",spam
"Someone has a crush on you! Discover who thinks you're amazing. Dial 09065174042. To unsubscribe, text REVEAL STOP. Each message costs 1.50. Customer support: 07821230901",spam
"Someone has a crush on you! Discover who thinks you're amazing. Call 09065174042 to find out. To opt out, text REVEAL STOP. 1.50 per message received. Customer care: 07821230901",spam
"You've been handpicked to receive either £1000 in cash or a £2000 award. Don't miss out! Call 087147123779 anytime between 8 a.m. and 7 p.m. to speak with a live operator, for just 10p per minute.",spam
"Congratulations! You have been singled out as a winner and are eligible to receive either £1000 in cash or a £2000 award. To collect your prize, please call the following number and speak to a live operator between 8am-7pm. The call will cost 10p: 087147123779.",spam
"Congratulations! You've been chosen as a winner and are eligible to receive either £1000 cash or a £2000 award. To claim your prize, kindly speak to a live operator by calling 087147123779 between 9 AM and 7 PM. The call will cost 10p.",spam
"Hello! My name is Sue, I'm 20 years old and work as a dancer. I enjoy meeting new people and having fun conversations. Feel free to text me anytime you'd like. Message me now and let's chat! 😊",spam
"Greetings! I'm Sue, a 20-year-old professional dancer who enjoys my work. I'm available for a live chat. Feel free to send me a message at your convenience: 89555. Note: This service is operated by TextOperator G2, and you will receive 150 messages for $18+.",spam
"Hello! My name is Sue, and I'm 20 years old. I'm a lapdancer and enjoy my work. I'm available for a live text conversation now - please feel free to reach out to me. You can text me at 89555. I'm excited to chat with you!",spam
"Attention sports enthusiasts! Sign up now and receive the latest sports news straight to your mobile for one week, completely free! Plus, get a free ringtone and text message alerts. Just send ",spam
"Attention sports enthusiasts! Get the most up-to-date sports news sent straight to your mobile for free for one week. Plus, receive a free ringtone. Simply text 'SPORT ON' to 8007. Offer ends soon, so don't miss out! Visit www.getzed.co.uk for more information. Standard text rates apply.",spam
"Attention sports enthusiasts! Get the latest sports updates delivered straight to your mobile device for one week absolutely free, plus a complimentary ringtone! Text the word SPORT to 8007 and visit www.getzed.co.uk for more information. Standard rates apply.",spam
"Hello! The CHATFUN girls are eager to connect with you. Enjoy a thrilling night of texting. To unsubscribe, send ",spam
"Greetings! We have a group of attractive individuals eager to engage in a fun conversation. Feel free to reach out and enjoy a memorable night of chatting. To opt-out, simply send 'STOP'.",spam
"Hello! The friendly conversation experts at SEXYCHAT are eager to connect with you. Engage in a fun night of texting by responding to this message. To opt-out, simply type 'STOP'.",spam
"Time-sensitive! You have been selected as the winner of a £2000 prize in the Bonus Caller contest. Please contact 09066368753 immediately to claim your prize. Mailing address: Box 97N7QP, 150ppm.",spam
"We urge you to contact us immediately regarding your £2000 Bonus Caller prize that you won on 10/06/03. This is our second attempt to reach you. Please call 09066368753 as soon as possible. Your prize is waiting for you! Box 97N7QP, 150ppm",spam
"We urgently require your immediate attention. You have won a £2000 Bonus Caller prize on 10/06/03. Please call 09066368753 as soon as possible, quoting reference number Box 97N7QP, 150ppm.",spam
"Just a heads up from O2! To receive 2.50 pounds in free call credit and learn about our fantastic deals, kindly respond to this message with your full name, house number, and postcode.",spam
"Reminder from O2: Reply to this message with your name, house number, and postcode to receive 2.50 pounds of free call credit and learn about our exciting offers.",spam
"Reminder from O2: Claim your 2.50 pounds of free call credit and learn about amazing deals. Simply respond to this message with your name, house number, and postcode",spam
I have some risqué photos that were almost banned in the UK. Would you like to take a look?,spam
Are you interested in viewing my risqué photographs? They were almost banned in the UK due to their salacious content.,spam
I have some revealing photos that I think you'll find quite attractive. Would you like to take a look?,spam
"A shy individual has requested our dating service to contact you. Please call 09058091870 to learn more about this exciting opportunity. PO Box 84, M26 3UZ",spam
"A shy admirer has contacted us, seeking an introduction to someone special. If you're interested, please call 09058091870 today. Our address is PO Box 84, M26 3UZ. Standard rates apply.",spam
"Someone special is interested in getting to know you better! Our dating service has received a request to connect with you. Please call 09058091870 to learn more. POBox84, M26 3UZ",spam
"Congratulations! You have been selected as a valued network customer to receive a £900 prize reward! Please call 09061701461 and provide claim code KL341 to redeem your reward. Limited time offer, valid for 12 hours only.",spam
"Congratulations! As a valued member of our network, you have been chosen to receive a £900 prize reward! To redeem, please call 09061701461 within the next 12 hours and provide claim code KL341.",spam
"Congratulations! As a valued network customer, you have been selected to receive a £900 prize reward! To claim, please call 09061701461 and quote your claim code KL341. Offer valid for 12 hours only.",spam
"Meet Mila, a 23-year-old blonde recent arrival in the UK. She's eager to meet new people and have a good time with locals. If you're interested in getting to know her, send a text with ",spam
"Hi, I'm Mila, a 23-year-old blonde visiting the UK. I'm interested in meeting new people and having fun. If you're up for a good time, text MTALK to 69866.18. Standard rates apply, with the first 5 texts free. For help, call 08718728876.",spam
"Hi Mila, a 23-year-old blonde new to the UK, is looking for fun with local guys. If interested, please text MTALK to 69866.18 (£1.50 increments after first 5 free messages). Help: 08718728876",spam
"Kit Strip - your payment of 150p has been processed. Netcollex Ltd., PO Box 1013, IG11 OJA",spam
"We have charged £150 to your card. Please contact Netcollex Ltd at PO Box 1013, IG11 OJA, if you have any questions about the billing",spam
"Kit Strip - your payment of £150 has been processed. Thank you for your business. Netcollex Ltd. PO Box 1013, IG11 OJA",spam
"Experience your wildest dreams with our sizzling selection of live fantasies. Call now at 08707500020 and pay only 20p per minute. NTT Ltd, PO Box 1327, Croydon CR9 5WB. Remember, 0870 is a national rate number.",spam
"Experience sizzling live fantasies! Call us now at 08707500020, just 20p per minute. This is a national rate call. Contact us at NTT Ltd, PO Box 1327, Croydon CR9 5WB",spam
"Call now and indulge in sizzling live fantasies! Pay just 20p/min. NTT Ltd, PO Box 1327, Croydon CR9 5WB. This is a national rate number.",spam
"We have been trying to contact you regarding the £2000 Bonus Caller Prize you were awarded on May 9th, 2003. This is our final attempt to reach you. To claim your prize, please call 09064019788 from a landline phone and quote the code BOX42WR29C. Please be advised that the call will incur a charge of 150PPM.",spam
"Congratulations! We have been trying to contact you regarding the £2000 bonus prize you won on May 9th, 2003. Please call us back urgently on 09064019788 from a landline, quoting reference number BOX42WR29C. Thank you.",spam
"Urgent! You've been selected as the winner of a £2000 prize in the mobile number lottery draw on May 9, 2003. This is our final attempt to reach you. Please call 09064019788 from a landline phone, reference number BOX42WR29C, and claim your prize of 150 PPM.",spam
"Attention all customers. We attempted to deliver your package, but unfortunately, we were unsuccessful. Kindly call us at 07099833605 to reschedule your delivery. Your reference number is 9280114.",spam
"Delivery Alert! We were unsuccessful in our recent delivery attempt to your address. Please contact us at 07099833605 to arrange a new delivery date, and quote reference number 9280114.",spam
We attempted to deliver to you recently but were unsuccessful. Please call 07099833605 to reschedule your delivery. Reference number: 9280114,spam
Confidential: Your 2003 account statement for 07808 XXXXXX reveals 800 unredeemed S. I. M. points. Kindly contact 08719899217 using identifier code 41685 by 07/11/04 to claim your reward.,spam
Confidential! Your 2003 account statement for 07808 XXXXXX reveals 800 unredeemed S. I. M. points. Please call 08719899217 using the identifier code 41685 before the expiration date of 07/11/04,spam
Confidential! Your 2003 Account Statement for 07808 XXXXXX reveals 800 unredeemed S. I. M. points. Please call 08719899217 using the Identifier Code 41685 before 07/11/04 to claim your rewards.,spam
Get a free top ringtone and subscribe to weekly ringtones for just $3 per week. Text 'SUBPOLY' to 81618 to get your first week free. Stopsms 08718727870,spam
"Get a free top ringtone when you subscribe to our weekly ringtone service. Your first week is on us! To start your subscription, text 'SUBPOLY' to 81618. Our service costs $3 per week, and you can stop your subscription at any time by texting 'STOP' to 08718727870.",spam
"Sign up for a free weekly ringtone subscription and receive your first week free! Text 'SUBPOLY' to 81618 and receive 3 ringtones per week for just $3. To stop, text 'STOP' to 08718727870.",spam
"We are excited to inform you that you have won a £400 prize! To claim your reward, simply call 087104711148. This call will only cost you 10p per minute, as it is a BT national rate number. Don't miss out on this opportunity!",spam
"We are delighted to inform you that you have won a £400 prize. To claim it, simply call 087104711148 at a rate of 10p per minute, as part of BT's national rate service.",spam
We have attempted to reach out to you twice. You have won a prize of £400. Claiming your prize is hassle-free. Simply call 087104711148 at a low cost of 10p per minute (BT national rate).,spam
Support Children in Need by downloading Alfie Moon's song on your mobile. Share with your friends and text TONE CHARITY to 8007 for Nokia or POLY CHARITY for Polyphonic phones. Don't miss out on this opportunity to contribute to a good cause. Contact 08701417012 for more information.,spam
Support Children in Need by sending the Alfie Moon song to your friends. Text TONE CHARITY to 8007 for Nokia phones or POLY CHARITY to 8007 for polyphonic phones. Don't miss out on this opportunity to contribute to a worthy cause. Call 08701417012 for more information.,spam
"Attention all phone users! You can now support Children in Need by texting TONE CHARITY to 8007 for Nokia phones or POLY CHARITY to 8007 for other makes. Each text will donate £2 to the charity, and you'll also receive Alfie Moon's special song. Spread the word and help make a difference! Call 08701417012 for more information.",spam
Hello! We're looking for stylish individuals to test our products for Champneys. Would you be interested in participating? Please provide your address and date of birth as soon as possible. Thank you!,spam
Hello. We're seeking stylish individuals to test our luxury products for Champneys. Would you like to participate? Please provide your contact information and date of birth as soon as possible. Thank you.,spam
"Hello! We are looking for a select group of individuals to participate in a product trial for Champneys. Would you be interested in taking part? If so, please provide your contact information and date of birth as soon as possible. Thank you!",spam
Urgent! Please contact us from a landline at 09061213237. You may be eligible to collect either £5000 cash or a 4-star holiday. More information and terms and conditions available at PO Box 177 M227XY. Open to those 16 and above.,spam
Urgent! We require your immediate attention. Call 09061213237 from a landline phone to claim your reward. You have two options: £5000 cash or a 4-star holiday. Terms and conditions apply. PO Box 177 M227XY. Age 16+,spam
"Attention! You are urged to call 09061213237 from a landline as soon as possible. You could be eligible to collect either £5000 in cash or a 4-star holiday. For terms and conditions, please write to PO Box 177 M227XY. Must be 16 or older.",spam
"Your HMV Quiz balance is currently £500. To maximize your cash-in, please send 'HMV1' to 86688 for only 150p per message.",spam
Your HMV Quiz cash balance is currently £500. Optimize your winnings by sending HMV1 to 86688 for only 150p per message.,spam
"Your HMV Quiz balance is currently £500. To maximize your cash-in, send HMV1 to 86688 for only 150p per message.",spam
"You have won a Nokia 6230 along with a complimentary digital camera. This is your reward for participating in our free auction. To take part, send the message NOKIA to the number 83383. Don't miss out on this incredible opportunity!",spam
"You've won a Nokia 6230 and a complimentary digital camera! This is your reward for participating in our free auction. To participate, send 'NOKIA' to 83383 immediately. POBOX114/14TCR/W1 16",spam
"You've won a Nokia 6230, along with a complimentary digital camera as part of our FREE auction. To participate and claim your prize, text 'NOKIA' to 83383 now. For further details, please refer to our contact information: PO Box 114, 14TCR, W1 16.",spam
"Live Fantasies - Call now! 08707509020. Just 20p per minute, National Telephone Technology Limited, PO Box 1327, Croydon CR9 5WB",spam
"Experience captivating live fantasies now by calling our number: 08707509020. Rates apply: 20p per minute, NTT Ltd, PO Box 1327 Croydon CR9 5WB. remember that all calls to 0870 are charged at the national rate.",spam
"Indulge in sizzling hot fantasies with our exclusive phone service. Call now at 08707509020 and enjoy a 20p per minute rate. This is a national rate call offered by NTT Ltd, located at PO Box 1327 Croydon CR9 5WB. Don't miss out!",spam
"We've sent you a link to your picture. Alternatively, you can access it using this URL: http://alto18.co.uk/wave/wave.asp?o=44345",spam
"A link to your image has been provided. Alternatively, you can access it using this URL: http://alto18.co.uk/wave/wave.asp?o=44345",spam
"We've sent a link to your photo. Alternatively, you can access it through this URL: http://alto18.co.uk/wave/wave.asp?o=44345",spam
"Your ringtone order (ref number R836) is being processed. Your mobile will be charged £4.50. In case of any issues, you can contact our customer services at 09065069154",spam
"Thank you for your recent ringtone purchase, reference number R836. Your mobile will be charged £4.50. If you encounter any issues, please feel free to contact our customer support team on 09065069154",spam
"We appreciate your recent ringtone purchase, reference number R836. Your mobile phone will be charged £4.50. In case of any issues, feel free to contact our customer support team on 09065069154",spam
"To Rodger Burns, we tried to contact you regarding your response to our text message about a free Nokia mobile and camcorder. Kindly call us at 08000930705 as soon as possible to arrange for delivery tomorrow",spam
We attempted to contact you regarding your response to our text message about the free Nokia mobile and camcorder offer. Please call us now at 08000930705 to arrange for delivery tomorrow.,spam
We attempted to contact you regarding your response to our text message about receiving a complimentary Nokia mobile and camcorder. Please call us now at 08000930705 to arrange for delivery tomorrow.,spam
"Don't miss out on this amazing opportunity! You have until today to claim your £150 worth of discount vouchers. Simply text 'YES' to 85023 to redeem your offer. This is a limited time offer from SavaMob, a member-exclusive mobile offer. Terms and conditions apply. SavaMob, PO Box 84, M263UZ. £3.00 subscription fee applies. Age 16+",spam
"Last opportunity to claim your £150 worth of discount vouchers! Send a 'YES' text message to 85023 now! This offer is brought to you by SavaMob, a mobile membership program. For terms and conditions, contact SavaMob at PO Box 84, M263UZ. A £3.00 subscription fee applies after 16 days.",spam
"Don't miss out! Claim your £150 worth of discount vouchers now! Reply 'YES' to 85023 today. SavaMob, your trusted source for exclusive mobile offers. T&Cs apply. SavaMob, PO Box 84, M263UZ. £3.00 subscription.",spam
Important message: Our apologies for incorrectly billing your mobile number from shortcode 83332. Contact 08081263000 for a refund at no cost from a BT landline.,spam
"We apologize for erroneously charging your mobile number for a message from shortcode 83332. To request a refund, please call 08081263000 at no cost to you, courtesy of BT landline.",spam
"URGENT: You were accidentally charged from shortcode 83332.To get a refund,please call 08081263000.This call will not be charged.",spam
"Get ready to experience the cutting-edge technology of the new Nokia 3510i colour phone, delivered to your doorstep tomorrow! Enjoy 300 free minutes to any mobile, 100 free texts, and a free camcorder. To claim this amazing offer, simply reply or call 08000930705.",spam
"Want a brand new Nokia 3510i phone in your preferred color delivered tomorrow? Enjoy 300 free minutes to any mobile, 100 free texts, and a free camcorder! To claim, reply or call 08000930705",spam
"Are you interested in a brand new Nokia 3510i mobile phone in your choice of colour, delivered tomorrow? This amazing offer includes 300 free minutes to any mobile network, 100 free texts, and a complimentary camcorder. If you're interested, please reply or call 08000930705.",spam
"Greetings from Orange! We're offering you a free month's subscription to our services, which includes access to games, news, and sports, as well as 10 free texts and 20 photo messages. To accept this offer, simply reply with 'YES'. For more information, visit our website at www.orange.co.uk/ow",spam
"Hello! Enjoy a month of complimentary access to a range of entertainment features on your Orange network, including games, news, sports, and more. Just reply YES to this message. Terms and conditions apply: www.orange.co.uk/ow",spam
"Greetings from Orange! Enjoy a complimentary month of access to a variety of entertainment, including games, news, and sports, as well as 10 free texts and 20 photo messages. To take advantage of this offer, simply reply 'YES'. Please see www.orange.co.uk/ow for terms and conditions.",spam
"Euro2004 is just 18 days away! You'll receive regular updates on the latest news and results. To opt-out, text GET EURO STOP to 83222.",spam
"Only 18 days left until Euro2004 begins! Be the first to receive daily updates on the latest news and results. To unsubscribe, text GET EURO STOP to 83222.",spam
"Euro2004 is just around the corner! Stay up-to-date with daily updates on the latest news and results. To opt-out, send 'UNSUBSCRIBE EURO' to 83222.",spam
"You've been selected for an exciting opportunity to experience a complimentary trip to EuroDisney, Accommodation, and Entry for 41 people, or £1000 cash. To claim this offer, simply text 'DIS' to 87121. This offer is open to those aged 18 and above, and standard network rates apply. For more information, visit our website or single supplement options are available. Our address is 10, LS1 3AJ",spam
"You've received a complimentary trip to EuroDisney or £1000 from UR. To redeem, text DIS to 87121. Terms apply: 18+, 6*£1.50(additional fee from mobile). Share or single supplement available. 10 LS1 3AJ",spam
"Congratulations! You have been selected for a complimentary trip to EuroDisney or a £1000 cash prize. To redeem, text 'DIS' to 87121. Terms apply. 18+ only. (More information from the mobile network provider. Shared or single supplements available.)",spam
"Experience 5 free top polyphonic tones. Simply call 087018728737 at the national rate. Interested in receiving a top-poly tune every week? Text 'SUBPOLY' to 81618 for a £3 per pole subscription. To unsubscribe, send 'UNSUB' to 08718727870.",spam
"Take advantage of five complimentary high-quality polyphonic tones by calling 087018728737 at the standard national rate. To receive a new polyphonic tone every week, simply text 'SUBPOLY' to 81618 and enjoy the £3 per tune subscription. To opt out, dial 08718727870.",spam
"Sign up for five free top polyphonic tones by calling 087018728737 at the national rate. To receive a new polyphonic tune every week, text 'SUBPOLY' to 81618 for a fee of £3 per tone. Cancel your subscription by calling 08718727870.",spam
"Congratulations! You have been selected to receive either a year's supply of CDs from Virgin Records or a mystery gift. To claim your prize, please call 09061104283. Terms and conditions apply. This call will be charged at £1.50 per minute, approximately 3 minutes long.",spam
"Congratulations! You've either won a year's supply of CDs from Virgin Records or a mystery gift! Claim now by calling 09061104283. Full T&Cs apply. £1.50 per minute, approximately 3 minutes. Visit www.smsco.net for details.",spam
"Congratulations! You've won a prize from Virgin Records. You can either receive a year's supply of CDs or a mystery gift. To claim your prize, call 09061104283 now. Please note that Ts&Cs apply, and the call will cost approximately £1.50 for approximately 3 minutes. Visit www.smsco.net for more information.",spam
"To participate in our weekly draw for £250 in cash, simply text ACTION to 80608. Full terms and conditions available at www.movietrivia.tv or contact our customer care team at 08712405022. One £150 prize awarded per week.",spam
