message,label
You've been selected as a SIM subscriber to receive a unique bonus! Just send a text message with the word OK to the number 88600 to receive your prize. Don't miss out! T&C apply. Message and use by April 30.,spam
Looking for laid-back encounters? Interested in discreet dogger locations? Join the UK's most extensive network. Text ,spam
"Thank you for your recent ringtone purchase. Your order reference number is X29. Your mobile phone will be charged £4.50. If you encounter any issues or fail to receive your ringtone, please contact our customer support team at 09065989180",spam
Hello! You have been selected for a special loyalty offer from IBH. You can now get your hands on the latest NOKIA6600 mobile for just £10 through TXTAUCTION. Simply text the word 'START' to number 81151 to claim your prize. Terms and conditions apply.,spam
"Have you had your mobile contract for 11 months or more? You could get a brand new Motorola or Nokia phone absolutely free! Plus, enjoy double minutes and text on Orange tariffs. Reply 'YES' for a callback or 'NO' to opt out.",spam
"We are delighted to inform you, as a valued customer, that you have been selected for a £1500 bonus prize. To claim your reward, kindly call 09066364589",spam
"Congratulations, you have been awarded a City Break and have the opportunity to win a £200 summer shopping spree every week. Text STORE to 88039 for details. (Terms and Conditions apply. Age 16+. £1.50 per week subscription.)",spam
"Congratulations! You've won not one, but TWO mobile 3G videophones! Call 09061744553 immediately to claim your prizes and start enjoying video chats with your friends, playing exciting Java games, and downloading cool polyphonic music. Hurry, this offer won't last long!",spam
Ringtone Club: Get great new polyphonic ringtones delivered directly to your mobile device every week!,spam
"Someone secretly admires you! Discover who thinks you're special. Call 09065174042. To stop receiving messages, reply with 'REVEAL STOP'. Charged at £1.50 per message. Customer care: 07821230901",spam
"You've been handpicked to receive either £1000 in cash or a £2000 award. To claim, please speak to a live operator by calling 087147123779 between 9AM and 7PM. The call will cost 10p.",spam
"Hello! My name is Sue, I'm 20 years old and work as a dancer. I enjoy meeting new people and having fun conversations. Feel free to text me anytime you'd like. Message me now and let's chat! 😊",spam
"Attention sports enthusiasts! Sign up now and receive the latest sports news straight to your mobile for one week, completely free! Plus, get a free ringtone and text message alerts. Simply send ",spam
"Hello! The CHATFUN girls are eager to connect with you. Enjoy a thrilling night of texting. To unsubscribe, send ",spam
"Time-sensitive! You have been selected as the winner of a £2000 Bonus Caller prize. You were contacted twice previously. Please call 09066368753 immediately to claim your prize. Prize details: Box 97N7QP, 150ppm.",spam
"Just a heads up from O2! To receive 2.50 pounds in free call credit and learn about our fantastic deals, kindly respond to this message with your full name, house number, and postcode.",spam
I have some risqué photos that were nearly banned in the UK. Would you like to take a look?,spam
"A shy individual has requested our dating service to contact you. Please call 09058091870 for more information. Our address is PO Box 84, M26 3UZ. Standard rates apply.",spam
Congratulations! You have been selected as a valued network customer to receive a £900 prize reward! Please call 09061701461 with your claim code KL341 within the next 12 hours to redeem your prize.,spam
"Meet Mila, a 23-year-old blonde recent arrival in the UK. She's eager to meet new people and have a good time with locals. If you'd like to get to know her better, send a text with 'MTALK' to 69866. Standard rates apply: £1.50 for each 30-second message, with the first five messages free. For assistance, call 08718728876.",spam
"Kit Strip - your payment of 150p has been processed. Netcollex Ltd., PO Box 1013, IG11 OJA",spam
"Experience your wildest dreams with our sizzling selection of live fantasies. Discover your deepest desires with our passionate performers. Call now at 08707500020, only 20p per minute. NTT Ltd, located at PO Box 1327, Croydon CR9 5WB. 0870 numbers are national rate calls.",spam
"We have been trying to contact you regarding the £2000 Bonus Caller Prize you were awarded on May 9, 2003. This is our final attempt. Please call us from a landline at 09064019788, using the code BOX42WR29C, to receive your prize. Do not ignore this message as it is urgent.",spam
"Attention all customers. We attempted to deliver your package, but unfortunately, we were unsuccessful. Please contact us at 07099833605 to arrange a new delivery time. Reference number: 9280114",spam
Confidential: Your 2003 account statement for 07808 XXXXXX shows 800 unredeemed S. I. M. points. Please call 08719899217 using the identifier code 41685 before 07/11/04 to claim your points.,spam
"Get a free top ringtone and subscribe to weekly ringtones for just $3 per week! To start, text 'SUBPOLY' to 81618 and receive your first week free. Cancel anytime by texting 'STOP' to 08718727870.",spam
"We are excited to inform you that you have won a £400 prize! To claim, simply call 087104711148. Calls will incur a small charge of 10p per minute, just like a national rate number. Don't miss out on this amazing opportunity!",spam
Support Children in Need by downloading Alfie Moon's song on your mobile. Share with your friends and text TONE CHARITY to 8007 for Nokia phones or POLY CHARITY for polyphonic phones. Don't miss out on this opportunity to contribute to a great cause.,spam
Hello! We're looking for stylish individuals to test our products for Champneys. Would you be interested in participating? Please provide your address and date of birth as soon as possible. Thank you!,spam
"Urgent! Please contact us from a landline at 09061213237 to claim your prize. You have the choice of receiving £5000 in cash or a 4-star holiday. For more information, please see the terms and conditions at PO Box 177 M227XY. This offer is open to those aged 16 and older.",spam
"Your HMV Quiz balance is currently £500. To maximize your cash prize, text HMV1 to 86688 for only 150p per message.",spam
"You have won a Nokia 6230 along with a complimentary digital camera. This is your reward for participating in our complimentary auction. To partake in this offer, text NOKIA to 83383 now. (P.O. Box 114, 14TCR, W1 16)",spam
"Live Fantasies - Call now! 08707509020. Just 20p per minute, National Rate Call. NTT Ltd, PO Box 1327, Croydon CR9 5WB",spam
"We've sent you a link to your picture. Alternatively, you can access it using this URL: http://alto18.co.uk/wave/wave.asp?o=44345",spam
Your ringtone order (ref number R836) is being processed. Your mobile will be charged £4.50. Failure to receive your tone? Reach out to our customer service at 09065069154.,spam
"To Rodger Burns, we tried to contact you regarding your response to our text message about the free Nokia mobile and camcorder offer. Kindly call us at 08000930705 as soon as possible to arrange for tomorrow's delivery.",spam
"Don't miss out on this amazing opportunity! You have until today to claim your £150 worth of discount vouchers. Simply text 'YES' to 85023 to redeem your offer. This is a limited-time offer from SavaMob, which can be found in the member offers mobile. Ts and Cs apply. SavaMob POBOX84, M263UZ. Subscription fee of £3.00 applies for 16 weeks.",spam
Important message: Our apologies for incorrectly billing your mobile number from shortcode 83332. Contact 08081263000 for a refund at no cost from a BT landline.,spam
"Get ready to experience the cutting-edge technology of the new Nokia 3510i colour phone, delivered to your doorstep tomorrow! Enjoy 300 free minutes to any mobile, 100 free texts, and a free camcorder. Claim yours by replying or calling 08000930705 today!",spam
"Greetings from Orange! We're offering you a free month's subscription to our services, including games, news, and sports, as well as 10 free texts and 20 photo messages. To accept our offer, simply reply 'YES'. Don't forget to check out the terms and conditions on our website: www.orange.co.uk/ow",spam
"Euro2004 is just 18 days away! You'll receive regular updates on the latest news and results. If you don't want these messages, text GET EURO STOP to 83222.",spam
"You've been selected for an exciting opportunity to experience a complimentary trip to EuroDisney or receive £1000. To redeem, simply text 'DIS' to 87121. Eligible participants must be 18+ years old and pay a small fee of £1.50. Additional terms and conditions apply. Hurry, this offer won't last long!",spam
Experience 5 free top polyphonic tones. Simply call 087018728737 at the national rate. Receive a top-poly tune every week by texting 'SUBPOLY' to 81618 for just £3 per pole. Unsubscribe by calling 08718727870.,spam
"Congratulations! You have been selected to receive either a year's supply of CDs from Virgin Records or a surprise gift. To claim your prize, please call 09061104283. Terms and conditions apply. The call will cost approximately £1.50 and take around 3 minutes.",spam
"To participate in our weekly draw for £250 in cash, simply text 'ACTION' to 80608. Further details available at movietrivia.tv. Ts&Cs apply. Customer support available at 08712405022. Only one £150 prize awarded per week.",spam
"Congratulations! You have been selected to receive a £50 prize to play 4 instant cash. To claim your award, please call 08715203028. Every 9th player wins a minimum of £50 to £500. To opt-out, please call 08718727870.",spam
Our customer service team is waiting to hear from you! Call us on 0800 169 6031 between 10am-9pm to claim your guaranteed £1000 cash or £5000 prize!,spam
"Thank you! The winner has been notified via SMS. Best of luck! Please note that this is a one-time message and you will not receive any future marketing replies. If you have any questions, feel free to contact our customer services at 08450542832.",spam
"Congratulations! You've been selected as a winner in our weekly drawing. To claim your £1450 prize, please call 09050002311 before 280703. T&Cs apply. Stop SMS 08718727868. Open only to those 18 and older. 150ppm",spam
Has it been 10 months since your last mobile phone upgrade? Consider upgrading to the latest Orange camera and video phones at no additional cost. You'll also enjoy free weekend calls and texts. Reply 'YES' to receive a callback or 'NO' to decline this offer.,spam
Meet two attractive guys in your area for only 25p. Use our secure service at gaytextbuddy.com and message them for free. Just text the name of your choice to 89693.,spam
"To enter our weekly drawing for £250 cash, text PLAY to 83370. Terms and conditions can be found at [www.music-trivia.net](http://www.music-trivia.net). Contact our customer care team at 08715705022 for more information. Only one entry per person per week.",spam
"Congratulations! You've won either 500 CD vouchers or a guaranteed 125 gift card, plus free entry to 100 weekly draws. Text 'MUSIC' to 87066 to claim your prize.",spam
"I contacted 3Mobile to inquire whether 0870 chatlines were included in my free minutes. The customer service representative assured me that they were. However, I later received a large bill and 3Mobile showed no concern. I owe £250, but they demand £800.",spam
"Get your hands on the newest Video handset, complete with 750 anytime minutes and half price line rental. Contact us at 08000930705 or reply to this message to arrange delivery for tomorrow",spam
"Today's the day! If you're interested, I'm in your town and ready to have some fun. I enjoy sex and games, and I'm looking for someone who shares my passions. For more information, please call 08700621170150p. If you'd like to stop receiving messages, simply reply with 'Stop'.",spam
"Congratulations! You've won not one, but TWO 3G videophones! Call 09063458130 now to claim your prizes. Enjoy video chatting with friends, playing Java games, and downloading polyphonic music. No need to worry about rentals!",spam
"Hi Mila! Welcome to the UK! I see you're looking for some fun with the local guys. If you're interested in meeting up with someone, please text 'MTALK' to 69866.18. Standard rates apply: 30p per text, first 5 messages are free, then £1.50 for every increment. If you have any questions, feel free to contact me on 08718728876. Have fun!",spam
"Don't miss your chance to star in a reality fantasy show! Call now at 08707509020 for just 20p per minute. NTT Ltd, located at PO Box 1327 Croydon CR9 5WB. 0870 is a national rate number.",spam
"The time we spent together has been unforgettable, and I'll always cherish the memories. You've made a significant impact on my life, and I'm grateful for your presence. Enjoy your day! 😊",spam
Jamster! 🎨 Want a free wallpaper? Text HEART to 88888 now and get it instantly! T&Cs apply. Open to 16-year-olds only. Need assistance? Call 08701213186.,spam
"Hello! I'm new to the club and don't believe we've met yet. It will be great to see you! Please leave a message today with your area code at 09099726553. I promise to reply. Best regards, CARLIE. (Calls cost £1 per minute, mobile rates may vary.)",spam
We urgently need to reach you regarding your guaranteed £2000 prize from today's draw. Please call 09058094507 from a landline within the next 12 hours and quote claim number 3030 to redeem your prize,spam
"Congratulations! You have won £500 of CD gift vouchers or £125 guaranteed, and you have also been entered into a weekly draw for £100. To claim your prize, text MUSIC to 87066. For more information, visit www.ldew.com. TnCs apply.",spam
"Don't miss out on our limited time offer! Get 12 months of half-price Orange line rental, including 400 minutes, by calling MobileUpd8 at 08000839402. Alternatively, you can opt out by texting 'J5Q' to the same number.",spam
You've received a new message. Kindly call 08718738034 to listen to it.,spam
"Congratulations! Your Voda phone number ending in XXXX has been selected for a £350 award. If your number matches, call 08712300220 and quote claim code 3100 to claim your prize.",spam
Get your free ringtone by replying with the word REAL to this message.,spam
"Your £500 prize is still waiting to be claimed! Call 09066368327 immediately. Remember to mention claim code M39M51. A £1.50 pm fee applies for mobile calls. Please disregard this message after April 9, 2002. PO Box 734, LS27YF.",spam
"Get a complimentary video camera phone and enjoy half-price line rental for 12 months, along with 500 cross-network minutes and 100 texts. Contact MobileUpd8 at 08001950382 or opt out by calling 674.",spam
Claim your FREE ring tone now by texting 'POLYS' to 87131. Get a new tone every week for just £1.50 per week. Offer valid for 0870737910216 years only.,spam
"Congratulations! You have won a special 1-year cinema pass for two. To claim your prize, call 09061209465 immediately! Enjoy free access to exciting movies like C Suprman V, Matrix3, StarWars3, and more. Don't miss out on this incredible offer! Redeem your prize by 150 pm today. Ticket code: bx420-ip4-5we.",spam
"We're excited to inform you that your mobile number 07xxxxxxxxx has been selected as a winner of our £2,000 bonus caller prize on 02/06/03. This is our second attempt to contact you, so please call us urgently at 09066362231 to claim your prize. Your reference number is BOX97N7QP, and the password is 150PPM.",spam
"Show your team spirit with the official England lion tone! Choose from 3 options: lionm for mono or lionp for poly. Visit www.ringtones.co.uk, the premier destination for ringtones. Price: 3GBP. Standard network rates apply.",spam
"Get a free video camera phone with a 50% discount on your line rental for 12 months, 500 cross-network minutes, and 100 texts. Contact MobileUpd8 at 08001950382 or opt-out by calling 674.",spam
"Thank you for your recent ringtone purchase, reference number X49. Your mobile phone will be charged £4.50. If you encounter any issues, please contact our customer service team at 09065989182. Best regards, TXTstar",spam
The highest bid currently stands at 151. You can halt the auction by sending OUT. Contact our support team at 08718726270 for assistance.,spam
We've been trying to reach you since yesterday. You have a £900 prize waiting to be claimed. Please call us immediately at 09061702893 to collect your prize. Your reference number is ACL03530150PM.,spam
"Experience the excitement of Block Breaker in deluxe format, with exciting new features and captivating graphics. Get your hands on this upgraded version for just £5 by replying GET BBDELUXE and take on the challenge with T-Mobile.",spam
Urgent! Please call 08712402902 without delay as there is an important message waiting for your attention.,spam
"Get your phone ready for Halloween with our spooky collection of Nokia logos and picture messages, plus a FREE eerie tone. Text CARD SPOOK to 8007 to claim your freebies.",spam
"Be the first to receive the latest Nokia tones on your mobile every week! Simply text NOK to 87021 and get your first tone absolutely free. Then, for just 150p per tone, you can enjoy a new ringtone every week. Share the news with your friends and family by replying HL for more information.",spam
"You've been selected to receive a £350 award! Please call 09066364311 to collect your prize, which you've been chosen to receive as a valued mobile user.",spam
"Prepare your garden for summer with a complimentary selection of bulbs and seeds worth £33:50, exclusively available with The Scotsman this Saturday. To opt-out, visit go2notxt.co.uk",spam
"Financial assistance for any purpose, amounting to £500 - £75,000. Homeowners and tenants are both eligible. Even if you've been turned down before, we may still be able to provide support. Call our toll-free number 0800 1956669 or text 'help' for further assistance.",spam
One message is currently being held for you. Contact us on 08718723815 to retrieve your message.,spam
"Someone has expressed interest in you through our dating service and left their contact information. To discover who it is, call this landline number: 09111030116. PoBox12n146tf15",spam
"Get the wildly popular sound of the crazy frog now! Simply text MAD1 for poly or MAD2 to 88888 for real sound. Enjoy six hilarious tones for only 3 GBP/week. This offer is for those 16 and older, and terms and conditions apply.",spam
"You're a winner! As a valued Vodafone customer, Vodafone's computer system has randomly selected you as the prize winner. Redeeming your £150 prize is effortless. Simply call 09061743386 to collect.",spam
"You've been selected as a winner! Choose between £1000 cash or a 4-star holiday package, including flights. Speak to a live operator at 0871277810810 to claim your prize.",spam
"We have attempted to contact you twice regarding your £750 prize. You can easily claim it by calling this number: 087187272008. This call will only cost 10p per minute, which is the standard BT national rate.",spam
Breaking News: Bank of Granite has issued a Strong-Buy alert for our exclusive members. Discover the explosive pick that could potentially yield over 300% returns. Symbol: CDGT (Nasdaq). Current price: $5.00 per share.,spam
"Congratulations! You've been selected for a City Break and have a chance to win a £200 summer shopping spree every week. To participate, text 'STORE' to 88039. Game rules and Ts&Cs apply. £1.50 per week subscription.",spam
"We have been trying to reach you regarding the £1,500 Bonus Caller Prize you won on 27/6/03. This is our final attempt. Kindly call us on 08714714011 to claim your prize.",spam
"Call 08714 712388 between 10am and 7pm, for a 10p per minute charge.",spam
It's important to remember that the message asking you to call 09066358152 to claim a £5000 prize is likely a scam. Do not enter any personal or mobile details when prompted.,spam
Exciting New Deal - Enjoy Double Minutes and Double Texts on top Orange plans AND receive a complimentary cutting-edge smartphone! Dial MobileUpd8's toll-free number 08000839402 or send '2stoptxt' to opt out. Terms and Conditions apply.,spam
"You've been chosen to receive a cash prize of 10,000 or a voucher worth 150. Claim your reward by calling 09064018838. NTT PO Box CRO1327 (terms and conditions apply; 18+; BT landline cost 150 ppm; mobile rates vary)",spam
"We apologize, but the service you ordered from 81303 was unable to be delivered due to insufficient credit. Please top up to receive the service.",spam
Our team would love to inform you of your guaranteed £1000 cash or £5000 prize! Get in touch with us by calling 0800 169 6031 between 10am-9pm to learn more.,spam
" PLZ STOP bootydelious (32/F) is interested in connecting with you. Kindly reply with YES-434 or NO-434. Learn more about her on www.SMS.ac/u/bootydelious. Remember, send FRND to 62468 to stop receiving messages.",spam
"It's been a while since I've heard from you. I'm looking forward to a rude conversation over the phone. Please call me on my private line at 01223585334 and feel free to share any explicit photos. If you'd like to receive more content, simply text ",spam
"Great job, England! Show your team spirit by getting the official polyphonic ringtone or color flag on your mobile. Text TONE or FLAG to 84199 now! To stop receiving messages, text ENG STOP. Box 39822, W111WX, £1.50.",spam
"Hello! I'm excited to introduce myself. I've created a website, WWW.ASJESUS.COM, and I'd love for you to check it out. I've shared some thoughts and would appreciate your feedback. Let's connect and start a friendship! 😊",spam
"You have been selected to receive a fantastic prize! Choose between a cutting-edge Nokia phone, a 40GB iPod MP3 player, or a £500 cash prize. Text 'COLLECT' to 83355 to claim your reward. (Terms and conditions apply.)",spam
Contact a customer service agent on our freephone number (0808 145 4742) from 9:00 AM to 11:00 PM as you have been selected as a guaranteed winner of either £1000 cash or a £5000 prize!,spam
Call alert! You missed calls from 07008009200 without any voicemail.,spam
Don't forget to download your purchased content. Access it now by visiting http://doit.mymoby. tv.,spam
Confidential! Your 2003 Account Statement for 07815296484 indicates that you have 800 S.I.M. points awaiting redemption. Please call 08718738001 and quote Identifier Code 41782 before 18/11/04 to avoid expiration.,spam
"Your cash balance is currently 500 pounds. To maximize your cash-in, please send the word CASH to the shortcode 86688. Each message will cost 150p. CC: 08718720201, PO BOX 114/14, TCR/W1",spam
We urgently need to reach you regarding your £800 prize that you have won in today's drawing. Please call 09050001808 from a landline within the next 12 hours to claim your prize using the reference code M95.,spam
"One of our mobile numbers has been selected to receive a prize of £5000. If you're the lucky winner, kindly call us back or ring the claims hotline on 09050005321 to claim your prize.",spam
"Want to meet Westlife? You or a friend could win a Meet and Greet! They're currently on tour - is it the Unbreakable, Untamed, or Unkempt tour? Text your answer (1, 2, or 3) to 83049. Standard text rates apply.",spam
"Fancy freshening up your phone with a weekly new ringtone? Just reply 'TONES2U' to this message and check out www.ringtones.co.uk - the premier source for ringtones. Remember, each tone costs only 3GBP, and network operator rates may apply.",spam
"Greetings! I'm Amy and I'll be sending you a complimentary phone number in a few days, providing you access to all the exclusive adult events...",spam
You have received a new message. Kindly call 08712400200 to hear it.,spam
It's the night before Christmas and Santa's on the line! Bring joy to your children's faces with a personal call from Old Saint Nick himself. Schedule your call now by dialing 09058094583.,spam
Exciting news! It seems someone is secretly crushing on you. Curious to know who it is? Contact us at 09065394973 (standard rates apply) to uncover the truth!,spam
"As previously stated, simply text the word ",spam
Mobile Movie Club: Redeem your credit by clicking the WAP link in the next text message or by visiting this URL: http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL,spam
"Show your England spirit with our 3 Lions tone! Choose from mono or polyphonic versions. Only 4 available, so hurry! Get it now from www.ringtones.co.uk, the premier destination for ringtones. 3GBP; network operator rates apply.",spam
Have you had your mobile for 11 months? Upgrade to Orange's latest color camera phones and enjoy unlimited weekend calls. Contact Mobile Upd8 on 08000839402 or 2StopTxt for a free update.,spam
Greetings! Are you ready to fill your weekend with a abundance of cash? Look no further! Cashbin.co.uk has got you covered with our unbelievable giveaway! Click on the link to learn more: www.cashbin.co.uk,spam
"Claim your 24-hour free access to unlimited hardcore porn on your mobile by texting 'PORN' to 69200. After 24 hours, you'll be charged £50p per day. To stop, text 'Stop'.",spam
"Attention all users! We have a time-sensitive announcement for you. Today is your lucky day! To discover why, visit http://www.urawinner.com and get ready for an amazing surprise!",spam
Attention all housewives! Are you feeling bored and looking for some excitement? Why not try our chat and dating service? Our friendly team is available to chat with you now! Call us now at 0871750.77.11. Calls from landlines will be charged at a national rate of 10p/min only.,spam
"We urgently need to reach you regarding your prize win of £800. Please call 09050003091 within the next 12 hours using a landline phone to claim your prize with reference number C52. This is a guaranteed prize, don't miss out!",spam
"Congratulations! You've won a fantastic prize - a 4-star Costa Del Sol holiday or £5000 cash! To collect your prize, please call 09050090044 now. (Note: Please have your SAE, T&Cs, and PO Box 334, Stockport, SK38xh ready. The call will cost £1.50 per minute, up to a maximum of 10 minutes.)",spam
You can enter a weekly drawing to win £100 of music gift vouchers by texting the word 'DRAW' to 87066. See terms and conditions at www.ldew.com. This is a skill-based game and is open to participants aged 16 and above. Subscription information can be found at 1WinAWeek.,spam
"Congratulations! You have been chosen to receive a special award of either £1000 cash or £2000. To claim your prize, please call our live operator at 087123002209 between 9am-7pm. The call will cost 10p.",spam
Enjoy your free Nokia tone for the first week! Simply text 'NOKIA' to 8007 to get your weekly tone. Share the news with your friends and check out our website at www.getzed.co.uk. Don't forget to include your PO Box 36504 and standard rates apply.,spam
"Enter for a chance to win a £250 cash prize every week. Simply text ACTION to 80608. Terms and conditions apply, visit www.movietrivia.tv for details. Customer support: 08712405022. One entry per week, £1.50 per entry.",spam
"February 2nd, 2:14:60 PM. 150 pixels tall, 146 pixels wide.",spam
"You won't receive any further messages from our chat service. To receive free hardcore services, text 'GO' to 69988. If you don't receive a response, verify your age with your network and try again.",spam
"Flirt with thousands now! Send a message to 8007 with your name, age and gender, for example 'GIRL Zoe 18' to start chatting!",spam
"Your mobile number 07808726822 has been selected as a winner of a £2,000 bonus caller prize on 02/09/03. This is our second attempt to reach you. Please call 0871-872-9758, box 95QU, to claim your prize.",spam
Text 'SHOP' to 80878 for a chance to win a £250 weekly shopping spree. Full terms and conditions at www.txt-2-shop.com. Customer care: 08715705022. One entry per week.,spam
You have a mysterious admirer who wishes to get in touch with you. Find out who they are by calling this number: 09058094597,spam
We need to get in touch with you as soon as possible. You have won a £900 prize as confirmed by our latest draw. Kindly contact us on 09061701851 using claim code K61. This offer expires in 12 hours.,spam
Someone you know has requested that our dating service reach out to you. Wonder who it could be? Call 09058091854 immediately to find out. PO BOX385 M6 6WU,spam
"Well done! You have won a 4-star Costa Del Sol holiday or £5000 cash. Please call 09050090044 immediately to claim your prize. Please note that terms and conditions apply, and a small processing fee of £1.50 will be charged for a maximum of 10 minutes. SAE, TCs, POBox334, Stockport, SK38xh.",spam
"As a registered subscriber, you'll be entered into a draw for a £100 gift voucher upon submitting a correct answer. What is the date of the next Olympics? Please text your answer to 80062.",spam
"Promotion Number: 8714714 - Congratulations! You've won a City Break & could WIN a £200 Summer Shopping spree every week. Text STORE to 88039. Game terms apply. Ts&Cs 087147403231 Winawk! Age 16, £1.50 per week subscription.",spam
"Dear Subscriber, we have a surprise for you! Your entry for a £100 gift voucher will be submitted once we receive your answer to the following question: When was Elvis Presley's birthday? Send your answer to 80062.",spam
"Thank you for utilizing our Auction Subscription Service. To skip an auction, simply reply with 'SKIP'. To stop receiving messages, reply with 'STOP'. Our customer care hotline is 08718726270.",spam
Interested in living a fulfilling life with your dream partner? Reply with your NAME and AGE to join our mobile community for a chance to find your perfect match. (100p/SMS),spam
"Experience double the fun with our latest Orange Bluetooth mobile phones! Enjoy double minutes and texts, and get 1/2 price line rental. Stay updated with the latest deals by calling MobileUpd8 at 08000839402. Don't miss out, call now or opt out by texting LF56.",spam
"Congratulations! You have been selected to receive a guaranteed cash prize of £1000 or a £2000 prize. To collect your prize, please call our customer service hotline at 08714712412 between the hours of 10am and 7pm. Calls cost 10p.",spam
Seasonal Giveaway! We're excited to announce that you've been selected as a winner in our XMAS prize draw. You've won a guaranteed £2000 prize. Please call 09058094565 from a landline within the next 12 hours to claim your prize.,spam
"Hello! You've been invited to join XCHAT. This is our last message to you. To confirm, please send ",spam
Get ready for the return of Fantasy Football! Sky Gamestar on Sky Active brings you £250k Dream Team. Register now and get ready to score big starting Saturday. Text SKY OPT OUT to 88088 to opt out.,spam
"Don't miss out on the excitement! Text your national team to 87077 to receive updates on the England v Macedonia match. For example, text 'ENGLAND' to 87077. Also, try 'WALES', 'SCOTLAND' and more. Costs £1.20 from a BT landline. PO Box 36504, W45WQ.",spam
"Update: Your ringtone service has been modified! You now have 25 complimentary credits! Visit club4mobiles.com to select your content immediately! To opt-out, text CLUB STOP to 87070. Standard rate: 150p/week. Club4, PO Box 1146, MK45 2WT",spam
"There are only 18 days left until the Euro2004 tournament begins! We will provide you with daily updates on the latest news and results. To opt-out, send 'GET EURO STOP' to 83222.",spam
"Confidential! Your 2003 account statement for 07753741225 has 800 unredeemed points. Please call 08715203677 by October 24, 2004, and enter code 42478 to redeem.",spam
Test your knowledge with our weekly quiz! You could win a state-of-the-art Sony DVD player if you know where the Algarve is located. Send your answer to 82277 for just £1.50. SP:Tyrone,spam
"Vodafone customers with numbers ending in 4882 are in luck! You've been selected to receive a £350 award. To claim your prize, simply call 09064019014.",spam
Confidential! Your 2003 account statement for 07808247860 reveals 800 unused S. I. M. points. Please call 08719899229 using the identifier code 40411 before 06/11/04 to avoid expiration.,spam
A mystery admirer has requested our matchmaking service to reach out to you! Wonder who it could be? Find out by calling 09058091854 immediately. Don't miss this chance to discover the secret admirer's identity. PO BOX385 M6 6WU,spam
"Dear valued Orange user 0789xxxxxxx, today is your day! Discover the exciting surprise waiting for you by visiting http://www.urawinner.com",spam
You have received a new voicemail. Dial 08719181513 to listen to the message.,spam
"As a registered opt-in subscriber, you will be entered into a draw for a £100 gift voucher upon submission of a correct answer to 80062 via WhatsApp. The question is related to the current No. 1 song in the BBC charts.",spam
"A match from our dating service is eager to connect with you! To discover who it is, please call this number from a landline: 09050000878. PoBox45W2TG150P",spam
"Your current cash balance is 500 pounds. To maximize your cash-in, send ",spam
"Experience Select, an O2 service that enhances your mobile experience. Take advantage of our complimentary advisory services by dialling 402 from your handset.",spam
Claim your complimentary ringtone by sending the code ,spam
"The Voda numbers ending in 5226 have been selected to receive a £350 award. If you have a matching number, please call 08712300220 and quote the claim code 1131 to redeem your prize. Standard rates apply.",spam
"Do you have what it takes to win £200 in our weekly quiz? Prove it by texting PLAY to 85222 now! Terms and conditions apply. WinnersClub, PO BOX 84, M26 3UZ. Open to ages 16 and above. £1.50 per week.",spam
